step        alpha       action      reward        Q[s+0]      Q[s+1]      Q[s+2]
459000      19.000000     2     0.476779     244.621954     244.620864     244.639542
460000      20.000000     0     0.476463     244.678195     244.627763     0.000000
461000      19.000000     2     0.476162     244.621954     244.620864     244.639594
462000      20.000000     0     0.475854     244.678239     244.627763     0.000000
463000      19.000000     2     0.475564     244.621954     244.620864     244.639645
464000      20.000000     0     0.475267     244.678282     244.627763     0.000000
465000      19.000000     2     0.474991     244.621954     244.620864     244.639696
466000      20.000000     0     0.474708     244.678326     244.627763     0.000000
467000      19.000000     2     0.474451     244.621954     244.620864     244.639748
468000      20.000000     1     0.474187     244.678370     244.627763     0.000000
469000      20.000000     1     0.473932     244.678370     244.627810     0.000000
470000      20.000000     0     0.473689     244.678370     244.627863     0.000000
471000      19.000000     2     0.473481     244.621954     244.620864     244.639794
472000      20.000000     0     0.473267     244.678413     244.627863     0.000000
473000      19.000000     2     0.473097     244.621954     244.620864     244.639845
474000      20.000000     0     0.472920     244.678456     244.627863     0.000000
475000      19.000000     2     0.472752     244.621954     244.620864     244.639896
476000      20.000000     0     0.472581     244.678500     244.627863     0.000000
477000      19.000000     2     0.472239     244.621954     244.620864     244.639948
478000      20.000000     0     0.471892     244.678543     244.627863     0.000000
479000      19.000000     2     0.471315     244.621954     244.620864     244.639999
480000      20.000000     0     0.470729     244.678587     244.627863     0.000000
481000      19.000000     0     0.469830     244.621954     244.620864     244.640050
482000      18.000000     2     0.468580     244.550002     244.580227     244.623184
483000      19.000000     2     0.467159     244.622001     244.620864     244.640050
484000      20.000000     0     0.465729     244.678628     244.627863     0.000000
485000      19.000000     2     0.463696     244.622001     244.620864     244.640100
486000      20.000000     0     0.461654     244.678671     244.627863     0.000000
487000      19.000000     2     0.458801     244.622001     244.620864     244.640150
488000      20.000000     0     0.455948     244.678713     244.627863     0.000000
489000      19.000000     2     0.452015     244.622001     244.620864     244.640200
490000      20.000000     0     0.448109     244.678755     244.627863     0.000000
491000      19.000000     2     0.442789     244.622001     244.620864     244.640249
492000      20.000000     0     0.437552     244.678796     244.627863     0.000000
493000      19.000000     2     0.430511     244.622001     244.620864     244.640297
494000      20.000000     0     0.423667     244.678836     244.627863     0.000000
495000      19.000000     2     0.414598     244.622001     244.620864     244.640344
496000      20.000000     0     0.405920     244.678874     244.627863     0.000000
497000      19.000000     2     0.394622     244.622001     244.620864     244.640390
498000      20.000000     0     0.384021     244.678911     244.627863     0.000000
499000      19.000000     2     0.370498     244.622001     244.620864     244.640433
500000      20.000000     0     0.358099     244.678946     244.627863     0.000000
501000      19.000000     2     0.342649     244.622001     244.620864     244.640474
502000      20.000000     1     0.328843     244.678977     244.627863     0.000000
503000      20.000000     0     0.315011     244.678977     244.627901     0.000000
504000      19.000000     2     0.298338     244.622001     244.620864     244.640507
505000      20.000000     0     0.283971     244.679005     244.627901     0.000000
506000      19.000000     2     0.267097     244.622001     244.620864     244.640541
507000      20.000000     0     0.252949     244.679030     244.627901     0.000000
508000      19.000000     2     0.236730     244.622001     244.620864     244.640571
509000      20.000000     1     0.223472     244.679051     244.627901     0.000000
510000      20.000000     0     0.211164     244.679051     244.627928     0.000000
511000      19.000000     2     0.197422     244.622001     244.620864     244.640593
512000      20.000000     0     0.186509     244.679068     244.627928     0.000000
513000      19.000000     2     0.174523     244.622001     244.620864     244.640617
514000      20.000000     0     0.165176     244.679083     244.627928     0.000000
515000      19.000000     2     0.155039     244.622001     244.620864     244.640638
516000      20.000000     0     0.147257     244.679096     244.627928     0.000000
517000      19.000000     2     0.138895     244.622001     244.620864     244.640658
518000      20.000000     1     0.132566     244.679107     244.627928     0.000000
519000      20.000000     0     0.126972     244.679107     244.627947     0.000000
520000      19.000000     2     0.121001     244.622001     244.620864     244.640670
521000      20.000000     0     0.116562     244.679116     244.627947     0.000000
522000      19.000000     2     0.111842     244.622001     244.620864     244.640686
523000      20.000000     0     0.108380     244.679123     244.627947     0.000000
524000      19.000000     2     0.104706     244.622001     244.620864     244.640701
525000      20.000000     0     0.102053     244.679130     244.627947     0.000000
526000      19.000000     2     0.099239     244.622001     244.620864     244.640716
527000      20.000000     0     0.097246     244.679137     244.627947     0.000000
528000      19.000000     2     0.095131     244.622001     244.620864     244.640729
529000      20.000000     0     0.093670     244.679143     244.627947     0.000000
530000      19.000000     2     0.092117     244.622001     244.620864     244.640743
531000      20.000000     1     0.091083     244.679148     244.627947     0.000000
532000      20.000000     1     0.090228     244.679148     244.627956     0.000000
533000      20.000000     0     0.089530     244.679148     244.627970     0.000000
534000      19.000000     2     0.088778     244.622001     244.620864     244.640751
535000      20.000000     0     0.088322     244.679153     244.627970     0.000000
536000      19.000000     2     0.087844     244.622001     244.620864     244.640763
537000      20.000000     0     0.087410     244.679158     244.627970     0.000000
538000      19.000000     2     0.086975     244.622001     244.620864     244.640776
539000      20.000000     0     0.086555     244.679163     244.627970     0.000000
540000      19.000000     2     0.086134     244.622001     244.620864     244.640789
541000      20.000000     0     0.085723     244.679168     244.627970     0.000000
542000      19.000000     2     0.085312     244.622001     244.620864     244.640801
543000      20.000000     0     0.084908     244.679173     244.627970     0.000000
544000      19.000000     2     0.084504     244.622001     244.620864     244.640813
545000      20.000000     0     0.084106     244.679177     244.627970     0.000000
546000      19.000000     2     0.083707     244.622001     244.620864     244.640826
547000      20.000000     0     0.083312     244.679182     244.627970     0.000000
548000      19.000000     2     0.082916     244.622001     244.620864     244.640838
549000      20.000000     0     0.082524     244.679186     244.627970     0.000000
550000      19.000000     2     0.082131     244.622001     244.620864     244.640850
551000      20.000000     0     0.081739     244.679191     244.627970     0.000000
552000      19.000000     2     0.081348     244.622001     244.620864     244.640862
553000      20.000000     0     0.080958     244.679195     244.627970     0.000000
554000      19.000000     2     0.080567     244.622001     244.620864     244.640874
555000      20.000000     0     0.080177     244.679200     244.627970     0.000000
556000      19.000000     2     0.079786     244.622001     244.620864     244.640886
557000      20.000000     0     0.079395     244.679204     244.627970     0.000000
558000      19.000000     2     0.079003     244.622001     244.620864     244.640898
559000      20.000000     0     0.078610     244.679208     244.627970     0.000000
560000      19.000000     2     0.078216     244.622001     244.620864     244.640909
561000      20.000000     0     0.077821     244.679212     244.627970     0.000000
562000      19.000000     2     0.077426     244.622001     244.620864     244.640921
563000      20.000000     0     0.077029     244.679216     244.627970     0.000000
564000      19.000000     2     0.076632     244.622001     244.620864     244.640933
565000      20.000000     0     0.076234     244.679220     244.627970     0.000000
566000      19.000000     2     0.075835     244.622001     244.620864     244.640944
567000      20.000000     0     0.075435     244.679223     244.627970     0.000000
568000      19.000000     2     0.075034     244.622001     244.620864     244.640956
569000      20.000000     0     0.074632     244.679227     244.627970     0.000000
570000      19.000000     2     0.074230     244.622001     244.620864     244.640967
571000      20.000000     0     0.073825     244.679231     244.627970     0.000000
572000      19.000000     2     0.073421     244.622001     244.620864     244.640978
573000      20.000000     0     0.073014     244.679234     244.627970     0.000000
574000      19.000000     2     0.072608     244.622001     244.620864     244.640989
575000      20.000000     0     0.072199     244.679238     244.627970     0.000000
576000      19.000000     2     0.071791     244.622001     244.620864     244.641000
577000      20.000000     0     0.071380     244.679241     244.627970     0.000000
578000      19.000000     2     0.070970     244.622001     244.620864     244.641011
579000      20.000000     0     0.070557     244.679245     244.627970     0.000000
580000      19.000000     2     0.070145     244.622001     244.620864     244.641022
581000      20.000000     0     0.069730     244.679248     244.627970     0.000000
582000      19.000000     2     0.069316     244.622001     244.620864     244.641033
583000      20.000000     0     0.068899     244.679251     244.627970     0.000000
584000      19.000000     2     0.068484     244.622001     244.620864     244.641044
585000      20.000000     0     0.068065     244.679254     244.627970     0.000000
586000      19.000000     2     0.067648     244.622001     244.620864     244.641055
587000      20.000000     0     0.067228     244.679257     244.627970     0.000000
588000      19.000000     2     0.066810     244.622001     244.620864     244.641065
589000      20.000000     0     0.066387     244.679260     244.627970     0.000000
590000      19.000000     2     0.065968     244.622001     244.620864     244.641076
591000      20.000000     0     0.065545     244.679263     244.627970     0.000000
592000      19.000000     2     0.065124     244.622001     244.620864     244.641086
593000      20.000000     0     0.064700     244.679265     244.627970     0.000000
594000      19.000000     2     0.064279     244.622001     244.620864     244.641096
595000      20.000000     0     0.063853     244.679268     244.627970     0.000000
596000      19.000000     2     0.063431     244.622001     244.620864     244.641107
597000      20.000000     0     0.063005     244.679271     244.627970     0.000000
598000      19.000000     2     0.062583     244.622001     244.620864     244.641117
599000      20.000000     0     0.062156     244.679273     244.627970     0.000000
600000      19.000000     2     0.061734     244.622001     244.620864     244.641127
601000      20.000000     0     0.061307     244.679276     244.627970     0.000000
602000      19.000000     2     0.060885     244.622001     244.620864     244.641137
603000      20.000000     0     0.060458     244.679278     244.627970     0.000000
604000      19.000000     2     0.060036     244.622001     244.620864     244.641147
605000      20.000000     0     0.059609     244.679280     244.627970     0.000000
606000      19.000000     2     0.059187     244.622001     244.620864     244.641157
607000      20.000000     0     0.058762     244.679282     244.627970     0.000000
608000      19.000000     2     0.058340     244.622001     244.620864     244.641166
609000      20.000000     0     0.057915     244.679284     244.627970     0.000000
610000      19.000000     2     0.057494     244.622001     244.620864     244.641176
611000      20.000000     0     0.057070     244.679286     244.627970     0.000000
612000      19.000000     2     0.056650     244.622001     244.620864     244.641186
613000      20.000000     0     0.056227     244.679288     244.627970     0.000000
614000      19.000000     2     0.055808     244.622001     244.620864     244.641195
615000      20.000000     0     0.055387     244.679290     244.627970     0.000000
616000      19.000000     2     0.054969     244.622001     244.620864     244.641204
617000      20.000000     0     0.054549     244.679292     244.627970     0.000000
618000      19.000000     2     0.054132     244.622001     244.620864     244.641214
619000      20.000000     0     0.053713     244.679293     244.627970     0.000000
620000      19.000000     2     0.053298     244.622001     244.620864     244.641223
621000      20.000000     0     0.052881     244.679295     244.627970     0.000000
622000      19.000000     2     0.052467     244.622001     244.620864     244.641232
623000      20.000000     0     0.052051     244.679296     244.627970     0.000000
624000      19.000000     2     0.051639     244.622001     244.620864     244.641241
625000      20.000000     0     0.051225     244.679298     244.627970     0.000000
626000      19.000000     2     0.050814     244.622001     244.620864     244.641250
627000      20.000000     0     0.050402     244.679299     244.627970     0.000000
628000      19.000000     2     0.049992     244.622001     244.620864     244.641259
629000      20.000000     0     0.049582     244.679300     244.627970     0.000000
630000      19.000000     2     0.049174     244.622001     244.620864     244.641268
631000      20.000000     0     0.048765     244.679302     244.627970     0.000000
632000      19.000000     2     0.048358     244.622001     244.620864     244.641276
633000      20.000000     0     0.047951     244.679303     244.627970     0.000000
634000      19.000000     2     0.047546     244.622001     244.620864     244.641285
635000      20.000000     0     0.047140     244.679304     244.627970     0.000000
636000      19.000000     2     0.046736     244.622001     244.620864     244.641294
637000      20.000000     0     0.046332     244.679305     244.627970     0.000000
638000      19.000000     2     0.045929     244.622001     244.620864     244.641302
639000      20.000000     0     0.045526     244.679305     244.627970     0.000000
640000      19.000000     2     0.045124     244.622001     244.620864     244.641311
641000      20.000000     0     0.044723     244.679306     244.627970     0.000000
642000      19.000000     2     0.044322     244.622001     244.620864     244.641319
643000      20.000000     0     0.043921     244.679307     244.627970     0.000000
644000      19.000000     2     0.043522     244.622001     244.620864     244.641327
645000      20.000000     0     0.043122     244.679307     244.627970     0.000000
646000      19.000000     2     0.042723     244.622001     244.620864     244.641335
647000      20.000000     0     0.042324     244.679308     244.627970     0.000000
648000      19.000000     2     0.041926     244.622001     244.620864     244.641343
649000      20.000000     0     0.041528     244.679308     244.627970     0.000000
650000      19.000000     2     0.041131     244.622001     244.620864     244.641351
651000      20.000000     0     0.040734     244.679309     244.627970     0.000000
652000      19.000000     2     0.040337     244.622001     244.620864     244.641359
653000      20.000000     0     0.039940     244.679309     244.627970     0.000000
654000      19.000000     2     0.039544     244.622001     244.620864     244.641367
655000      20.000000     0     0.039147     244.679309     244.627970     0.000000
656000      19.000000     2     0.038751     244.622001     244.620864     244.641375
657000      20.000000     0     0.038355     244.679309     244.627970     0.000000
658000      19.000000     2     0.037960     244.622001     244.620864     244.641382
659000      20.000000     0     0.037564     244.679309     244.627970     0.000000
660000      19.000000     2     0.037169     244.622001     244.620864     244.641390
661000      20.000000     0     0.036774     244.679309     244.627970     0.000000
662000      19.000000     2     0.036379     244.622001     244.620864     244.641398
663000      20.000000     0     0.035985     244.679309     244.627970     0.000000
664000      19.000000     2     0.035591     244.622001     244.620864     244.641405
665000      20.000000     0     0.035197     244.679309     244.627970     0.000000
666000      19.000000     2     0.034804     244.622001     244.620864     244.641412
667000      20.000000     0     0.034411     244.679309     244.627970     0.000000
668000      19.000000     2     0.034020     244.622001     244.620864     244.641420
669000      20.000000     0     0.033628     244.679308     244.627970     0.000000
670000      19.000000     2     0.033238     244.622001     244.620864     244.641427
671000      20.000000     0     0.032848     244.679308     244.627970     0.000000
672000      19.000000     2     0.032459     244.622001     244.620864     244.641434
673000      20.000000     0     0.032071     244.679307     244.627970     0.000000
674000      19.000000     2     0.031684     244.622001     244.620864     244.641441
675000      20.000000     0     0.031298     244.679307     244.627970     0.000000
676000      19.000000     2     0.030913     244.622001     244.620864     244.641448
677000      20.000000     0     0.030529     244.679306     244.627970     0.000000
678000      19.000000     2     0.030147     244.622001     244.620864     244.641455
679000      20.000000     0     0.029766     244.679305     244.627970     0.000000
680000      19.000000     2     0.029387     244.622001     244.620864     244.641462
681000      20.000000     0     0.029009     244.679305     244.627970     0.000000
682000      19.000000     2     0.028633     244.622001     244.620864     244.641468
683000      20.000000     0     0.028258     244.679304     244.627970     0.000000
684000      19.000000     2     0.027886     244.622001     244.620864     244.641475
685000      20.000000     0     0.027515     244.679303     244.627970     0.000000
686000      19.000000     2     0.027148     244.622001     244.620864     244.641482
687000      20.000000     0     0.026781     244.679302     244.627970     0.000000
688000      19.000000     2     0.026418     244.622001     244.620864     244.641488
689000      20.000000     0     0.026056     244.679301     244.627970     0.000000
690000      19.000000     2     0.025699     244.622001     244.620864     244.641494
691000      20.000000     0     0.025342     244.679300     244.627970     0.000000
692000      19.000000     2     0.024991     244.622001     244.620864     244.641501
693000      20.000000     0     0.024639     244.679298     244.627970     0.000000
694000      19.000000     1     0.024295     244.622001     244.620864     244.641507
695000      19.000000     2     0.023955     244.622001     244.620868     244.641507
696000      20.000000     0     0.023614     244.679295     244.627970     0.000000
697000      19.000000     2     0.023283     244.622001     244.620868     244.641513
698000      20.000000     0     0.022949     244.679293     244.627970     0.000000
699000      19.000000     2     0.022627     244.622001     244.620868     244.641519
700000      20.000000     0     0.022303     244.679292     244.627970     0.000000
701000      19.000000     2     0.021992     244.622001     244.620868     244.641525
702000      20.000000     0     0.021678     244.679290     244.627970     0.000000
703000      19.000000     2     0.021379     244.622001     244.620868     244.641531
704000      20.000000     0     0.021076     244.679289     244.627970     0.000000
705000      19.000000     2     0.020792     244.622001     244.620868     244.641537
706000      20.000000     0     0.020503     244.679287     244.627970     0.000000
707000      19.000000     2     0.020235     244.622001     244.620868     244.641543
708000      20.000000     0     0.019962     244.679285     244.627970     0.000000
709000      19.000000     2     0.019713     244.622001     244.620868     244.641549
710000      20.000000     0     0.019459     244.679284     244.627970     0.000000
711000      19.000000     2     0.019234     244.622001     244.620868     244.641555
712000      20.000000     0     0.019001     244.679282     244.627970     0.000000
713000      19.000000     2     0.018803     244.622001     244.620868     244.641560
714000      20.000000     0     0.018598     244.679280     244.627970     0.000000
715000      19.000000     2     0.018433     244.622001     244.620868     244.641566
716000      20.000000     1     0.018259     244.679278     244.627970     0.000000
717000      20.000000     0     0.018102     244.679278     244.627977     0.000000
718000      19.000000     2     0.017999     244.622001     244.620868     244.641566
719000      20.000000     0     0.017885     244.679276     244.627977     0.000000
720000      19.000000     2     0.017837     244.622001     244.620868     244.641572
721000      20.000000     0     0.017777     244.679274     244.627977     0.000000
722000      19.000000     2     0.017798     244.622001     244.620868     244.641578
723000      20.000000     0     0.017805     244.679272     244.627977     0.000000
724000      19.000000     2     0.017913     244.622001     244.620868     244.641583
725000      20.000000     0     0.018006     244.679270     244.627977     0.000000
726000      19.000000     2     0.018225     244.622001     244.620868     244.641589
727000      20.000000     0     0.018427     244.679268     244.627977     0.000000
728000      19.000000     2     0.018765     244.622001     244.620868     244.641594
729000      20.000000     0     0.019102     244.679266     244.627977     0.000000
730000      19.000000     2     0.019447     244.622001     244.620868     244.641600
731000      20.000000     0     0.019800     244.679264     244.627977     0.000000
732000      19.000000     2     0.020154     244.622001     244.620868     244.641606
733000      20.000000     0     0.020518     244.679263     244.627977     0.000000
734000      19.000000     2     0.020888     244.622001     244.620868     244.641611
735000      20.000000     0     0.021272     244.679261     244.627977     0.000000
736000      19.000000     2     0.021672     244.622001     244.620868     244.641617
737000      20.000000     0     0.022090     244.679259     244.627977     0.000000
738000      19.000000     2     0.022540     244.622001     244.620868     244.641623
739000      20.000000     0     0.023015     244.679258     244.627977     0.000000
740000      19.000000     2     0.023550     244.622001     244.620868     244.641629
741000      20.000000     0     0.024119     244.679256     244.627977     0.000000
742000      19.000000     2     0.024796     244.622001     244.620868     244.641635
743000      20.000000     0     0.025522     244.679255     244.627977     0.000000
744000      19.000000     2     0.026433     244.622001     244.620868     244.641642
745000      20.000000     0     0.027417     244.679254     244.627977     0.000000
746000      19.000000     2     0.028714     244.622001     244.620868     244.641648
747000      20.000000     0     0.030123     244.679253     244.627977     0.000000
748000      19.000000     2     0.032053     244.622001     244.620868     244.641655
749000      20.000000     0     0.034154     244.679252     244.627977     0.000000
750000      19.000000     2     0.037109     244.622001     244.620868     244.641662
751000      20.000000     0     0.040319     244.679252     244.627977     0.000000
752000      19.000000     2     0.044900     244.622001     244.620868     244.641669
753000      20.000000     0     0.049834     244.679252     244.627977     0.000000
754000      19.000000     2     0.056891     244.622001     244.620868     244.641677
755000      20.000000     1     0.064366     244.679253     244.627977     0.000000
756000      20.000000     0     0.073026     244.679253     244.627989     0.000000
757000      19.000000     2     0.085222     244.622001     244.620868     244.641682
758000      20.000000     0     0.097675     244.679257     244.627989     0.000000
759000      19.000000     2     0.114637     244.622001     244.620868     244.641694
760000      20.000000     0     0.131194     244.679263     244.627989     0.000000
761000      19.000000     2     0.152700     244.622001     244.620868     244.641709
762000      20.000000     0     0.172567     244.679272     244.627989     0.000000
763000      19.000000     2     0.196951     244.622001     244.620868     244.641728
764000      20.000000     0     0.218181     244.679286     244.627989     0.000000
765000      19.000000     2     0.242782     244.622001     244.620868     244.641752
766000      20.000000     0     0.263057     244.679304     244.627989     0.000000
767000      19.000000     2     0.285416     244.622001     244.620868     244.641780
768000      20.000000     0     0.303058     244.679326     244.627989     0.000000
769000      19.000000     2     0.321825     244.622001     244.620868     244.641812
770000      20.000000     0     0.336208     244.679353     244.627989     0.000000
771000      19.000000     2     0.351182     244.622001     244.620868     244.641848
772000      20.000000     0     0.362484     244.679383     244.627989     0.000000
773000      19.000000     2     0.374140     244.622001     244.620868     244.641887
774000      20.000000     0     0.382902     244.679415     244.627989     0.000000
775000      19.000000     2     0.391932     244.622001     244.620868     244.641928
776000      20.000000     0     0.398749     244.679450     244.627989     0.000000
777000      19.000000     2     0.405808     244.622001     244.620868     244.641971
778000      20.000000     0     0.411189     244.679486     244.627989     0.000000
779000      19.000000     2     0.416806     244.622001     244.620868     244.642015
780000      20.000000     0     0.421145     244.679523     244.627989     0.000000
781000      19.000000     2     0.425715     244.622001     244.620868     244.642061
782000      20.000000     0     0.429298     244.679561     244.627989     0.000000
783000      19.000000     2     0.433108     244.622001     244.620868     244.642107
784000      20.000000     0     0.436141     244.679601     244.627989     0.000000
785000      19.000000     2     0.439394     244.622001     244.620868     244.642154
786000      20.000000     0     0.442023     244.679641     244.627989     0.000000
787000      19.000000     2     0.444865     244.622001     244.620868     244.642202
788000      20.000000     0     0.447195     244.679681     244.627989     0.000000
789000      19.000000     2     0.449730     244.622001     244.620868     244.642250
790000      20.000000     0     0.451834     244.679722     244.627989     0.000000
791000      19.000000     2     0.454136     244.622001     244.620868     244.642299
792000      20.000000     0     0.456069     244.679763     244.627989     0.000000
793000      19.000000     2     0.458193     244.622001     244.620868     244.642348
794000      20.000000     0     0.459993     244.679805     244.627989     0.000000
795000      19.000000     2     0.461977     244.622001     244.620868     244.642397
796000      20.000000     0     0.463673     244.679848     244.627989     0.000000
797000      19.000000     2     0.465546     244.622001     244.620868     244.642447
798000      20.000000     0     0.467157     244.679890     244.627989     0.000000
799000      19.000000     2     0.468938     244.622001     244.620868     244.642498
800000      20.000000     0     0.470480     244.679933     244.627989     0.000000
801000      19.000000     2     0.472184     244.622001     244.620868     244.642548
802000      20.000000     0     0.473664     244.679976     244.627989     0.000000
803000      19.000000     2     0.475299     244.622001     244.620868     244.642599
804000      20.000000     0     0.476724     244.680020     244.627989     0.000000
805000      19.000000     2     0.478295     244.622001     244.620868     244.642651
806000      20.000000     0     0.479667     244.680064     244.627989     0.000000
807000      19.000000     2     0.481177     244.622001     244.620868     244.642702
808000      20.000000     0     0.482497     244.680108     244.627989     0.000000
809000      19.000000     2     0.483944     244.622001     244.620868     244.642754
810000      20.000000     0     0.485210     244.680153     244.627989     0.000000
811000      19.000000     2     0.486594     244.622001     244.620868     244.642806
812000      20.000000     0     0.487804     244.680198     244.627989     0.000000
813000      19.000000     2     0.489120     244.622001     244.620868     244.642858
814000      20.000000     0     0.490271     244.680243     244.627989     0.000000
815000      19.000000     2     0.491516     244.622001     244.620868     244.642911
816000      20.000000     0     0.492605     244.680288     244.627989     0.000000
817000      19.000000     2     0.493775     244.622001     244.620868     244.642964
818000      20.000000     0     0.494799     244.680333     244.627989     0.000000
819000      19.000000     2     0.495892     244.622001     244.620868     244.643017
820000      20.000000     0     0.496849     244.680379     244.627989     0.000000
821000      19.000000     2     0.497863     244.622001     244.620868     244.643070
822000      20.000000     0     0.498752     244.680425     244.627989     0.000000
823000      19.000000     2     0.499688     244.622001     244.620868     244.643124
824000      20.000000     0     0.500509     244.680471     244.627989     0.000000
825000      19.000000     2     0.501367     244.622001     244.620868     244.643178
826000      20.000000     0     0.502124     244.680518     244.627989     0.000000
827000      19.000000     2     0.502908     244.622001     244.620868     244.643232
828000      20.000000     0     0.503603     244.680564     244.627989     0.000000
829000      19.000000     2     0.504317     244.622001     244.620868     244.643286
830000      20.000000     0     0.504956     244.680611     244.627989     0.000000
831000      19.000000     2     0.505607     244.622001     244.620868     244.643340
832000      20.000000     0     0.506195     244.680657     244.627989     0.000000
833000      19.000000     2     0.506790     244.622001     244.620868     244.643394
834000      20.000000     0     0.507327     244.680704     244.627989     0.000000
835000      19.000000     2     0.507874     244.622001     244.620868     244.643448
836000      20.000000     0     0.508250     244.680751     244.627989     0.000000
837000      19.000000     2     0.508665     244.622001     244.620868     244.643503
838000      20.000000     0     0.508888     244.680798     244.627989     0.000000
839000      19.000000     2     0.509137     244.622001     244.620868     244.643558
840000      20.000000     0     0.509230     244.680846     244.627989     0.000000
841000      19.000000     2     0.509340     244.622001     244.620868     244.643612
842000      20.000000     0     0.509325     244.680893     244.627989     0.000000
843000      19.000000     2     0.509320     244.622001     244.620868     244.643667
844000      20.000000     0     0.509218     244.680940     244.627989     0.000000
845000      19.000000     2     0.509122     244.622001     244.620868     244.643722
846000      20.000000     0     0.508952     244.680987     244.627989     0.000000
847000      19.000000     2     0.508787     244.622001     244.620868     244.643776
848000      20.000000     0     0.508565     244.681034     244.627989     0.000000
849000      19.000000     2     0.508346     244.622001     244.620868     244.643831
850000      20.000000     0     0.508085     244.681082     244.627989     0.000000
851000      19.000000     2     0.507825     244.622001     244.620868     244.643885
852000      20.000000     0     0.507534     244.681129     244.627989     0.000000
853000      19.000000     2     0.507241     244.622001     244.620868     244.643940
854000      20.000000     0     0.506923     244.681176     244.627989     0.000000
855000      19.000000     2     0.506601     244.622001     244.620868     244.643994
856000      20.000000     0     0.506257     244.681223     244.627989     0.000000
857000      19.000000     2     0.505905     244.622001     244.620868     244.644049
858000      20.000000     0     0.505534     244.681270     244.627989     0.000000
859000      19.000000     2     0.505146     244.622001     244.620868     244.644103
860000      20.000000     0     0.504741     244.681316     244.627989     0.000000
861000      19.000000     2     0.504325     244.622001     244.620868     244.644157
862000      20.000000     0     0.503976     244.681363     244.627989     0.000000
863000      19.000000     2     0.503628     244.622001     244.620868     244.644211
864000      20.000000     0     0.503270     244.681410     244.627989     0.000000
865000      19.000000     2     0.502914     244.622001     244.620868     244.644265
866000      20.000000     0     0.502548     244.681456     244.627989     0.000000
867000      19.000000     2     0.502185     244.622001     244.620868     244.644319
868000      20.000000     0     0.501812     244.681503     244.627989     0.000000
869000      19.000000     2     0.501443     244.622001     244.620868     244.644373
870000      20.000000     0     0.501064     244.681549     244.627989     0.000000
871000      19.000000     2     0.500689     244.622001     244.620868     244.644427
872000      20.000000     0     0.500304     244.681596     244.627989     0.000000
873000      19.000000     2     0.499924     244.622001     244.620868     244.644481
874000      20.000000     0     0.499535     244.681642     244.627989     0.000000
875000      19.000000     2     0.499151     244.622001     244.620868     244.644535
876000      20.000000     0     0.498757     244.681688     244.627989     0.000000
877000      19.000000     2     0.498369     244.622001     244.620868     244.644588
878000      20.000000     0     0.497972     244.681735     244.627989     0.000000
879000      19.000000     2     0.497581     244.622001     244.620868     244.644642
880000      20.000000     0     0.497182     244.681781     244.627989     0.000000
881000      19.000000     0     0.496788     244.622001     244.620868     244.644695
882000      18.000000     2     0.496390     244.550002     244.580227     244.623233
883000      19.000000     2     0.495995     244.622051     244.620868     244.644695
884000      20.000000     0     0.495592     244.681824     244.627989     0.000000
885000      19.000000     2     0.495195     244.622051     244.620868     244.644749
886000      20.000000     0     0.494791     244.681870     244.627989     0.000000
887000      19.000000     2     0.494393     244.622051     244.620868     244.644802
888000      20.000000     0     0.493989     244.681916     244.627989     0.000000
889000      19.000000     2     0.493590     244.622051     244.620868     244.644855
890000      20.000000     0     0.493186     244.681962     244.627989     0.000000
891000      19.000000     2     0.492787     244.622051     244.620868     244.644908
892000      20.000000     0     0.492384     244.682007     244.627989     0.000000
893000      19.000000     2     0.491985     244.622051     244.620868     244.644961
894000      20.000000     0     0.491582     244.682053     244.627989     0.000000
895000      19.000000     2     0.491184     244.622051     244.620868     244.645014
896000      20.000000     0     0.490781     244.682098     244.627989     0.000000
897000      19.000000     2     0.490384     244.622051     244.620868     244.645067
898000      20.000000     0     0.489982     244.682144     244.627989     0.000000
899000      19.000000     2     0.489585     244.622051     244.620868     244.645120
900000      20.000000     0     0.489185     244.682189     244.627989     0.000000
901000      19.000000     2     0.488789     244.622051     244.620868     244.645172
902000      20.000000     0     0.488390     244.682234     244.627989     0.000000
903000      19.000000     2     0.487995     244.622051     244.620868     244.645225
904000      20.000000     0     0.487597     244.682279     244.627989     0.000000
905000      19.000000     2     0.487203     244.622051     244.620868     244.645277
906000      20.000000     0     0.486807     244.682324     244.627989     0.000000
907000      19.000000     2     0.486413     244.622051     244.620868     244.645330
908000      20.000000     0     0.486018     244.682369     244.627989     0.000000
909000      19.000000     2     0.485625     244.622051     244.620868     244.645382
910000      20.000000     0     0.485231     244.682414     244.627989     0.000000
911000      19.000000     2     0.484839     244.622051     244.620868     244.645434
912000      20.000000     0     0.484446     244.682459     244.627989     0.000000
913000      19.000000     2     0.484055     244.622051     244.620868     244.645487
914000      20.000000     0     0.483663     244.682504     244.627989     0.000000
915000      19.000000     2     0.483272     244.622051     244.620868     244.645539
916000      20.000000     0     0.482881     244.682549     244.627989     0.000000
917000      19.000000     2     0.482490     244.622051     244.620868     244.645591
918000      20.000000     0     0.482099     244.682593     244.627989     0.000000
919000      19.000000     2     0.481709     244.622051     244.620868     244.645643
920000      20.000000     0     0.481319     244.682638     244.627989     0.000000
921000      19.000000     2     0.480929     244.622051     244.620868     244.645695
922000      20.000000     0     0.480539     244.682682     244.627989     0.000000
923000      19.000000     2     0.480149     244.622051     244.620868     244.645746
