t         x_kite          z_kite         x_block          z_block          wind_x       wind_y       v_block_x
365000       56.433261       38.754923      24.841237      0.000000      19.413883      22.412535     40.117915
366000       56.354136       39.144542      25.246182      0.000000      19.609379      22.249801     40.866491
367000       56.274578       39.530250      25.658254      0.000000      19.802872      22.052835     41.543481
368000       56.194951       39.911420      26.077206      0.000000      19.994048      21.822027     42.241541
369000       56.115653       40.287436      26.502775      0.000000      20.182600      21.558062     42.867035
370000       56.037074       40.657717      26.934668      0.000000      20.368238      21.261921     43.505419
371000       55.959631       41.021709      27.372582      0.000000      20.550688      20.934864     44.071934
372000       55.883739       41.378894      27.816194      0.000000      20.729693      20.578416     44.643805
373000       55.809825       41.728793      28.265173      0.000000      20.905017      20.194333     45.146146
374000       55.738316       42.070962      28.719173      0.000000      21.076441      19.784592     45.647231
375000       55.669643       42.405011      29.177852      0.000000      21.243775      19.351341     46.082658
376000       55.604239       42.730583      29.640855      0.000000      21.406844      18.896882     46.511363
377000       55.542522       43.047380      30.107839      0.000000      21.565506      18.423618     46.879621
378000       55.484574       43.355273      30.578343      0.000000      21.719698      17.933949     47.215640
379000       55.431147       43.653916      31.052148      0.000000      21.869254      17.430458     47.539119
380000       55.382627       43.943157      31.528928      0.000000      22.014106      16.915661     47.811755
381000       55.339399       44.222876      32.008363      0.000000      22.154197      16.392063     48.069625
382000       55.301806       44.493017      32.490155      0.000000      22.289507      15.862082     48.283945
383000       55.270191       44.753552      32.974012      0.000000      22.420025      15.328069     48.482484
384000       55.244848       45.004511      33.459669      0.000000      22.545774      14.792238     48.644969
385000       55.226066       45.245950      33.946874      0.000000      22.666786      14.256693     48.791688
386000       55.214081       45.477976      34.435398      0.000000      22.783119      13.723362     48.909697
387000       55.209122       45.700716      34.925027      0.000000      22.894841      13.194042     49.012763
388000       55.211364       45.914341      35.415575      0.000000      23.002042      12.670333     49.094001
389000       55.222133       46.118535      35.906834      0.000000      23.104577      12.154661     49.155656
390000       55.241340       46.313642      36.398661      0.000000      23.202619      11.648131     49.207500
391000       55.267912       46.500400      36.890947      0.000000      23.296532      11.150877     49.247797
392000       55.301918       46.679046      37.383584      0.000000      23.386436      10.663832     49.277997
393000       55.343417       46.849823      37.876473      0.000000      23.472456      10.187803     49.298402
394000       55.392416       47.012993      38.369536      0.000000      23.554724      9.723433     49.313002
395000       55.448913       47.168821      38.862703      0.000000      23.633373      9.271251     49.319572
396000       55.512862       47.317579      39.355923      0.000000      23.708542      8.831649     49.323766
397000       55.584207       47.459541      39.849153      0.000000      23.780366      8.404923     49.321585
398000       55.662853       47.594984      40.342361      0.000000      23.848985      7.991257     49.319639
399000       55.748700       47.724178      40.835524      0.000000      23.914533      7.590759     49.312792
400000       55.841615       47.847395      41.328629      0.000000      23.977147      7.203454     49.308053
401000       55.941458       47.964899      41.821667      0.000000      24.036956      6.829305     49.299667
402000       56.048069       48.076948      42.314639      0.000000      24.094090      6.468215     49.294636
403000       56.161278       48.183792      42.807546      0.000000      24.148672      6.120045     49.286984
404000       56.280901       48.285676      43.300397      0.000000      24.200823      5.784614     49.283424
405000       56.406748       48.382832      43.793203      0.000000      24.250657      5.461712     49.278052
406000       56.538621       48.475486      44.285978      0.000000      24.298285      5.151104     49.277115
407000       56.676317       48.563851      44.778737      0.000000      24.343812      4.852539     49.274985
408000       56.819626       48.648132      45.271497      0.000000      24.387338      4.565748     49.277339
409000       56.968340       48.728523      45.764277      0.000000      24.428959      4.290460     49.278955
410000       57.122246       48.805210      46.257095      0.000000      24.468765      4.026393     49.284904
411000       57.281133       48.878365      46.749970      0.000000      24.506839      3.773267     49.290438
412000       57.444791       48.948155      47.242921      0.000000      24.543263      3.530803     49.300023
413000       57.613010       49.014732      47.735966      0.000000      24.578110      3.298722     49.309414
414000       57.785585       49.078244      48.229124      0.000000      24.611452      3.076752     49.322501
415000       57.962313       49.138826      48.722413      0.000000      24.643355      2.864627     49.335537
416000       58.142994       49.196606      49.215849      0.000000      24.673878      2.662087     49.351881
417000       58.327435       49.251704      49.709448      0.000000      24.703081      2.468877     49.368257
418000       58.515444       49.304223      50.203190      0.000000      24.731013      2.284774     49.379076
419000       58.706833       49.354261      50.697029      0.000000      24.757719      2.109564     49.387825
420000       58.901420       49.401904      51.190916      0.000000      24.783241      1.943043     49.388976
421000       59.099025       49.447238      51.684807      0.000000      24.807620      1.785004     49.388468
422000       59.299477       49.490342      52.178661      0.000000      24.830892      1.635240     49.381907
423000       59.502608       49.531292      52.672444      0.000000      24.853093      1.493546     49.374028
424000       59.708259       49.570157      53.166123      0.000000      24.874257      1.359718     49.361328
425000       59.916272       49.607005      53.659670      0.000000      24.894414      1.233552     49.347589
426000       60.126500       49.641898      54.153059      0.000000      24.913593      1.114848     49.330007
427000       60.338640       49.674910      54.646249      0.000000      24.931829      1.003367     49.307645
428000       60.552571       49.706093      55.139220      0.000000      24.949146      0.898920     49.286417
429000       60.768315       49.735480      55.631976      0.000000      24.965560      0.801352     49.264548
430000       60.985748       49.763122      56.124501      0.000000      24.981094      0.710470     49.240187
431000       61.204744       49.789061      56.616780      0.000000      24.995768      0.626079     49.215334
432000       61.425188       49.813339      57.108799      0.000000      25.009601      0.547987     49.188482
433000       61.646965       49.835996      57.600549      0.000000      25.022610      0.476002     49.161257
434000       61.869969       49.857067      58.092018      0.000000      25.034814      0.409935     49.132423
435000       62.094097       49.876584      58.583197      0.000000      25.046225      0.349595     49.103314
436000       62.319252       49.894577      59.074079      0.000000      25.056858      0.294794     49.072904
437000       62.545339       49.911076      59.564655      0.000000      25.066726      0.245343     49.042300
438000       62.772272       49.926105      60.054920      0.000000      25.075840      0.201054     49.010639
439000       62.999964       49.939689      60.544868      0.000000      25.084211      0.161739     48.978851
440000       63.228339       49.951847      61.034493      0.000000      25.091848      0.127208     48.946201
441000       63.457319       49.962601      61.523792      0.000000      25.098760      0.097274     48.913480
442000       63.686836       49.971967      62.012760      0.000000      25.104955      0.071746     48.880055
443000       63.916802       49.979962      62.501392      0.000000      25.110440      0.050434     48.846318
444000       64.147174       49.986600      62.989686      0.000000      25.115220      0.033147     48.812586
445000       64.377893       49.991895      63.477641      0.000000      25.119302      0.019694     48.778331
446000       64.608902       49.995857      63.965253      0.000000      25.122691      0.009882     48.744131
447000       64.840149       49.998497      64.452521      0.000000      25.125391      0.003516     48.709503
448000       65.071581       49.999825      64.939444      0.000000      25.127406      0.000401     48.674982
449000       65.303150       49.999849      65.426019      0.000000      25.128740      0.000339     48.640116
450000       65.534807       49.998575      65.912246      0.000000      25.129394      0.003134     48.605414
451000       65.766505       49.996010      66.398126      0.000000      25.129372      0.008587     48.570438
452000       65.998192       49.992159      66.883656      0.000000      25.128676      0.016497     48.535692
453000       66.229820       49.987025      67.368838      0.000000      25.127306      0.026665     48.500733
454000       66.461332       49.980610      67.853672      0.000000      25.125263      0.038889     48.466080
455000       66.692674       49.972916      68.338158      0.000000      25.122547      0.052970     48.431268
456000       66.923780       49.963943      68.822299      0.000000      25.119158      0.068708     48.396851
457000       67.154585       49.953689      69.306094      0.000000      25.115094      0.085902     48.362323
458000       67.385013       49.942149      69.789547      0.000000      25.110352      0.104356     48.328295
459000       67.614985       49.929318      70.272659      0.000000      25.104929      0.123872     48.294203
460000       67.844408       49.915187      70.755433      0.000000      25.098821      0.144257     48.260736
461000       68.073188       49.899747      71.237873      0.000000      25.092021      0.165320     48.227252
462000       68.301214       49.882983      71.719981      0.000000      25.084522      0.186872     48.194548
463000       68.528374       49.864880      72.201763      0.000000      25.076316      0.208730     48.161879
464000       68.754535       49.845415      72.683222      0.000000      25.067392      0.230713     48.130182
465000       68.979563       49.824566      73.164366      0.000000      25.057737      0.252645     48.098580
466000       69.203304       49.802305      73.645199      0.000000      25.047336      0.274359     48.068190
467000       69.425599       49.778598      74.125729      0.000000      25.036174      0.295689     48.037968
468000       69.646268       49.753406      74.605964      0.000000      25.024230      0.316479     48.009262
469000       69.865124       49.726687      75.085913      0.000000      25.011482      0.336579     47.980813
470000       70.081959       49.698389      75.565587      0.000000      24.997904      0.355848     47.954265
471000       70.296556       49.668455      76.044998      0.000000      24.983469      0.374152     47.928088
472000       70.508671       49.636820      76.524159      0.000000      24.968142      0.391369     47.904300
473000       70.718054       49.603411      77.003084      0.000000      24.951887      0.407387     47.881024
474000       70.924421       49.568144      77.481791      0.000000      24.934662      0.422108     47.860759
475000       71.127482       49.530926      77.960299      0.000000      24.916420      0.435443     47.841184
476000       71.326909       49.491650      78.438629      0.000000      24.897108      0.447324     47.825411
477000       71.522364       49.450199      78.916806      0.000000      24.876668      0.457696     47.809953
478000       71.713469       49.406451      79.394785      0.000000      24.855037      0.466520     47.784174
479000       71.899833       49.360276      79.872481      0.000000      24.832153      0.473768     47.753408
480000       72.081022       49.311535      80.349788      0.000000      24.807944      0.479442     47.705805
481000       72.256597       49.260078      80.826584      0.000000      24.782336      0.483566     47.651314
482000       72.426071       49.205742      81.302725      0.000000      24.755248      0.486200     47.573935
483000       72.588956       49.148353      81.778045      0.000000      24.726594      0.487430     47.487122
484000       72.744719       49.087728      82.252346      0.000000      24.696281      0.487392     47.369250
485000       72.892836       49.023674      82.725405      0.000000      24.664214      0.486254     47.238631
486000       73.032744       48.955989      83.196955      0.000000      24.630292      0.484239     47.066102
487000       73.163901       48.884469      83.666696      0.000000      24.594414      0.481615     46.876701
488000       73.285747       48.808908      84.134270      0.000000      24.556477      0.478710     46.631353
489000       73.397762       48.729108      84.599283      0.000000      24.516380      0.475901     46.364365
490000       73.499436       48.644877      85.061269      0.000000      24.474031      0.473630     46.023953
491000       73.590333       48.556048      85.519718      0.000000      24.429344      0.472380     45.657049
492000       73.670064       48.462483      85.974039      0.000000      24.382252      0.472694     45.196162
493000       73.738359       48.364085      86.423598      0.000000      24.332706      0.475141     44.705063
494000       73.795046       48.260816      86.867677      0.000000      24.280688      0.480314     44.097763
495000       73.840117       48.152703      87.305524      0.000000      24.226211      0.488801     43.459713
496000       73.873720       48.039863      87.736316      0.000000      24.169335      0.501158     42.684480
497000       73.896210       47.922505      88.159222      0.000000      24.110166      0.517873     41.883956
498000       73.908143       47.800954      88.573367      0.000000      24.048867      0.539324     40.930834
499000       73.910300       47.675644      88.977914      0.000000      23.985658      0.565741     39.966757
500000       73.903686       47.547137      89.372034      0.000000      23.920821      0.597163     38.845102
501000       73.889503       47.416097      89.754992      0.000000      23.854694      0.633407     37.737226
502000       73.869150       47.283304      90.126122      0.000000      23.787669      0.674038     36.480717
503000       73.844157       47.149607      90.484908      0.000000      23.720175      0.718379     35.271637
504000       73.816169       47.015921      90.830962      0.000000      23.652675      0.765494     33.936798
505000       73.786853       46.883175      91.164077      0.000000      23.585640      0.814253     32.686810
506000       73.757889       46.752300      91.484210      0.000000      23.519542      0.863342     31.343618
507000       73.730863       46.624174      91.791495      0.000000      23.454823      0.911357     30.119103
508000       73.707271       46.499612      92.086227      0.000000      23.391900      0.956836     28.836670
509000       73.688431       46.379329      92.368845      0.000000      23.331134      0.998354     27.696549
510000       73.675506       46.263931      92.639911      0.000000      23.272833      1.034552     26.529890
511000       73.669446       46.153903      92.900079      0.000000      23.217243      1.064212     25.515777
512000       73.671018       46.049607      93.150077      0.000000      23.164550      1.086269     24.498652
513000       73.680795       45.951290      93.390664      0.000000      23.114880      1.099848     23.631640
514000       73.699177       45.859089      93.622630      0.000000      23.068301      1.104257     22.776513
515000       73.726408       45.773047      93.846749      0.000000      23.024838      1.098996     22.059751
516000       73.762596       45.693123      94.063791      0.000000      22.984469      1.083738     21.362527
517000       73.807739       45.619212      94.274480      0.000000      22.947141      1.058314     20.786670
518000       73.861740       45.551150      94.479517      0.000000      22.912772      1.022697     20.232931
519000       73.924433       45.488740      94.679542      0.000000      22.881261      0.976970     19.781762
520000       73.995593       45.431747      94.875161      0.000000      22.852490      0.921320     19.352247
521000       74.074958       45.379926      95.066917      0.000000      22.826333      0.856005     19.007035
522000       74.162235       45.333011      95.255317      0.000000      22.802655      0.781349     18.681459
523000       74.257116       45.290740      95.440810      0.000000      22.781323      0.697716     18.423728
524000       74.359280       45.252843      95.623810      0.000000      22.762200      0.605504     18.183007
525000       74.468407       45.219061      95.804679      0.000000      22.745153      0.505130     17.995991
526000       74.584173       45.189138      95.983748      0.000000      22.730052      0.397027     17.823281
527000       74.706265       45.162830      96.161306      0.000000      22.716772      0.281629     17.692508
528000       74.834105       45.139685      96.337799      0.000000      22.705084      0.159638     17.609000
529000       74.967405       45.119495      96.513430      0.000000      22.694882      0.031464     17.520509
530000       75.106169       45.102272      96.688224      0.000000      22.686169      -0.102757     17.441670
531000       75.250127       45.087819      96.862359      0.000000      22.678847      -0.242615     17.387824
532000       75.399020       45.075953      97.035990      0.000000      22.672821      -0.387713     17.339565
533000       75.552594       45.066542      97.209159      0.000000      22.668023      -0.537651     17.294316
534000       75.710615       45.059476      97.381877      0.000000      22.664396      -0.692050     17.249614
535000       75.872876       45.054657      97.554156      0.000000      22.661891      -0.850549     17.206228
536000       76.039196       45.051997      97.726002      0.000000      22.660461      -1.012809     17.163293
537000       76.209417       45.051419      97.897425      0.000000      22.660067      -1.178515     17.121349
538000       76.383415       45.052859      98.068430      0.000000      22.660676      -1.347373     17.079774
539000       76.561090       45.056267      98.239023      0.000000      22.662260      -1.519112     17.038936
540000       76.742377       45.061607      98.409209      0.000000      22.664801      -1.693486     16.998412
541000       76.927246       45.068857      98.578993      0.000000      22.668287      -1.870272     16.958441
542000       77.115707       45.078016      98.748378      0.000000      22.672716      -2.049275     16.918762
543000       77.307807       45.089099      98.917369      0.000000      22.678095      -2.230319     16.879517
544000       77.503650       45.102145      99.085969      0.000000      22.684441      -2.413261     16.840587
545000       77.703376       45.117211      99.254182      0.000000      22.691783      -2.597968     16.802033
546000       77.907025       45.134304      99.422010      0.000000      22.700121      -2.784216     16.763834
547000       78.114851       45.153529      99.589459      0.000000      22.709509      -2.971921     16.726026
548000       78.327360       45.175110      99.756533      0.000000      22.720056      -3.161144     16.688773
549000       78.544938       45.199208      99.923236      0.000000      22.731841      -3.351814     16.651954
550000       78.768067       45.226025      100.089574      0.000000      22.744964      -3.543874     16.615951
551000       78.995451       45.254925      100.255549      0.000000      22.759103      -3.736077     16.578743
552000       79.223112       45.284028      100.421149      0.000000      22.773316      -3.925647     16.541211
553000       79.450915       45.313270      100.586373      0.000000      22.787570      -4.112435     16.503612
554000       79.678861       45.342647      100.751221      0.000000      22.801864      -4.296382     16.466103
555000       79.906950       45.372158      100.915694      0.000000      22.816197      -4.477433     16.428522
556000       80.135183       45.401799      101.079792      0.000000      22.830567      -4.655532     16.391024
557000       80.363560       45.431570      101.243514      0.000000      22.844973      -4.830623     16.353450
558000       80.592080       45.461466      101.406861      0.000000      22.859413      -5.002655     16.316040
559000       80.820745       45.491487      101.569833      0.000000      22.873888      -5.171574     16.278454
560000       81.049556       45.521629      101.732430      0.000000      22.888395      -5.337330     16.240950
561000       81.278511       45.551891      101.894651      0.000000      22.902933      -5.499873     16.203348
562000       81.507612       45.582270      102.056497      0.000000      22.917502      -5.659155     16.165823
563000       81.736859       45.612764      102.217967      0.000000      22.932099      -5.815130     16.128192
564000       81.966251       45.643370      102.379061      0.000000      22.946724      -5.967752     16.090624
565000       82.195790       45.674086      102.539779      0.000000      22.961376      -6.116977     16.052948
566000       82.425476       45.704910      102.700120      0.000000      22.976054      -6.262761     16.015334
567000       82.655309       45.735840      102.860084      0.000000      22.990755      -6.405065     15.977605
568000       82.885289       45.766872      103.019672      0.000000      23.005480      -6.543849     15.939922
569000       83.115416       45.798006      103.178882      0.000000      23.020227      -6.679073     15.902121
570000       83.345690       45.829237      103.337714      0.000000      23.034995      -6.810703     15.864365
571000       83.576112       45.860564      103.496168      0.000000      23.049783      -6.938702     15.826475
572000       83.806682       45.891985      103.654244      0.000000      23.064589      -7.063038     15.788619
573000       84.037401       45.923497      103.811940      0.000000      23.079412      -7.183679     15.750637
574000       84.268267       45.955098      103.969256      0.000000      23.094252      -7.300593     15.712671
575000       84.499283       45.986785      104.126192      0.000000      23.109107      -7.413754     15.674572
576000       84.730446       46.018556      104.282747      0.000000      23.123976      -7.523134     15.636481
577000       84.961759       46.050409      104.438921      0.000000      23.138859      -7.628709     15.598260
578000       85.193220       46.082341      104.594712      0.000000      23.153752      -7.730454     15.560027
579000       85.424831       46.114349      104.750120      0.000000      23.168657      -7.828348     15.521663
580000       85.656590       46.146431      104.905145      0.000000      23.183571      -7.922372     15.483280
581000       85.888499       46.178586      105.059785      0.000000      23.198494      -8.012507     15.444763
582000       86.120556       46.210809      105.214040      0.000000      23.213425      -8.098738     15.406211
583000       86.352764       46.243100      105.367908      0.000000      23.228361      -8.181049     15.367531
584000       86.585120       46.275454      105.521390      0.000000      23.243303      -8.259429     15.328797
585000       86.817626       46.307871      105.674484      0.000000      23.258249      -8.333866     15.289943
586000       87.050282       46.340347      105.827188      0.000000      23.273198      -8.404353     15.251019
587000       87.283087       46.372880      105.979503      0.000000      23.288149      -8.470881     15.211979
588000       87.516041       46.405467      106.131427      0.000000      23.303101      -8.533446     15.172851
589000       87.749145       46.438106      106.282959      0.000000      23.318053      -8.592046     15.133617
590000       87.982399       46.470795      106.434099      0.000000      23.333004      -8.646678     15.094277
591000       88.215802       46.503530      106.584844      0.000000      23.347952      -8.697345     15.054839
592000       88.449354       46.536309      106.735195      0.000000      23.362897      -8.744048     15.015279
593000       88.683056       46.569129      106.885149      0.000000      23.377837      -8.786792     14.975632
594000       88.916907       46.601989      107.034707      0.000000      23.392771      -8.825584     14.935844
595000       89.150908       46.634884      107.183866      0.000000      23.407699      -8.860434     14.895982
596000       89.385057       46.667813      107.332625      0.000000      23.422620      -8.891351     14.855963
597000       89.619356       46.700773      107.480984      0.000000      23.437531      -8.918349     14.815879
598000       89.853804       46.733762      107.628942      0.000000      23.452432      -8.941441     14.775622
599000       90.088401       46.766775      107.776496      0.000000      23.467323      -8.960646     14.735318
600000       90.323147       46.799812      107.923647      0.000000      23.482201      -8.975981     14.694824
601000       90.558041       46.832868      108.070392      0.000000      23.497066      -8.987468     14.654294
602000       90.793084       46.865942      108.216732      0.000000      23.511916      -8.995129     14.613558
603000       91.028276       46.899030      108.362663      0.000000      23.526752      -8.998989     14.572806
604000       91.263615       46.932129      108.508186      0.000000      23.541570      -8.999075     14.531829
605000       91.499103       46.965238      108.653300      0.000000      23.556371      -8.995415     14.490851
606000       91.734739       46.998352      108.798002      0.000000      23.571154      -8.988041     14.449640
607000       91.970523       47.031469      108.942292      0.000000      23.585916      -8.976985     14.408446
608000       92.206454       47.064586      109.086169      0.000000      23.600658      -8.962282     14.367000
609000       92.442533       47.097699      109.229632      0.000000      23.615377      -8.943969     14.325587
610000       92.678758       47.130807      109.372680      0.000000      23.630073      -8.922084     14.283917
611000       92.915131       47.163906      109.515311      0.000000      23.644744      -8.896668     14.242290
612000       93.151649       47.196993      109.657524      0.000000      23.659390      -8.867764     14.200396
613000       93.388315       47.230064      109.799318      0.000000      23.674009      -8.835416     14.158562
614000       93.625126       47.263117      109.940693      0.000000      23.688601      -8.799671     14.116461
615000       93.862083       47.296149      110.081648      0.000000      23.703163      -8.760576     14.074436
616000       94.099186       47.329156      110.222180      0.000000      23.717695      -8.718182     14.032117
617000       94.336434       47.362136      110.362290      0.000000      23.732195      -8.672541     13.989902
618000       94.573827       47.395084      110.501977      0.000000      23.746663      -8.623707     13.947396
619000       94.811364       47.427999      110.641239      0.000000      23.761097      -8.571734     13.905012
620000       95.049045       47.460875      110.780075      0.000000      23.775496      -8.516681     13.862320
621000       95.286870       47.493711      110.918486      0.000000      23.789859      -8.458607     13.819767
622000       95.524839       47.526503      111.056469      0.000000      23.804184      -8.397571     13.776914
623000       95.762951       47.559247      111.194024      0.000000      23.818471      -8.333637     13.734204
624000       96.001205       47.591940      111.331151      0.000000      23.832717      -8.266869     13.691178
625000       96.239602       47.624579      111.467848      0.000000      23.846923      -8.197331     13.648336
626000       96.478141       47.657160      111.604116      0.000000      23.861085      -8.125091     13.605178
627000       96.716821       47.689679      111.739953      0.000000      23.875205      -8.050219     13.562205
628000       96.955642       47.722134      111.875358      0.000000      23.889279      -7.972782     13.518916
629000       97.194604       47.754520      112.010331      0.000000      23.903307      -7.892855     13.475827
630000       97.433705       47.786835      112.144873      0.000000      23.917287      -7.810508     13.432422
631000       97.672947       47.819073      112.278981      0.000000      23.931219      -7.725816     13.389231
632000       97.912327       47.851233      112.412655      0.000000      23.945100      -7.638855     13.345739
633000       98.151846       47.883309      112.545896      0.000000      23.958930      -7.549702     13.302460
634000       98.391503       47.915299      112.678703      0.000000      23.972707      -7.458434     13.258885
635000       98.631297       47.947199      112.811075      0.000000      23.986430      -7.365130     13.215546
636000       98.871229       47.979005      112.943012      0.000000      24.000098      -7.269870     13.171902
637000       99.111296       48.010713      113.074514      0.000000      24.013709      -7.172736     13.128493
638000       99.351500       48.042320      113.205580      0.000000      24.027261      -7.073808     13.084811
639000       99.591839       48.073821      113.336210      0.000000      24.040755      -6.973170     13.041358
640000       99.832313       48.105213      113.466405      0.000000      24.054187      -6.870907     12.997639
641000       100.072920       48.136492      113.596164      0.000000      24.067558      -6.767101     12.954158
642000       100.313662       48.167655      113.725487      0.000000      24.080865      -6.661838     12.910418
643000       100.554536       48.198696      113.854373      0.000000      24.094107      -6.555203     12.866934
644000       100.795541       48.229613      113.982824      0.000000      24.107283      -6.447284     12.823174
645000       101.036679       48.260402      114.110838      0.000000      24.120391      -6.338167     12.779689
646000       101.277947       48.291058      114.238416      0.000000      24.133430      -6.227938     12.735950
647000       101.519345       48.321577      114.365558      0.000000      24.146399      -6.116686     12.692476
648000       101.760873       48.351956      114.492264      0.000000      24.159296      -6.004498     12.648758
649000       102.002529       48.382191      114.618534      0.000000      24.172120      -5.891462     12.605308
650000       102.244313       48.412278      114.744368      0.000000      24.184869      -5.777667     12.561614
651000       102.486225       48.442212      114.869767      0.000000      24.197542      -5.663199     12.518199
652000       102.728263       48.471989      114.994731      0.000000      24.210138      -5.548148     12.474562
653000       102.970426       48.501607      115.119259      0.000000      24.222655      -5.432602     12.431193
654000       103.212714       48.531059      115.243353      0.000000      24.235092      -5.316648     12.387614
655000       103.455126       48.560344      115.367012      0.000000      24.247447      -5.200373     12.344291
656000       103.697661       48.589455      115.490237      0.000000      24.259719      -5.083866     12.300778
657000       103.940318       48.618390      115.613029      0.000000      24.271906      -4.967212     12.257530
658000       104.183097       48.647144      115.735386      0.000000      24.284008      -4.850499     12.214083
659000       104.425997       48.675713      115.857311      0.000000      24.296022      -4.733812     12.170898
660000       104.669016       48.704094      115.978803      0.000000      24.307947      -4.617235     12.127546
661000       104.912154       48.732281      116.099863      0.000000      24.319783      -4.500855     12.084440
662000       105.155410       48.760271      116.220490      0.000000      24.331526      -4.384753     12.041169
663000       105.398783       48.788060      116.340687      0.000000      24.343177      -4.269013     11.998141
664000       105.642272       48.815643      116.460452      0.000000      24.354733      -4.153717     11.954968
665000       105.885877       48.843017      116.579787      0.000000      24.366193      -4.038945     11.912030
666000       106.129595       48.870177      116.698691      0.000000      24.377555      -3.924777     11.868957
667000       106.373426       48.897119      116.817166      0.000000      24.388819      -3.811292     11.826113
668000       106.617370       48.923840      116.935212      0.000000      24.399982      -3.698566     11.783137
669000       106.861425       48.950335      117.052830      0.000000      24.411044      -3.586675     11.740384
670000       107.105590       48.976599      117.170019      0.000000      24.422002      -3.475695     11.697509
671000       107.349864       49.002629      117.286781      0.000000      24.432856      -3.365697     11.654854
672000       107.594246       49.028421      117.403115      0.000000      24.443604      -3.256753     11.612089
673000       107.838734       49.053970      117.519023      0.000000      24.454244      -3.148934     11.569528
674000       108.083329       49.079273      117.634505      0.000000      24.464775      -3.042307     11.526866
675000       108.328029       49.104325      117.749561      0.000000      24.475196      -2.936938     11.484399
676000       108.572832       49.129122      117.864192      0.000000      24.485505      -2.832891     11.441842
677000       108.817738       49.153660      117.978398      0.000000      24.495701      -2.730231     11.399474
678000       109.062745       49.177935      118.092180      0.000000      24.505781      -2.629016     11.357020
679000       109.307852       49.201943      118.205539      0.000000      24.515746      -2.529307     11.314742
680000       109.553059       49.225679      118.318474      0.000000      24.525593      -2.431158     11.272389
681000       109.798363       49.249140      118.430987      0.000000      24.535320      -2.334625     11.230203
682000       110.043764       49.272322      118.543077      0.000000      24.544927      -2.239760     11.187950
683000       110.289261       49.295219      118.654746      0.000000      24.554412      -2.146613     11.145850
684000       110.534852       49.317829      118.765994      0.000000      24.563773      -2.055231     11.103694
685000       110.780535       49.340148      118.876820      0.000000      24.573009      -1.965660     11.061680
686000       111.026311       49.362170      118.987226      0.000000      24.582118      -1.877942     11.019615
687000       111.272177       49.383892      119.097213      0.000000      24.591099      -1.792118     10.977682
688000       111.518132       49.405310      119.206779      0.000000      24.599951      -1.708226     10.935704
689000       111.764175       49.426420      119.315927      0.000000      24.608672      -1.626300     10.893846
690000       112.010304       49.447218      119.424656      0.000000      24.617260      -1.546374     10.851951
691000       112.256519       49.467700      119.532966      0.000000      24.625715      -1.468478     10.810170
692000       112.502818       49.487861      119.640858      0.000000      24.634034      -1.392638     10.768354
693000       112.749199       49.507698      119.748333      0.000000      24.642215      -1.318880     10.726639
694000       112.995661       49.527206      119.855391      0.000000      24.650259      -1.247226     10.684895
695000       113.242203       49.546381      119.962031      0.000000      24.658162      -1.177694     10.643247
696000       113.488824       49.565221      120.068255      0.000000      24.665924      -1.110302     10.601572
697000       113.735521       49.583719      120.174062      0.000000      24.673542      -1.045061     10.559982
698000       113.982294       49.601873      120.279454      0.000000      24.681016      -0.981984     10.518370
699000       114.229140       49.619678      120.384430      0.000000      24.688344      -0.921078     10.476835
700000       114.476060       49.637130      120.488990      0.000000      24.695524      -0.862347     10.435282
701000       114.723050       49.654225      120.593135      0.000000      24.702555      -0.805794     10.393798
702000       114.970110       49.670960      120.696865      0.000000      24.709436      -0.751418     10.352299
703000       115.217238       49.687330      120.800181      0.000000      24.716164      -0.699215     10.310862
704000       115.464433       49.703331      120.903082      0.000000      24.722738      -0.649178     10.269411
705000       115.711692       49.718959      121.005569      0.000000      24.729156      -0.601297     10.228016
706000       115.959015       49.734210      121.107642      0.000000      24.735418      -0.555560     10.186610
707000       116.206400       49.749080      121.209301      0.000000      24.741521      -0.511950     10.145253
708000       116.453844       49.763565      121.310547      0.000000      24.747463      -0.470450     10.103887
709000       116.701348       49.777662      121.411379      0.000000      24.753244      -0.431038     10.062564
710000       116.948909       49.791365      121.511797      0.000000      24.758861      -0.393689     10.021235
711000       117.196525       49.804672      121.611803      0.000000      24.764314      -0.358377     9.979942
712000       117.444194       49.817577      121.711396      0.000000      24.769599      -0.325070     9.938645
713000       117.691916       49.830078      121.810576      0.000000      24.774717      -0.293737     9.897380
714000       117.939688       49.842169      121.909343      0.000000      24.779664      -0.264340     9.856112
715000       118.187508       49.853848      122.007698      0.000000      24.784440      -0.236842     9.814872
716000       118.435376       49.865110      122.105640      0.000000      24.789042      -0.211200     9.773629
717000       118.683288       49.875950      122.203170      0.000000      24.793470      -0.187371     9.732410
718000       118.931244       49.886366      122.300288      0.000000      24.797720      -0.165307     9.691189
719000       119.179242       49.896353      122.396993      0.000000      24.801793      -0.144959     9.649990
720000       119.427280       49.905907      122.493287      0.000000      24.805685      -0.126274     9.608789
721000       119.675355       49.915025      122.589169      0.000000      24.809396      -0.109197     9.567606
722000       119.923467       49.923701      122.684639      0.000000      24.812923      -0.093672     9.526423
723000       120.171613       49.931933      122.779697      0.000000      24.816265      -0.079637     9.485255
724000       120.419791       49.939715      122.874343      0.000000      24.819421      -0.067030     9.444087
725000       120.668000       49.947045      122.968578      0.000000      24.822387      -0.055787     9.402931
726000       120.916238       49.953919      123.062402      0.000000      24.825163      -0.045840     9.361777
