episode,alpha_idx,action_0,action_1,action_2
403,12,249.386631,248.953496,249.146452
403,13,249.066275,249.415594,249.141581
403,14,249.030570,249.703445,249.403040
403,15,249.760828,249.466776,0.000000

404,0,0.000000,248.226982,248.278489
404,1,247.713100,247.342609,247.816423
404,2,247.798279,247.969087,248.352746
404,3,248.161121,248.231034,248.441130
404,4,248.379317,248.486983,248.322505
404,5,248.988356,248.787442,248.835850
404,6,249.217249,249.084199,249.171523
404,7,249.033634,249.055229,249.204864
404,8,249.192914,248.889564,249.078947
404,9,249.164366,249.257422,249.412554
404,10,249.417651,249.029605,248.936331
404,11,249.230334,249.029857,249.085748
404,12,249.386667,248.953496,249.146452
404,13,249.066275,249.415594,249.141581
404,14,249.030570,249.703445,249.403040
404,15,249.760828,249.466776,0.000000

405,0,0.000000,248.226982,248.278489
405,1,247.713100,247.342609,247.816423
405,2,247.798279,247.969087,248.352835
405,3,248.161313,248.231034,248.442583
405,4,248.132322,248.494885,248.339393
405,5,248.976545,248.787796,248.836612
405,6,249.216496,249.084199,249.171523
405,7,249.033967,249.055229,249.206109
405,8,249.194763,248.889961,249.079693
405,9,249.164373,249.257605,249.414429
405,10,249.420190,249.030439,248.937641
405,11,249.231227,249.029857,249.085748
405,12,249.386667,248.953496,249.146452
405,13,249.066275,249.415594,249.141581
405,14,249.030570,249.703445,249.403040
405,15,249.760828,249.466776,0.000000

406,0,0.000000,248.226982,248.278489
406,1,247.713100,247.342609,247.816423
406,2,247.798279,247.969087,248.353036
406,3,248.161716,248.231179,248.444577
406,4,248.143448,248.253471,248.354364
406,5,248.965792,248.787796,248.836612
406,6,249.216285,249.084199,249.171523
406,7,249.034179,249.055229,249.206989
406,8,249.196160,248.889961,249.079693
406,9,249.164456,249.258036,249.414854
406,10,249.421210,249.032191,248.937641
406,11,249.231227,249.029857,249.085748
406,12,249.386667,248.953496,249.146452
406,13,249.066275,249.415594,249.141581
406,14,249.030570,249.703445,249.403040
406,15,249.760828,249.466776,0.000000

407,0,0.000000,248.226982,248.278489
407,1,247.713100,247.342609,247.816423
407,2,247.798279,247.969087,248.353036
407,3,248.161716,248.231179,248.444577
407,4,248.143448,248.253471,248.354364
407,5,248.965792,248.787796,248.836612
407,6,249.216285,249.084199,249.171523
407,7,249.034179,249.055229,249.206993
407,8,248.948514,248.890311,249.081237
407,9,249.164661,249.262384,249.445821
407,10,249.453453,249.039003,248.942305
407,11,249.234936,249.030267,249.085748
407,12,249.386667,248.953496,249.146452
407,13,249.066275,249.415594,249.141581
407,14,249.030570,249.703445,249.403040
407,15,249.760828,249.466776,0.000000

408,0,0.000000,248.226982,248.278489
408,1,247.713100,247.342609,247.816423
408,2,247.798279,247.969087,248.353036
408,3,248.161716,248.231179,248.444577
408,4,248.143448,248.253471,248.354364
408,5,248.965792,248.787796,248.836612
408,6,249.216285,249.084199,249.171523
408,7,249.034179,249.055229,249.206993
408,8,248.948514,248.890311,249.085723
408,9,249.163868,249.265893,249.476607
408,10,249.235144,249.046605,248.947812
408,11,249.238834,249.030460,249.086188
408,12,249.386658,248.953496,249.146452
408,13,249.066275,249.415594,249.141581
408,14,249.030570,249.703445,249.403040
408,15,249.760828,249.466776,0.000000

409,0,0.000000,248.226982,248.278489
409,1,247.713100,247.342609,247.816423
409,2,247.798279,247.969087,248.353036
409,3,248.161716,248.231179,248.444577
409,4,248.143448,248.253471,248.354364
409,5,248.965792,248.787796,248.836612
409,6,249.216285,249.084199,249.171523
409,7,249.034179,249.055229,249.206993
409,8,248.948514,248.890311,249.092363
409,9,249.165026,249.269389,249.186145
409,10,249.339349,249.050315,248.953160
409,11,249.241407,249.030831,249.086830
409,12,249.386257,248.953496,249.146452
409,13,249.066275,249.415594,249.141581
409,14,249.030570,249.703445,249.403040
409,15,249.760828,249.466776,0.000000

410,0,0.000000,248.226982,248.278489
410,1,247.713100,247.342609,247.816423
410,2,247.798279,247.969087,248.353036
410,3,248.161716,248.231179,248.444577
410,4,248.143448,248.253471,248.354364
410,5,248.965792,248.787796,248.836612
410,6,249.216285,249.084199,249.171523
410,7,249.034179,249.055229,249.207291
410,8,248.949555,248.890311,249.101242
410,9,249.165555,249.083781,249.194639
410,10,249.341398,249.050315,248.953160
410,11,249.241407,249.030831,249.086830
410,12,249.386257,248.953496,249.146452
410,13,249.066275,249.415594,249.141581
410,14,249.030570,249.703445,249.403040
410,15,249.760828,249.466776,0.000000

411,0,0.000000,248.226982,248.278489
411,1,247.713100,247.342609,247.816423
411,2,247.798279,247.969087,248.353036
411,3,248.161716,248.231179,248.444577
411,4,248.143448,248.253471,248.354364
411,5,248.965792,248.787796,248.836612
411,6,249.216285,249.084199,249.171523
411,7,249.034179,249.055229,249.207188
411,8,248.949813,248.890626,249.104480
411,9,249.165459,249.087247,249.268811
411,10,249.082791,249.054575,248.960658
411,11,249.244564,249.030831,249.086830
411,12,249.386257,248.953496,249.146452
411,13,249.066275,249.415594,249.141581
411,14,249.030570,249.703445,249.403040
411,15,249.760828,249.466776,0.000000

412,0,0.000000,248.226982,248.278489
412,1,247.713100,247.342609,247.816423
412,2,247.798279,247.969087,248.353036
412,3,248.161716,248.231179,248.444577
412,4,248.143448,248.253471,248.354364
412,5,248.965792,248.787796,248.836612
412,6,249.216285,249.084199,249.171523
412,7,249.034179,249.055229,249.207188
412,8,248.949813,248.890626,249.108615
412,9,249.165773,249.089186,249.249074
412,10,248.924565,249.057991,248.967115
412,11,249.243735,249.031044,249.087129
412,12,249.386115,248.953496,249.146452
412,13,249.066275,249.415594,249.141581
412,14,249.030570,249.703445,249.403040
412,15,249.760828,249.466776,0.000000

413,0,0.000000,248.226982,248.278489
413,1,247.713100,247.342609,247.816423
413,2,247.798279,247.969087,248.353036
413,3,248.161716,248.231179,248.444577
413,4,248.143448,248.253471,248.354364
413,5,248.965792,248.787796,248.836612
413,6,249.216285,249.084199,249.171523
413,7,249.034179,249.055229,249.207188
413,8,248.949813,248.890626,249.108850
413,9,249.165809,249.090478,249.248005
413,10,248.936750,248.874861,248.976249
413,11,249.242708,249.031275,249.087447
413,12,249.385778,248.953496,249.146452
413,13,249.066275,249.415594,249.141581
413,14,249.030570,249.703445,249.403040
413,15,249.760828,249.466776,0.000000

414,0,0.000000,248.226982,248.278489
414,1,247.713100,247.342609,247.816423
414,2,247.798279,247.969087,248.353036
414,3,248.161716,248.231179,248.444577
414,4,248.143448,248.253471,248.354364
414,5,248.965792,248.787796,248.836612
414,6,249.216285,249.084199,249.171523
414,7,249.034179,249.055229,249.207188
414,8,248.949813,248.890626,249.109221
414,9,249.165789,249.090811,249.246722
414,10,248.940518,248.876106,249.066256
414,11,249.225895,249.034031,249.089803
414,12,249.386203,248.953496,249.146764
414,13,249.066275,249.422421,249.145021
414,14,249.032791,249.456241,249.409390
414,15,249.759854,249.466776,0.000000

415,0,0.000000,248.226982,248.278489
415,1,247.713100,247.342609,247.816423
415,2,247.798279,247.969087,248.353036
415,3,248.161716,248.231179,248.444577
415,4,248.143448,248.253471,248.354364
415,5,248.965792,248.787796,248.836612
415,6,249.216285,249.084199,249.171523
415,7,249.034179,249.055229,249.207188
415,8,248.949813,248.890626,249.109221
415,9,249.165789,249.090811,249.246538
415,10,248.945405,248.881322,249.152257
415,11,248.966200,249.037652,249.095315
415,12,249.385720,248.954886,249.146764
415,13,249.066275,249.422421,249.145021
415,14,249.032791,249.456241,249.409390
415,15,249.759854,249.466776,0.000000

416,0,0.000000,248.226982,248.278489
416,1,247.713100,247.342609,247.816423
416,2,247.798279,247.969087,248.353036
416,3,248.161716,248.231179,248.444577
416,4,248.143448,248.253471,248.354364
416,5,248.965792,248.787796,248.836612
416,6,249.216285,249.084199,249.171523
416,7,249.034179,249.055229,249.207188
416,8,248.949813,248.890626,249.109221
416,9,249.165789,249.090811,249.246648
416,10,248.946572,248.881713,249.154981
416,11,248.970725,249.041705,249.214228
416,12,249.389624,248.963120,249.150671
416,13,249.069842,249.440029,249.148420
416,14,249.035304,249.239781,249.411168
416,15,249.759082,249.466776,0.000000

417,0,0.000000,248.226982,248.278489
417,1,247.713100,247.342609,247.816423
417,2,247.798279,247.969087,248.353036
417,3,248.161716,248.231179,248.444577
417,4,248.143448,248.253471,248.354364
417,5,248.965792,248.787796,248.836612
417,6,249.216285,249.084199,249.171523
417,7,249.034179,249.055229,249.207188
417,8,248.949813,248.890626,249.109221
417,9,249.165789,249.090811,249.246976
417,10,248.947287,248.881713,249.159792
417,11,248.976652,249.045321,249.298209
417,12,249.392254,248.971184,249.151698
417,13,249.070857,249.451103,249.150243
417,14,249.036777,249.242736,249.217777
417,15,249.748726,249.469602,0.000000

418,0,0.000000,248.226982,248.278489
418,1,247.713100,247.342609,247.816423
418,2,247.798279,247.969087,248.353036
418,3,248.161716,248.231179,248.444577
418,4,248.143448,248.253471,248.354364
418,5,248.965792,248.787796,248.836612
418,6,249.216285,249.084199,249.171523
418,7,249.034179,249.055229,249.207188
418,8,248.949813,248.890626,249.109221
418,9,249.165789,249.090811,249.246976
418,10,248.947287,248.881713,249.162125
418,11,248.978972,249.047665,249.103487
418,12,249.417578,248.980602,249.154425
418,13,249.073333,249.485876,249.153383
418,14,249.042261,249.303903,249.229855
418,15,249.745930,249.470360,0.000000

419,0,0.000000,248.226982,248.278489
419,1,247.713100,247.342609,247.816423
419,2,247.798279,247.969087,248.353036
419,3,248.161716,248.231179,248.444577
419,4,248.143448,248.253471,248.354364
419,5,248.965792,248.787796,248.836612
419,6,249.216285,249.084199,249.171523
419,7,249.034179,249.055229,249.207188
419,8,248.949813,248.890626,249.109221
419,9,249.165789,249.090811,249.246899
419,10,248.947586,248.882098,249.164690
419,11,248.984784,249.048699,248.956007
419,12,249.402646,248.987008,249.159868
419,13,249.078996,249.547163,249.157379
419,14,249.050513,249.348655,249.234119
419,15,249.744521,249.470360,0.000000

420,0,0.000000,248.226982,248.278489
420,1,247.713100,247.342609,247.816423
420,2,247.798279,247.969087,248.353036
420,3,248.161716,248.231179,248.444577
420,4,248.143448,248.253471,248.354364
420,5,248.965792,248.787796,248.836612
420,6,249.216285,249.084199,249.171523
420,7,249.034179,249.055229,249.207188
420,8,248.949813,248.890626,249.109221
420,9,249.165789,249.090811,249.247189
420,10,248.949020,248.883418,249.165836
420,11,248.993638,248.908217,248.970891
420,12,249.399085,248.987008,249.159868
420,13,249.078996,249.547163,249.157379
420,14,249.050513,249.348655,249.234119
420,15,249.744521,249.470360,0.000000

421,0,0.000000,248.226982,248.278489
421,1,247.713100,247.342609,247.816423
421,2,247.798279,247.969087,248.353036
421,3,248.161716,248.231179,248.444577
421,4,248.143448,248.253471,248.354364
421,5,248.965792,248.787796,248.836612
421,6,249.216285,249.084199,249.171523
421,7,249.034179,249.055229,249.207188
421,8,248.949813,248.890626,249.109221
421,9,249.165789,248.842248,249.246394
421,10,248.954157,248.888912,249.159024
421,11,249.087460,248.912140,248.980379
421,12,249.397210,248.987911,249.159868
421,13,249.078996,249.547163,249.157379
421,14,249.050513,249.348655,249.234119
421,15,249.744521,249.470360,0.000000

422,0,0.000000,248.226982,248.278489
422,1,247.713100,247.342609,247.816423
422,2,247.798279,247.969087,248.353036
422,3,248.161716,248.231179,248.444577
422,4,248.143448,248.253471,248.354364
422,5,248.965792,248.787796,248.836612
422,6,249.216285,249.084199,249.171523
422,7,249.034179,249.055229,249.207188
422,8,248.949813,248.890626,249.109221
422,9,249.165789,248.842653,249.246535
422,10,248.962144,248.893340,249.172281
422,11,248.891740,248.914694,248.986172
422,12,249.393655,248.988319,249.159868
422,13,249.078996,249.547163,249.157379
422,14,249.050513,249.348655,249.234119
422,15,249.744521,249.470360,0.000000

423,0,0.000000,248.226982,248.278489
423,1,247.713100,247.342609,247.816423
423,2,247.798279,247.969087,248.353036
423,3,248.161716,248.231179,248.444577
423,4,248.143448,248.253471,248.354364
423,5,248.965792,248.787796,248.836612
423,6,249.216285,249.084199,249.171523
423,7,249.034179,249.055229,249.207188
423,8,248.949813,248.890626,249.109221
423,9,249.165789,248.842653,249.246590
423,10,248.962560,248.893340,249.171883
423,11,248.896041,248.917178,249.083464
423,12,249.094952,248.991713,249.165042
423,13,249.083932,249.617977,249.163197
423,14,249.059808,249.417674,249.236720
423,15,249.744568,249.470360,0.000000

424,0,0.000000,248.226982,248.278489
424,1,247.713100,247.342609,247.816423
424,2,247.798279,247.969087,248.353036
424,3,248.161716,248.231179,248.444577
424,4,248.143448,248.253471,248.354364
424,5,248.965792,248.787796,248.836612
424,6,249.216285,249.084199,249.171523
424,7,249.034179,249.055229,249.207188
424,8,248.949813,248.890626,249.109221
424,9,249.165789,248.842653,249.246590
424,10,248.962560,248.893340,249.171795
424,11,248.896041,248.917178,249.083760
424,12,249.095064,248.991713,249.171943
424,13,249.086937,249.421118,249.167829
424,14,249.068211,249.568968,249.250789
424,15,249.744816,249.470815,0.000000

425,0,0.000000,248.226982,248.278489
425,1,247.713100,247.342609,247.816423
425,2,247.798279,247.969087,248.353036
425,3,248.161716,248.231179,248.444577
425,4,248.143448,248.253471,248.354364
425,5,248.965792,248.787796,248.836612
425,6,249.216285,249.084199,249.171523
425,7,249.034179,249.055229,249.207188
425,8,248.949813,248.890626,249.109221
425,9,249.165789,248.842653,249.246590
425,10,248.962560,248.893340,249.171707
425,11,248.896041,248.917178,249.084268
425,12,249.095278,248.992280,249.178132
425,13,249.090285,249.503539,249.177146
425,14,249.076074,249.427972,249.265096
425,15,249.747618,249.473129,0.000000

426,0,0.000000,248.226982,248.278489
426,1,247.713100,247.342609,247.816423
426,2,247.798279,247.969087,248.353036
426,3,248.161716,248.231179,248.444577
426,4,248.143448,248.253471,248.354364
426,5,248.965792,248.787796,248.836612
426,6,249.216285,249.084199,249.171523
426,7,249.034179,249.055229,249.207188
426,8,248.949813,248.890626,249.109221
426,9,249.165789,248.842653,249.246590
426,10,248.962560,248.893340,249.171620
426,11,248.896041,248.917178,249.084369
426,12,249.095278,248.993278,249.191074
426,13,249.096292,249.562951,249.182546
426,14,249.083593,249.228258,249.274593
426,15,249.745207,249.473129,0.000000

427,0,0.000000,248.226982,248.278489
427,1,247.713100,247.342609,247.816423
427,2,247.798279,247.969087,248.353036
427,3,248.161716,248.231179,248.444577
427,4,248.143448,248.253471,248.354364
427,5,248.965792,248.787796,248.836612
427,6,249.216285,249.084199,249.171523
427,7,249.034179,249.055229,249.207188
427,8,248.949813,248.890626,249.109221
427,9,249.165789,248.842653,249.246590
427,10,248.962560,248.893340,249.171532
427,11,248.896041,248.917178,249.084482
427,12,249.095278,248.993278,249.194197
427,13,249.097469,249.600664,249.185873
427,14,249.089527,249.235772,249.217138
427,15,249.705471,249.479564,0.000000

428,0,0.000000,248.226982,248.278489
428,1,247.713100,247.342609,247.816423
428,2,247.798279,247.969087,248.353036
428,3,248.161716,248.231179,248.444577
428,4,248.143448,248.253471,248.354364
428,5,248.965792,248.787796,248.836612
428,6,249.216285,249.084199,249.171523
428,7,249.034179,249.055229,249.207188
428,8,248.949813,248.890626,249.109221
428,9,249.165789,248.842653,249.246590
428,10,248.962560,248.893340,249.171445
428,11,248.896041,248.917178,249.084598
428,12,249.095278,248.993278,249.199630
428,13,249.099746,249.693228,249.189991
428,14,249.098162,249.093489,249.226049
428,15,249.702892,249.480129,0.000000

429,0,0.000000,248.226982,248.278489
429,1,247.713100,247.342609,247.816423
429,2,247.798279,247.969087,248.353036
429,3,248.161716,248.231179,248.444577
429,4,248.143448,248.253471,248.354364
429,5,248.965792,248.787796,248.836612
429,6,249.216285,249.084199,249.171523
429,7,249.034179,249.055229,249.207188
429,8,248.949813,248.890626,249.109221
429,9,249.165789,248.842653,249.246522
429,10,248.962844,248.893340,249.171371
429,11,248.896041,248.917178,249.084731
429,12,249.095278,248.993278,249.209410
429,13,249.104096,249.757840,249.193357
429,14,249.106172,249.098797,249.142337
429,15,249.661771,249.485584,0.000000

430,0,0.000000,248.226982,248.278489
430,1,247.713100,247.342609,247.816423
430,2,247.798279,247.969087,248.353036
430,3,248.161716,248.231179,248.444577
430,4,248.143448,248.253471,248.354364
430,5,248.965792,248.787796,248.836612
430,6,249.216285,249.084199,249.171523
430,7,249.034179,249.055229,249.207188
430,8,248.949813,248.890626,249.109221
430,9,249.165789,248.842653,249.246522
430,10,248.962844,248.893340,249.171285
430,11,248.896041,248.917178,249.084862
430,12,249.095278,248.994021,249.215830
430,13,249.107621,249.815740,249.197514
430,14,249.118634,249.102592,249.331905
430,15,249.355902,249.492302,0.000000

431,0,0.000000,248.226982,248.278489
431,1,247.713100,247.342609,247.816423
431,2,247.798279,247.969087,248.353036
431,3,248.161716,248.231179,248.444577
431,4,248.143448,248.253471,248.354364
431,5,248.965792,248.787796,248.836612
431,6,249.216285,249.084199,249.171523
431,7,249.034179,249.055229,249.207188
431,8,248.949813,248.890626,249.109221
431,9,249.165789,248.842653,249.246522
431,10,248.962844,248.893340,249.171198
431,11,248.896041,248.917178,249.085000
431,12,249.095278,248.994021,249.216442
431,13,249.107621,249.815304,249.197677
431,14,249.118634,249.102882,249.348409
431,15,249.362992,249.419487,0.000000

432,0,0.000000,248.226982,248.278489
432,1,247.713100,247.342609,247.816423
432,2,247.798279,247.969087,248.353036
432,3,248.161716,248.231179,248.444577
432,4,248.143448,248.253471,248.354364
432,5,248.965792,248.787796,248.836612
432,6,249.216285,249.084199,249.171523
432,7,249.034179,249.055229,249.207188
432,8,248.949813,248.890626,249.109221
432,9,249.165789,248.842653,249.246522
432,10,248.962844,248.893340,249.171112
432,11,248.896041,248.917178,249.085138
432,12,249.095278,248.994021,249.217053
432,13,249.107621,249.814722,249.198242
432,14,249.119801,249.103157,249.360765
432,15,249.369095,249.351677,0.000000

433,0,0.000000,248.226982,248.278489
433,1,247.713100,247.342609,247.816423
433,2,247.798279,247.969087,248.353036
433,3,248.161716,248.231179,248.444577
433,4,248.143448,248.253471,248.354364
433,5,248.965792,248.787796,248.836612
433,6,249.216285,249.084199,249.171523
433,7,249.034179,249.055229,249.207188
433,8,248.949813,248.890626,249.109221
433,9,249.165789,248.842653,249.246522
433,10,248.962844,248.893340,249.171026
433,11,248.896041,248.917178,249.085277
433,12,249.095278,248.994366,249.227829
433,13,249.112021,249.665473,249.202245
433,14,249.130064,249.106187,249.408402
433,15,249.410261,249.353560,0.000000

434,0,0.000000,248.226982,248.278489
434,1,247.713100,247.342609,247.816423
434,2,247.798279,247.969087,248.353036
434,3,248.161716,248.231179,248.444577
434,4,248.143448,248.253471,248.354364
434,5,248.965792,248.787796,248.836612
434,6,249.216285,249.084199,249.171523
434,7,249.034179,249.055229,249.207188
434,8,248.949813,248.890626,249.109221
434,9,249.165789,248.842653,249.246522
434,10,248.962844,248.893340,249.170940
434,11,248.896041,248.917178,249.085426
434,12,249.095278,248.994366,249.236586
434,13,249.116174,249.736823,249.206928
434,14,249.137390,249.112774,249.222601
434,15,249.468595,249.356228,0.000000

435,0,0.000000,248.226982,248.278489
435,1,247.713100,247.342609,247.816423
435,2,247.798279,247.969087,248.353036
435,3,248.161716,248.231179,248.444577
435,4,248.143448,248.253471,248.354364
435,5,248.965792,248.787796,248.836612
435,6,249.216285,249.084199,249.171523
435,7,249.034179,249.055229,249.207188
435,8,248.949813,248.890626,249.109221
435,9,249.165789,248.842653,249.246522
435,10,248.962844,248.893340,249.170855
435,11,248.896041,248.917178,249.085584
435,12,249.095278,248.994366,249.248650
435,13,249.121541,249.779086,249.209653
435,14,249.144782,249.118065,249.100651
435,15,249.485233,249.362971,0.000000

436,0,0.000000,248.226982,248.278489
436,1,247.713100,247.342609,247.816423
436,2,247.798279,247.969087,248.353036
436,3,248.161716,248.231179,248.444577
436,4,248.143448,248.253471,248.354364
436,5,248.965792,248.787796,248.836612
436,6,249.216285,249.084199,249.171523
436,7,249.034179,249.055229,249.207188
436,8,248.949813,248.890626,249.109221
436,9,249.165789,248.842653,249.246522
436,10,248.962844,248.893340,249.170769
436,11,248.896041,248.917178,249.086535
436,12,249.095945,248.995501,249.019199
436,13,249.128641,249.878620,249.212370
436,14,249.172529,249.119032,249.101537
436,15,249.484678,249.362971,0.000000

437,0,0.000000,248.226982,248.278489
437,1,247.713100,247.342609,247.816423
437,2,247.798279,247.969087,248.353036
437,3,248.161716,248.231179,248.444577
437,4,248.143448,248.253471,248.354364
437,5,248.965792,248.787796,248.836612
437,6,249.216285,249.084199,249.171523
437,7,249.034179,249.055229,249.207188
437,8,248.949813,248.890626,249.109221
437,9,249.165789,248.842653,249.246522
437,10,248.962844,248.894123,249.172814
437,11,248.902255,248.923274,248.915576
437,12,249.167264,249.001353,249.027906
437,13,249.130718,249.917220,249.214648
437,14,249.180983,249.119032,249.102415
437,15,249.484869,249.362971,0.000000

438,0,0.000000,248.226982,248.278489
438,1,247.713100,247.342609,247.816423
438,2,247.798279,247.969087,248.353036
438,3,248.161716,248.231179,248.444577
438,4,248.143448,248.253471,248.354364
438,5,248.965792,248.787796,248.836612
438,6,249.216285,249.084199,249.171523
438,7,249.034179,249.055229,249.207188
438,8,248.949813,248.890626,249.109221
438,9,249.165789,248.842653,249.246590
438,10,248.963269,248.894123,249.171215
438,11,248.913162,248.785007,248.925993
438,12,249.166483,249.001518,249.028840
438,13,249.130780,249.917352,249.214655
438,14,249.183297,249.119032,249.102415
438,15,249.484869,249.362971,0.000000

439,0,0.000000,248.226982,248.278489
439,1,247.713100,247.342609,247.816423
439,2,247.798279,247.969087,248.353036
439,3,248.161716,248.231179,248.444577
439,4,248.143448,248.253471,248.354364
439,5,248.965792,248.787796,248.836612
439,6,249.216285,249.084199,249.171523
439,7,249.034179,249.055229,249.207188
439,8,248.949813,248.890626,249.109221
439,9,249.165789,248.842653,249.246590
439,10,248.963269,248.894123,249.169691
439,11,248.920761,248.787975,248.800368
439,12,249.182445,249.004667,249.039178
439,13,249.132847,249.932667,249.215528
439,14,249.195058,249.119249,249.102798
439,15,249.484569,249.362971,0.000000

440,0,0.000000,248.226982,248.278489
440,1,247.713100,247.342609,247.816423
440,2,247.798279,247.969087,248.353036
440,3,248.161716,248.231179,248.444577
440,4,248.143448,248.253471,248.354364
440,5,248.965792,248.787796,248.836612
440,6,249.216285,249.084199,249.171523
440,7,249.034179,249.055229,249.207188
440,8,248.949813,248.890626,249.109221
440,9,249.165789,248.842653,249.245830
440,10,248.970766,248.901318,248.890393
440,11,249.036049,248.792142,248.806144
440,12,249.181066,249.004851,249.040082
440,13,249.132896,249.931891,249.215528
440,14,249.195058,249.119249,249.102798
440,15,249.484569,249.362971,0.000000

441,0,0.000000,248.226982,248.278489
441,1,247.713100,247.342609,247.816423
441,2,247.798279,247.969087,248.353036
441,3,248.161716,248.231179,248.444577
441,4,248.143448,248.253471,248.354364
441,5,248.965792,248.787796,248.836612
441,6,249.216285,249.084199,249.171523
441,7,249.034179,249.055229,249.207188
441,8,248.949813,248.891125,249.111878
441,9,249.166069,248.850111,248.947905
441,10,249.084181,248.906724,248.892924
441,11,249.037602,248.792633,248.807431
441,12,249.181314,249.004851,249.040082
441,13,249.132896,249.931891,249.215528
441,14,249.195058,249.119249,249.102798
441,15,249.484569,249.362971,0.000000

442,0,0.000000,248.226982,248.278489
442,1,247.713100,247.342609,247.816423
442,2,247.798279,247.969087,248.353036
442,3,248.161716,248.231179,248.444577
442,4,248.143448,248.253471,248.354364
442,5,248.965792,248.787796,248.836612
442,6,249.216285,249.084199,249.171523
442,7,249.034179,249.055229,249.207055
442,8,248.951896,248.896972,249.159128
442,9,248.933694,248.856798,248.950453
442,10,249.085836,248.906724,248.893149
442,11,249.037731,248.792633,248.807431
442,12,249.181314,249.004851,249.040082
442,13,249.132896,249.931891,249.215528
442,14,249.195058,249.119249,249.102798
442,15,249.484569,249.362971,0.000000

443,0,0.000000,248.226982,248.278489
443,1,247.713100,247.342609,247.816423
443,2,247.798279,247.969087,248.353036
443,3,248.161716,248.231179,248.444577
443,4,248.143448,248.253471,248.354364
443,5,248.965792,248.787796,248.836612
443,6,249.216285,249.084199,249.171523
443,7,249.034179,249.055229,249.207055
443,8,248.951896,248.896972,249.157737
443,9,248.939471,248.859109,249.022407
443,10,248.831598,248.911041,248.897257
443,11,249.040428,248.794231,248.807431
443,12,249.181314,249.004851,249.040082
443,13,249.132896,249.931891,249.215528
443,14,249.195058,249.119249,249.102798
443,15,249.484569,249.362971,0.000000

444,0,0.000000,248.226982,248.278489
444,1,247.713100,247.342609,247.816423
444,2,247.798279,247.969087,248.353036
444,3,248.161716,248.231179,248.444577
444,4,248.143448,248.253471,248.354364
444,5,248.965792,248.787796,248.836612
444,6,249.216285,249.084199,249.171523
444,7,249.034179,249.055229,249.207055
444,8,248.951896,248.896972,249.157603
444,9,248.939690,248.860077,249.023364
444,10,248.840354,248.731654,248.903301
444,11,249.040029,248.794975,248.807823
444,12,249.181190,249.004851,249.040082
444,13,249.132896,249.931891,249.215528
444,14,249.195058,249.119249,249.102798
444,15,249.484569,249.362971,0.000000

445,0,0.000000,248.226982,248.278489
445,1,247.713100,247.342609,247.816423
445,2,247.798279,247.969087,248.353036
445,3,248.161716,248.231179,248.444577
445,4,248.143448,248.253471,248.354364
445,5,248.965792,248.787796,248.836612
445,6,249.216285,249.084199,249.171523
445,7,249.034179,249.055229,249.207055
445,8,248.951896,248.896972,249.158222
445,9,248.941096,248.860461,249.023314
445,10,248.845428,248.737284,248.739393
445,11,249.041806,248.798537,248.810482
445,12,249.181396,249.005708,249.040082
445,13,249.132896,249.931891,249.215528
445,14,249.195058,249.119249,249.102798
445,15,249.484569,249.362971,0.000000

446,0,0.000000,248.226982,248.278489
446,1,247.713100,247.342609,247.816423
446,2,247.798279,247.969087,248.353036
446,3,248.161716,248.231179,248.444577
446,4,248.143448,248.253471,248.354364
446,5,248.965792,248.787796,248.836612
446,6,249.216285,249.084199,249.171523
446,7,249.034179,249.055229,249.207055
446,8,248.951896,248.896972,249.158046
446,9,248.948269,248.864130,248.755955
446,10,248.932706,248.739899,248.743801
446,11,249.040470,248.798537,248.811351
446,12,249.181245,249.005708,249.040082
446,13,249.132896,249.931891,249.215528
446,14,249.195058,249.119249,249.102798
446,15,249.484569,249.362971,0.000000

447,0,0.000000,248.226982,248.278489
447,1,247.713100,247.342609,247.816423
447,2,247.798279,247.969087,248.353036
447,3,248.161716,248.231179,248.445000
447,4,248.146928,248.254968,248.265218
447,5,248.847220,248.788509,248.840726
447,6,249.215123,249.084199,249.171523
447,7,249.034824,249.055229,249.206768
447,8,248.952718,248.899632,249.152216
447,9,249.000723,248.865965,248.757703
447,10,248.933925,248.739899,248.743801
447,11,249.040470,248.798537,248.811351
447,12,249.181245,249.005708,249.040082
447,13,249.132896,249.931891,249.215528
447,14,249.195058,249.119249,249.102798
447,15,249.484569,249.362971,0.000000

448,0,0.000000,248.226982,248.278489
448,1,247.713100,247.342609,247.816423
448,2,247.798279,247.969087,248.353036
448,3,248.161716,248.231179,248.445000
448,4,248.146928,248.254968,248.265218
448,5,248.847220,248.788509,248.840726
448,6,249.215123,249.084199,249.171523
448,7,249.034824,249.055382,249.207131
448,8,248.958997,248.655608,249.137992
448,9,249.076205,248.871205,248.760660
448,10,248.935927,248.739899,248.743801
448,11,249.040470,248.798537,248.811351
448,12,249.181245,249.005708,249.040082
448,13,249.132896,249.931891,249.215528
448,14,249.195058,249.119249,249.102798
448,15,249.484569,249.362971,0.000000

449,0,0.000000,248.226982,248.278489
449,1,247.713100,247.342609,247.816423
449,2,247.798279,247.969087,248.353036
449,3,248.161716,248.231179,248.445000
449,4,248.146928,248.254968,248.265218
449,5,248.847220,248.788509,248.840726
449,6,249.215123,249.084199,249.171523
449,7,249.034824,249.055382,249.207061
449,8,248.963618,248.662376,249.150172
