Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vrelx,Vrely,F_vinc,Tension,Lift,Drag,Stability
2562, 0.26, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.01, -1485.53, 2782.21, 385.23, 0
2491, 0.25, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.01, -1408.42, 2808.25, 388.83, 0
3145, 0.31, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.14, -5298.42, 5842.67, 1115.42, 0
3637, 0.36, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.11, -4058.92, 4505.48, 860.14, 0
4142, 0.41, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 981.05, -3059.47, 3431.97, 655.19, 0
4622, 0.46, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 981.02, -2296.62, 2616.01, 499.42, 0
5039, 0.50, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 981.00, -1740.27, 2024.09, 386.42, 0
5364, 0.54, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 981.02, -1348.60, 1610.79, 307.51, 0
5587, 0.56, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 981.01, -1075.66, 1326.62, 253.26, 0
5711, 0.57, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 981.01, -886.70, 1134.13, 216.52, 0
5763, 0.58, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 981.00, -747.26, 996.17, 190.18, 0
5759, 0.58, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 981.00, -641.90, 896.10, 171.07, 0
5712, 0.57, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, -20.00, 0.00, 981.01, -560.81, 823.42, 157.20, 0
5636, 0.56, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, -22.00, 0.00, 981.00, -495.73, 769.30, 146.87, 0
5539, 0.55, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, -24.00, 0.00, 981.00, -443.14, 729.99, 139.36, 0
5430, 0.54, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 26.00, 0.00, -26.00, 0.00, 981.00, -398.66, 700.91, 133.81, 0
5314, 0.53, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, -28.00, 0.00, 981.00, -360.25, 679.95, 129.81, 0
5196, 0.52, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 30.00, 0.00, -30.00, 0.00, 981.00, -325.57, 664.77, 126.91, 0
5077, 0.51, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 981.00, -294.40, 655.23, 125.09, 0
4961, 0.50, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 981.00, -264.55, 649.27, 123.95, 0
4848, 0.48, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 981.00, -236.01, 647.05, 123.53, 0
4740, 0.47, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.00, -207.50, 647.57, 123.63, 0
4637, 0.46, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.00, -178.77, 650.92, 124.27, 0
