Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vrelx,Vrely,F_vinc,Tension,Lift,Drag,Stability
3150, 0.32, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 981.00, -2962.72, 3679.78, 512.54, 0
3083, 0.31, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, -20.00, 0.00, 981.01, -2730.11, 3478.47, 484.50, 0
3006, 0.30, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, -22.00, 0.00, 981.06, -2543.58, 3331.77, 464.07, 0
2925, 0.29, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, -24.00, 0.00, 981.05, -2381.11, 3216.27, 447.98, 0
2842, 0.28, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 26.00, 0.00, -26.00, 0.00, 981.04, -2242.37, 3131.80, 436.22, 0
2760, 0.28, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, -28.00, 0.00, 981.00, -2115.16, 3065.62, 427.00, 0
2678, 0.27, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 30.00, 0.00, -30.00, 0.00, 981.02, -2011.72, 3031.04, 422.18, 0
2599, 0.26, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 981.01, -1913.84, 3008.98, 419.11, 0
2523, 0.25, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 981.00, -1822.51, 3000.92, 417.99, 0
2449, 0.24, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 981.03, -1745.07, 3014.85, 419.93, 0
2380, 0.24, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.00, -1658.69, 3027.46, 421.68, 0
2313, 0.23, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.01, -1584.29, 3060.85, 426.33, 0
2391, 0.24, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.38, -10165.67, 11236.91, 1555.88, 0
2679, 0.27, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.24, -8465.33, 9392.21, 1300.46, 0
2945, 0.29, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 981.02, -7025.69, 7842.16, 1085.84, 0
3166, 0.32, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 981.16, -5869.39, 6606.80, 914.79, 0
3330, 0.33, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 981.01, -4957.87, 5642.46, 781.26, 0
3430, 0.34, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 981.08, -4269.80, 4924.54, 681.86, 0
3473, 0.35, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 981.09, -3746.21, 4389.03, 607.71, 0
3475, 0.35, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 981.01, -3323.40, 3966.63, 549.23, 0
3443, 0.34, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 981.01, -2991.40, 3646.46, 504.89, 0
3387, 0.34, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 981.02, -2725.15, 3401.60, 470.99, 0
3315, 0.33, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, -20.00, 0.00, 981.04, -2508.41, 3214.69, 445.11, 0
3234, 0.32, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, -22.00, 0.00, 981.01, -2324.22, 3067.66, 424.75, 0
3147, 0.31, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, -24.00, 0.00, 981.02, -2172.76, 2960.84, 409.96, 0
3058, 0.31, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 26.00, 0.00, -26.00, 0.00, 981.03, -2042.46, 2882.05, 399.05, 0
2970, 0.30, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, -28.00, 0.00, 981.00, -1923.35, 2820.93, 390.59, 0
2883, 0.29, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 30.00, 0.00, -30.00, 0.00, 981.00, -1820.09, 2782.75, 385.30, 0
2798, 0.28, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 981.02, -1729.24, 2764.12, 382.72, 0
2717, 0.27, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 981.01, -1639.63, 2753.66, 381.28, 0
2639, 0.26, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 981.01, -1557.20, 2758.02, 381.88, 0
2564, 0.26, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.02, -1481.26, 2776.86, 384.49, 0
2494, 0.25, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.00, -1397.90, 2796.55, 387.21, 0
3147, 0.31, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.04, -5293.04, 5836.87, 1114.31, 0
3639, 0.36, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.09, -4054.50, 4500.71, 859.23, 0
4144, 0.41, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, -4.00, 0.00, 981.05, -3056.18, 3428.40, 654.51, 0
4624, 0.46, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, -6.00, 0.00, 981.04, -2294.27, 2613.45, 498.93, 0
5041, 0.50, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 8.00, 0.00, -8.00, 0.00, 981.03, -1738.60, 2022.25, 386.07, 0
5367, 0.54, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.00, -10.00, 0.00, 981.01, -1346.05, 1608.03, 306.99, 0
5590, 0.56, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 12.00, 0.00, -12.00, 0.00, 981.01, -1073.61, 1324.40, 252.84, 0
5714, 0.57, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 14.00, 0.00, -14.00, 0.00, 981.01, -885.00, 1132.28, 216.16, 0
5766, 0.58, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 16.00, 0.00, -16.00, 0.00, 981.01, -745.83, 994.60, 189.88, 0
5762, 0.58, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, -18.00, 0.00, 981.01, -640.67, 894.74, 170.81, 0
5716, 0.57, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, -20.00, 0.00, 981.01, -559.02, 821.46, 156.82, 0
5640, 0.56, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 22.00, 0.00, -22.00, 0.00, 981.00, -494.11, 767.52, 146.53, 0
5543, 0.55, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, -24.00, 0.00, 981.00, -441.66, 728.36, 139.05, 0
5435, 0.54, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 26.00, 0.00, -26.00, 0.00, 981.00, -396.67, 698.76, 133.40, 0
5319, 0.53, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, -28.00, 0.00, 981.00, -358.38, 677.93, 129.42, 0
5201, 0.52, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 30.00, 0.00, -30.00, 0.00, 981.00, -323.80, 662.86, 126.55, 0
5083, 0.51, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 981.00, -292.14, 652.85, 124.63, 0
4967, 0.50, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 981.00, -262.37, 646.99, 123.52, 0
4854, 0.49, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 981.00, -233.90, 644.86, 123.11, 0
4747, 0.47, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.00, -204.88, 644.99, 123.13, 0
4644, 0.46, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.00, -176.21, 648.45, 123.80, 0
