Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vkitex,Vkitez,Vrelx,Vrelz,F_vinc,Tension,Lift,Liftz,Liftz,Drag,Dragx,Dragz,Stability
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 0.00, 9.00, 0.00, -0.00, -0.00, -9.00, -0.00, 265.78, 126.84, 136.43, 7.44, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, -0.00, 11.00, 0.00, -0.00, -0.00, -11.00, -0.00, 198.40, 194.32, 203.81, 11.12, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, -0.00, 13.00, 0.00, -0.00, -0.00, -13.00, -0.00, 117.55, 275.29, 284.66, 15.53, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 0.50, 15.00, 0.00, 0.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 2.50, 17.00, 0.00, 2.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 4.50, 19.00, 0.00, 4.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 6.50, 21.00, 0.00, 6.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 8.50, 23.00, 0.00, 8.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 10.50, 25.00, 0.00, 10.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 12.50, 27.00, 0.00, 12.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
2000000, 200.00, 40.00, 4.00, 0.79, 1.51, 0.00, 14.50, 29.00, 0.00, 14.50, -0.00, -14.50, -0.00, 48.26, 344.68, 353.95, 19.31, 1
