Iter,TotTime,m_block,Alpha,mu,Theta0,Theta_fin,V_theta_fin,V_block_finx,V_block_finy,Wind_x,Wind_y,Windz,Vkitex,Vkitey,Vkitez,Vrelx,Vrely,Vrelz,F_vinc,Tension,Lift,Liftx,Lifty,Liftz,Drag,Dragx,Dragy,Dragz
737446, 73.74, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 23.00,  0.00, 0.00, 0.00, 0.00, 0.00, -23.00, 0.00, 0.00, 102.26, 290.14, 287.13, 286.35, 21.02, -2.82, 12.76, -0.12, 3.33, 12.32
746476, 74.65, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 25.00,  0.00, 0.00, 0.00, 0.00, 0.00, -25.00, 0.00, 0.00, 72.69, 319.71, 316.70, 313.50, 44.74, -4.08, 14.08, -0.44, 4.29, 13.40
654874, 65.49, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 27.00,  0.00, 0.00, 0.00, 0.00, 0.00, -27.00, 0.00, 0.00, 43.69, 348.71, 345.78, 337.27, -76.04, -5.33, 15.37, -0.96, -5.28, 14.40
746289, 74.63, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 29.00,  0.00, 0.00, 0.00, 0.00, 0.00, -29.00, 0.00, 0.00, 16.83, 375.57, 372.79, 354.23, -115.97, -6.46, 16.57, -1.75, -6.20, 15.27
639364, 63.94, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, -5.79, 398.19, 395.60, 359.19, -165.63, -7.35, 17.58, -2.85, -6.89, 15.93
694928, 69.49, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, -21.90, 414.30, 411.96, 345.27, -224.59, -7.92, 18.31, -4.25, -7.11, 16.33
597306, 59.73, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, -27.00, 419.40, 417.32, 301.06, -288.88, -7.96, 18.55, -5.84, -6.54, 16.35
496231, 49.62, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, -12.81, 405.21, 403.38, 210.01, -344.32, -7.14, 17.93, -7.15, -4.69, 15.76
605084, 60.51, 40.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, 41.31, 351.09, 349.48, 53.61, -345.31, -4.53, 15.53, -6.83, -1.24, 13.89
45836, 4.58, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 238.92, 153.48, 151.64, 151.64, 0.00, 0.74, 8.27, -0.04, -0.00, 8.27
208205, 20.82, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 238.39, 154.01, 152.19, 152.19, 0.00, 1.05, 8.30, -0.06, -0.00, 8.30
634149, 63.41, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, 0.00, -5.00, 0.00, 0.00, 223.68, 168.72, 166.73, 92.17, 138.93, 0.39, 9.09, 0.16, -0.13, 9.09
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 387.90, 72.86, 82.53, -0.00, 0.00, 82.53, 4.50, 4.50, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 384.96, 126.84, 136.43, -0.00, 0.00, 136.43, 7.44, 7.44, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 381.28, 194.32, 203.81, -0.00, 0.00, 203.81, 11.12, 11.12, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, -0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 376.87, 275.29, 284.66, -0.00, 0.00, 284.66, 15.53, 15.53, -0.00, 0.00
2000000, 200.00, 40.00, 4.00, 0.00, 0.79, 0.06, 0.00, 0.50, 0.00, 15.00,  0.00, 0.00, 0.50, 0.00, -0.00, -14.50, 0.00, -0.00, 373.09, 344.68, 353.95, -0.00, 0.00, 353.95, 19.31, 19.31, -0.00, 0.00
1258811, 125.88, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 17.00,  0.00, 0.00, 0.00, 0.00, 0.00, -17.00, 0.00, 0.00, 179.92, 212.48, 210.14, 208.99, 21.90, -1.42, 11.46, 0.19, -1.07, 11.41
1327773, 132.78, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 19.00,  0.00, 0.00, 0.00, 0.00, 0.00, -19.00, 0.00, 0.00, 177.39, 215.01, 212.68, 212.65, 3.28, -1.49, 11.60, 0.10, -1.17, 11.54
1378580, 137.86, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 21.00,  0.00, 0.00, 0.00, 0.00, 0.00, -21.00, 0.00, 0.00, 173.91, 218.49, 216.13, 215.88, -10.20, -1.63, 11.79, 0.03, -1.25, 11.72
1418553, 141.86, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 23.00,  0.00, 0.00, 0.00, 0.00, 0.00, -23.00, 0.00, 0.00, 170.16, 222.24, 219.86, 218.88, -20.66, -1.80, 11.99, -0.03, -1.34, 11.92
1451719, 145.17, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 25.00,  0.00, 0.00, 0.00, 0.00, 0.00, -25.00, 0.00, 0.00, 166.40, 226.00, 223.59, 221.67, -29.16, -1.97, 12.20, -0.08, -1.41, 12.11
1480642, 148.06, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 27.00,  0.00, 0.00, 0.00, 0.00, 0.00, -27.00, 0.00, 0.00, 162.77, 229.63, 227.19, 224.27, 36.27, -2.15, 12.39, -0.12, 1.48, 12.30
1506824, 150.68, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 29.00,  0.00, 0.00, 0.00, 0.00, 0.00, -29.00, 0.00, 0.00, 159.32, 233.08, 230.62, 226.69, -42.33, -2.33, 12.58, -0.16, -1.54, 12.48
1531097, 153.11, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, 156.06, 236.34, 233.85, 228.94, 47.59, -2.49, 12.76, -0.20, 1.60, 12.65
1554009, 155.40, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, 153.01, 239.39, 236.87, 231.03, -52.21, -2.65, 12.92, -0.23, -1.66, 12.81
1576091, 157.61, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, 150.17, 242.23, 239.70, 232.97, -56.32, -2.80, 13.07, -0.26, -1.71, 12.96
1599321, 159.93, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, 147.50, 244.90, 242.34, 234.77, 59.99, -2.95, 13.22, -0.28, 1.76, 13.10
1641130, 164.11, 40.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, 145.02, 247.38, 244.80, 236.45, 63.30, -3.08, 13.35, -0.31, 1.80, 13.23
48891, 4.89, 40.00, 6.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 235.99, 156.41, 154.69, 154.67, 0.00, -2.24, 11.90, 0.17, -0.00, 11.90
197001, 19.70, 40.00, 6.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 236.73, 155.67, 153.94, 153.93, 0.00, -2.20, 11.84, 0.17, -0.00, 11.84
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.10, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 388.57, 40.14, 49.77, -0.00, 0.00, 49.77, 3.83, 3.83, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.09, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, 0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 384.90, 88.05, 97.54, -0.00, 0.00, 97.54, 7.50, 7.50, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 380.00, 151.94, 161.24, -0.00, 0.00, 161.24, 12.40, 12.40, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 373.87, 231.80, 240.87, -0.00, 0.00, 240.87, 18.53, 18.53, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, -0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 366.52, 327.63, 336.42, -0.00, 0.00, 336.42, 25.88, 25.88, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 1.98, 0.00, 15.00,  0.00, 0.00, 1.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.55, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 3.98, 0.00, 17.00,  0.00, 0.00, 3.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.55, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 5.98, 0.00, 19.00,  0.00, 0.00, 5.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.55, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 7.98, 0.00, 21.00,  0.00, 0.00, 7.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 9.98, 0.00, 23.00,  0.00, 0.00, 9.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 11.98, 0.00, 25.00,  0.00, 0.00, 11.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 13.98, 0.00, 27.00,  0.00, 0.00, 13.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 15.98, 0.00, 29.00,  0.00, 0.00, 15.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 17.98, 0.00, 31.00,  0.00, 0.00, 17.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 19.98, 0.00, 33.00,  0.00, 0.00, 19.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 21.98, 0.00, 35.00,  0.00, 0.00, 21.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 23.98, 0.00, 37.00,  0.00, 0.00, 23.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.34, -0.00, 0.00, 337.34, 25.95, 25.95, -0.00, 0.00
2000000, 200.00, 40.00, 6.00, 0.00, 0.79, 0.08, 0.00, 25.98, 0.00, 39.00,  0.00, 0.00, 25.98, 0.00, -0.00, -13.02, 0.00, -0.00, 366.45, 328.56, 337.35, -0.00, 0.00, 337.35, 25.95, 25.95, -0.00, 0.00
51786, 5.18, 40.00, 8.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 236.90, 155.50, 153.76, 153.69, 0.00, -4.66, 14.35, 0.43, -0.00, 14.34
219440, 21.94, 40.00, 8.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 236.85, 155.55, 153.81, 153.74, 0.00, -4.68, 14.36, 0.44, -0.00, 14.35
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.11, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 387.04, 47.91, 57.42, -0.00, 0.00, 57.42, 5.36, 5.36, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 381.90, 103.27, 112.55, -0.00, 0.00, 112.55, 10.50, 10.50, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 375.04, 177.09, 186.05, -0.00, 0.00, 186.05, 17.36, 17.36, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 366.46, 269.36, 277.92, -0.00, 0.00, 277.92, 25.94, 25.94, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 1.08, 0.00, 13.00,  0.00, 0.00, 1.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 3.08, 0.00, 15.00,  0.00, 0.00, 3.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 5.08, 0.00, 17.00,  0.00, 0.00, 5.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 7.08, 0.00, 19.00,  0.00, 0.00, 7.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 9.08, 0.00, 21.00,  0.00, 0.00, 9.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 11.08, 0.00, 23.00,  0.00, 0.00, 11.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 13.08, 0.00, 25.00,  0.00, 0.00, 13.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 15.08, 0.00, 27.00,  0.00, 0.00, 15.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 17.08, 0.00, 29.00,  0.00, 0.00, 17.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 19.08, 0.00, 31.00,  0.00, 0.00, 19.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 21.08, 0.00, 33.00,  0.00, 0.00, 21.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 23.08, 0.00, 35.00,  0.00, 0.00, 23.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 25.08, 0.00, 37.00,  0.00, 0.00, 25.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.96, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
2000000, 200.00, 40.00, 8.00, 0.00, 0.79, 0.10, 0.00, 27.08, 0.00, 39.00,  0.00, 0.00, 27.08, 0.00, -0.00, -11.92, 0.00, -0.00, 361.97, 317.77, 326.12, -0.00, 0.00, 326.12, 30.44, 30.44, -0.00, 0.00
53757, 5.38, 40.00, 10.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 236.82, 155.58, 153.70, 153.54, 0.00, -7.15, 16.87, 0.78, -0.00, 16.85
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.19, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 389.92, 13.03, 22.60, -0.00, 0.00, 22.60, 2.48, 2.48, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.13, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 385.51, 53.42, 62.78, -0.00, 0.00, 62.78, 6.89, 6.89, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.12, 0.00, -0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 378.89, 114.04, 123.05, -0.00, 0.00, 123.05, 13.51, 13.51, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 370.07, 194.88, 203.41, -0.00, 0.00, 203.41, 22.33, 22.33, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 359.05, 295.94, 303.86, -0.00, 0.00, 303.86, 33.35, 33.35, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 1.79, 0.00, 13.00,  0.00, 0.00, 1.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 3.79, 0.00, 15.00,  0.00, 0.00, 3.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 5.79, 0.00, 17.00,  0.00, 0.00, 5.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 7.79, 0.00, 19.00,  0.00, 0.00, 7.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 9.79, 0.00, 21.00,  0.00, 0.00, 9.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 11.79, 0.00, 23.00,  0.00, 0.00, 11.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 13.79, 0.00, 25.00,  0.00, 0.00, 13.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 15.79, 0.00, 27.00,  0.00, 0.00, 15.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 17.79, 0.00, 29.00,  0.00, 0.00, 17.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 19.79, 0.00, 31.00,  0.00, 0.00, 19.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 21.79, 0.00, 33.00,  0.00, 0.00, 21.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 23.79, 0.00, 35.00,  0.00, 0.00, 23.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 25.79, 0.00, 37.00,  0.00, 0.00, 25.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
2000000, 200.00, 40.00, 10.00, 0.00, 0.79, 0.11, 0.00, 27.79, 0.00, 39.00,  0.00, 0.00, 27.79, 0.00, -0.00, -11.21, 0.00, -0.00, 357.76, 307.76, 315.61, -0.00, 0.00, 315.61, 34.64, 34.64, -0.00, 0.00
55820, 5.58, 40.00, 12.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 236.67, 155.73, 153.94, 153.76, 0.00, -7.37, 17.10, 0.82, -0.00, 17.08
2000000, 200.00, 40.00, 12.00, 0.00, 0.79, 0.18, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 389.64, 15.25, 24.81, -0.00, 0.00, 24.81, 2.76, 2.76, -0.00, 0.00
2000000, 200.00, 40.00, 12.00, 0.00, 0.79, 0.13, 0.00, -0.00, 0.00, 5.00,  0.00, 0.00, -0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 384.74, 59.59, 68.91, -0.00, 0.00, 68.91, 7.66, 7.66, -0.00, 0.00
2000000, 200.00, 40.00, 12.00, 0.00, 0.79, 0.12, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, 0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 377.39, 126.14, 135.06, -0.00, 0.00, 135.06, 15.01, 15.01, -0.00, 0.00
2000000, 200.00, 40.00, 12.00, 0.00, 0.79, 0.12, 0.00, -0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 367.59, 214.88, 223.26, -0.00, 0.00, 223.26, 24.81, 24.81, -0.00, 0.00
2000000, 200.00, 40.00, 12.00, 0.00, 0.79, 0.11, 0.00, 0.31, 0.00, 11.00,  0.00, 0.00, 0.31, 0.00, -0.00, -10.69, 0.00, -0.00, 357.43, 306.96, 314.77, -0.00, 0.00, 314.77, 34.97, 34.97, -0.00, 0.00
2000000, 200.00, 40.00, 12.00, 0.00, 0.79, 0.11, 0.00, 2.31, 0.00, 13.00,  0.00, 0.00, 2.31, 0.00, -0.00, -10.69, 0.00, -0.00, 357.43, 306.96, 314.77, -0.00, 0.00, 314.77, 34.97, 34.97, -0.00, 0.00
