Iter,TotTime,m_block,Alpha,mu,Theta0,Theta_fin,V_theta_fin,V_block_finx,V_block_finy,Wind_x,Wind_y,Windz,Vkitex,Vkitey,Vkitez,Vrelx,Vrely,Vrelz,F_vinc,Tension,Lift,Liftx,Lifty,Liftz,Drag,Dragx,Dragy,Dragz
581472, 58.15, 100.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, 133.11, 847.89, 840.83, 667.25, 511.41, -14.84, 24.02, 9.24, -11.51, 18.95
597318, 59.73, 100.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, 120.19, 860.81, 854.49, 776.52, -356.32, -14.54, 24.41, 6.86, 14.19, 18.64
540645, 54.06, 100.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, 57.43, 923.57, 917.92, 848.80, 349.10, -15.42, 26.23, 7.12, -16.46, 19.13
540242, 54.02, 100.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, -5.89, 986.89, 981.91, 922.30, 336.52, -16.14, 28.05, 7.18, -18.74, 19.60
568313, 56.83, 100.00, 0.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, -67.37, 1048.37, 1044.09, 997.25, -308.76, -16.83, 29.83, 6.86, 21.07, 19.98
31310, 3.13, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 647.86, 333.14, 327.24, 327.18, 0.00, -5.81, 15.58, 0.28, -0.00, 15.58
227100, 22.71, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 522.16, 458.84, 452.08, 451.93, -0.00, -11.54, 21.53, 0.55, -0.00, 21.52
586084, 58.61, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, 0.00, -5.00, 0.00, 0.00, 571.36, 409.64, 403.07, 106.36, 388.60, -11.75, 19.19, 2.15, -0.01, 19.07
581232, 58.12, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, 0.00, 0.00, 0.00, -7.00, 0.00, 0.00, 534.64, 446.36, 439.48, 107.50, 425.93, -13.13, 20.93, 3.22, -0.17, 20.68
585923, 58.59, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, 0.00, 0.00, 0.00, -9.00, 0.00, 0.00, 495.70, 485.30, 478.12, 118.27, -463.05, -14.08, 22.77, 4.48, 0.46, 22.32
585258, 58.53, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, 0.00, 0.00, 0.00, -11.00, 0.00, 0.00, 464.63, 516.37, 508.96, 133.19, 491.00, -14.77, 24.24, 5.81, -0.87, 23.51
629732, 62.97, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, 0.00, 0.00, 0.00, -13.00, 0.00, 0.00, 437.02, 543.98, 536.38, 152.79, -513.90, -16.31, 25.54, 7.18, 1.36, 24.47
462146, 46.21, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 15.00,  0.00, 0.00, 0.00, 0.00, 0.00, -15.00, 0.00, 0.00, 394.16, 586.84, 579.01, 183.08, 548.97, -19.11, 27.57, 8.83, -2.04, 26.04
528282, 52.83, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 17.00,  0.00, 0.00, 0.00, 0.00, 0.00, -17.00, 0.00, 0.00, 339.95, 641.05, 633.06, 225.19, -591.27, -21.35, 30.15, 10.75, 3.08, 28.00
493060, 49.31, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 19.00,  0.00, 0.00, 0.00, 0.00, 0.00, -19.00, 0.00, 0.00, 296.28, 684.72, 676.70, 273.89, -618.37, -23.00, 32.22, 12.51, 4.45, 29.36
544611, 54.46, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 21.00,  0.00, 0.00, 0.00, 0.00, 0.00, -21.00, 0.00, 0.00, 250.34, 730.66, 722.69, 336.89, 638.88, -24.77, 34.41, 14.20, -6.30, 30.71
461757, 46.18, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 23.00,  0.00, 0.00, 0.00, 0.00, 0.00, -23.00, 0.00, 0.00, 210.44, 770.56, 762.74, 414.75, 639.58, -26.10, 36.32, 15.42, -8.70, 31.71
476880, 47.69, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 25.00,  0.00, 0.00, 0.00, 0.00, 0.00, -25.00, 0.00, 0.00, 180.68, 800.32, 792.72, 509.34, -606.84, -26.92, 37.75, 15.64, 11.69, 32.31
659335, 65.93, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 27.00,  0.00, 0.00, 0.00, 0.00, 0.00, -27.00, 0.00, 0.00, 168.14, 812.86, 805.46, 602.62, 533.74, -27.12, 38.36, 14.37, -14.58, 32.44
792067, 79.21, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 29.00,  0.00, 0.00, 0.00, 0.00, 0.00, -29.00, 0.00, 0.00, 153.86, 827.14, 819.82, 658.55, -487.50, -27.52, 39.04, 13.51, 16.40, 32.75
539085, 53.91, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, 140.14, 840.86, 834.19, 762.32, -337.65, -27.14, 39.72, 10.30, 20.67, 32.32
562733, 56.27, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, 78.96, 902.04, 895.86, 835.31, 322.50, -28.59, 42.66, 10.56, -24.40, 33.36
503833, 50.38, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, 17.72, 963.28, 957.61, 908.05, 302.59, -29.92, 45.60, 10.50, -28.13, 34.32
562390, 56.24, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, -41.84, 1022.84, 1017.70, 981.09, -268.74, -31.04, 48.46, 9.85, 31.91, 35.12
564901, 56.49, 100.00, 2.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, -98.96, 1079.96, 1075.39, 1053.03, 215.79, -31.95, 51.21, 8.40, -35.69, 35.75
33738, 3.37, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 591.20, 389.80, 384.82, 384.60, 0.00, -12.89, 20.62, 0.69, -0.00, 20.60
174032, 17.40, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 617.69, 363.31, 358.45, 358.32, 0.00, -9.62, 19.20, 0.52, -0.00, 19.20
1000000, 100.00, 100.00, 4.00, 0.00, 0.79, 0.07, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, 0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 978.70, 33.14, 42.87, -0.00, 0.00, 42.87, 2.30, 2.30, -0.00, 0.00
1000000, 100.00, 100.00, 4.00, 0.00, 0.79, 0.06, 0.00, -0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 976.50, 74.36, 84.04, -0.00, 0.00, 84.04, 4.50, 4.50, -0.00, 0.00
686950, 68.70, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, 0.00, 0.00, 0.00, -9.00, 0.00, 0.00, 503.06, 477.94, 472.13, 159.94, 443.91, -16.30, 25.29, 4.06, -0.55, 24.96
673240, 67.32, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, 0.00, 0.00, 0.00, -11.00, 0.00, 0.00, 455.06, 525.94, 519.81, 190.98, 483.08, -19.06, 27.85, 5.50, -1.10, 27.28
674772, 67.48, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, 0.00, 0.00, 0.00, -13.00, 0.00, 0.00, 405.48, 575.52, 569.12, 230.92, 519.72, -21.34, 30.49, 7.12, -1.95, 29.58
518202, 51.82, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 15.00,  0.00, 0.00, 0.00, 0.00, 0.00, -15.00, 0.00, 0.00, 359.47, 621.53, 614.90, 279.03, 547.43, -23.71, 32.94, 8.79, -3.11, 31.59
752695, 75.27, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 17.00,  0.00, 0.00, 0.00, 0.00, 0.00, -17.00, 0.00, 0.00, 310.13, 670.87, 664.10, 340.91, 569.32, -26.12, 35.58, 10.50, -4.74, 33.66
759918, 75.99, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 19.00,  0.00, 0.00, 0.00, 0.00, 0.00, -19.00, 0.00, 0.00, 265.84, 715.16, 708.33, 416.38, -572.34, -28.11, 37.95, 11.89, 6.91, 35.37
829166, 82.92, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 21.00,  0.00, 0.00, 0.00, 0.00, 0.00, -21.00, 0.00, 0.00, 231.29, 749.71, 742.93, 506.83, -542.40, -29.54, 39.80, 12.46, 9.65, 36.55
1000000, 100.00, 100.00, 4.00, 0.00, 0.79, 0.13, 0.36, 0.75, 1.05, 23.00,  0.00, 0.00, 0.98, 3.19, -0.27, -22.02, 3.19, -0.27, 869.00, 840.82, 849.30, 5.25, 107.97, 842.39, 45.50, 45.02, -6.52, 0.56
1000000, 100.00, 100.00, 4.00, 0.00, 0.79, 0.05, 0.00, 2.43, -0.00, 25.00,  0.00, 0.00, 2.43, -0.00, -0.00, -22.57, -0.00, -0.00, 934.20, 865.26, 873.80, -0.01, -0.05, 873.80, 46.81, 46.81, 0.00, 0.00
1000000, 100.00, 100.00, 4.00, 0.00, 0.79, 0.05, 0.00, 4.43, 0.00, 27.00,  0.00, 0.00, 4.43, 0.00, -0.00, -22.57, 0.00, -0.00, 934.20, 865.27, 873.81, -0.01, 0.00, 873.81, 46.81, 46.81, -0.00, 0.00
1000000, 100.00, 100.00, 4.00, 0.00, 0.79, 0.05, 0.00, 6.43, 0.00, 29.00,  0.00, 0.00, 6.43, 0.00, -0.00, -22.57, 0.00, -0.00, 934.20, 865.27, 873.81, -0.01, 0.00, 873.81, 46.81, 46.81, -0.00, 0.00
504470, 50.45, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 31.00,  0.00, 0.00, 0.00, 0.00, 0.00, -31.00, 0.00, 0.00, 68.36, 912.64, 906.95, 881.45, -210.74, -34.51, 48.59, 7.72, 25.68, 40.52
737967, 73.80, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 33.00,  0.00, 0.00, 0.00, 0.00, 0.00, -33.00, 0.00, 0.00, 6.13, 974.87, 969.53, 953.60, -171.20, -36.34, 51.94, 6.95, 29.80, 41.97
760493, 76.05, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 35.00,  0.00, 0.00, 0.00, 0.00, 0.00, -35.00, 0.00, 0.00, -53.14, 1034.14, 1029.20, 1022.33, 112.46, -37.85, 55.14, 5.33, -33.89, 43.16
729547, 72.95, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 37.00,  0.00, 0.00, 0.00, 0.00, 0.00, -37.00, 0.00, 0.00, -107.75, 1088.75, 1084.25, 1083.15, 29.30, -39.04, 58.08, 2.61, -37.75, 44.07
714846, 71.48, 100.00, 4.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 39.00,  0.00, 0.00, 0.00, 0.00, 0.00, -39.00, 0.00, 0.00, -155.00, 1136.00, 1131.97, 1128.11, 84.46, -39.84, 60.64, -1.49, 41.01, 44.65
36000, 3.60, 100.00, 6.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 594.63, 386.37, 381.47, 380.95, 0.00, -20.10, 29.34, 1.55, -0.00, 29.30
162591, 16.26, 100.00, 6.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 599.02, 381.98, 377.10, 376.59, 0.00, -19.61, 29.01, 1.51, -0.00, 28.97
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.10, 0.00, 0.00, 0.00, 5.00,  0.00, 0.00, -0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 977.17, 40.14, 49.77, -0.00, 0.00, 49.77, 3.83, 3.83, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.09, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 973.50, 88.05, 97.54, -0.00, 0.00, 97.54, 7.50, 7.50, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 968.60, 151.94, 161.24, -0.00, 0.00, 161.24, 12.40, 12.40, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 962.47, 231.80, 240.87, -0.00, 0.00, 240.87, 18.53, 18.53, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, -0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 955.12, 327.63, 336.42, -0.00, 0.00, 336.42, 25.88, 25.88, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 15.00,  0.00, 0.00, -0.00, 0.00, -0.00, -15.00, 0.00, -0.00, 946.55, 439.43, 447.89, -0.00, 0.00, 447.89, 34.45, 34.45, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.00, 0.00, 17.00,  0.00, 0.00, -0.00, 0.00, -0.00, -17.00, 0.00, -0.00, 936.75, 567.21, 575.29, -0.00, 0.00, 575.29, 44.25, 44.25, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, -0.00, 0.00, 19.00,  0.00, 0.00, -0.00, 0.00, -0.00, -19.00, 0.00, -0.00, 925.72, 710.96, 718.62, -0.00, 0.00, 718.62, 55.28, 55.28, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 0.57, 0.00, 21.00,  0.00, 0.00, 0.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.08, 823.68, 831.01, -0.00, 0.00, 831.01, 63.92, 63.92, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 2.57, 0.00, 23.00,  0.00, 0.00, 2.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.08, 823.68, 831.01, -0.00, 0.00, 831.01, 63.92, 63.92, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 4.57, 0.00, 25.00,  0.00, 0.00, 4.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.08, 823.69, 831.01, -0.00, 0.00, 831.01, 63.92, 63.92, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 6.57, 0.00, 27.00,  0.00, 0.00, 6.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.08, 823.69, 831.01, -0.01, 0.00, 831.01, 63.92, 63.92, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 8.57, 0.00, 29.00,  0.00, 0.00, 8.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.08, 823.69, 831.02, -0.01, 0.00, 831.02, 63.92, 63.92, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 10.57, 0.00, 31.00,  0.00, 0.00, 10.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.08, 823.69, 831.02, -0.01, 0.00, 831.02, 63.92, 63.92, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 12.57, 0.00, 33.00,  0.00, 0.00, 12.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.09, 823.70, 831.02, -0.01, 0.00, 831.02, 63.92, 63.92, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 14.57, 0.00, 35.00,  0.00, 0.00, 14.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.09, 823.70, 831.03, -0.01, 0.00, 831.03, 63.93, 63.93, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, 16.57, 0.00, 37.00,  0.00, 0.00, 16.57, 0.00, -0.00, -20.43, 0.00, -0.00, 917.09, 823.71, 831.03, -0.01, 0.00, 831.03, 63.93, 63.93, -0.00, 0.00
1000000, 100.00, 100.00, 6.00, 0.00, 0.79, 0.08, 0.00, -0.00, 0.00, 39.00,  0.00, 0.00, -0.00, 0.00, -0.00, -39.00, 0.00, -0.00, 748.12, 3026.91, 3027.74, -0.02, 0.00, 3027.74, 232.90, 232.90, -0.00, 0.00
38368, 3.84, 100.00, 8.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 594.17, 386.83, 382.09, 381.27, 0.00, -25.11, 34.74, 2.28, -0.00, 34.66
188704, 18.87, 100.00, 8.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, 0.00, -3.00, 0.00, 0.00, 594.36, 386.64, 381.90, 381.08, 0.00, -25.05, 34.72, 2.28, -0.00, 34.64
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 5.00,  0.00, 0.00, -0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 975.64, 49.43, 58.95, -0.00, 0.00, 58.95, 5.36, 5.36, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.10, 0.00, -0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 970.50, 106.26, 115.55, -0.00, 0.00, 115.55, 10.50, 10.50, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.10, 0.00, -0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 963.64, 182.03, 191.01, -0.00, 0.00, 191.01, 17.36, 17.36, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 955.06, 276.74, 285.33, -0.00, 0.00, 285.33, 25.94, 25.94, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 944.77, 390.40, 398.52, -0.00, 0.00, 398.52, 36.23, 36.23, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 0.00, 0.00, 15.00,  0.00, 0.00, -0.00, 0.00, -0.00, -15.00, 0.00, -0.00, 932.77, 523.00, 530.58, -0.00, 0.00, 530.58, 48.23, 48.23, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 0.00, 0.00, 17.00,  0.00, 0.00, -0.00, 0.00, -0.00, -17.00, 0.00, -0.00, 919.05, 674.54, 681.50, -0.00, 0.00, 681.50, 61.95, 61.95, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 0.50, 0.00, 19.00,  0.00, 0.00, 0.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.89, 807.33, -0.00, 0.00, 807.33, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 2.50, 0.00, 21.00,  0.00, 0.00, 2.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.89, 807.33, -0.00, 0.00, 807.33, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 4.50, 0.00, 23.00,  0.00, 0.00, 4.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.89, 807.33, -0.00, 0.00, 807.33, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 6.50, 0.00, 25.00,  0.00, 0.00, 6.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.89, 807.33, -0.00, 0.00, 807.33, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 8.50, 0.00, 27.00,  0.00, 0.00, 8.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.90, 807.34, -0.00, 0.00, 807.34, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 10.50, 0.00, 29.00,  0.00, 0.00, 10.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.90, 807.34, -0.01, 0.00, 807.34, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 12.50, 0.00, 31.00,  0.00, 0.00, 12.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.90, 807.34, -0.01, 0.00, 807.34, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 14.50, 0.00, 33.00,  0.00, 0.00, 14.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.90, 807.34, -0.01, 0.00, 807.34, 73.39, 73.39, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 16.50, 0.00, 35.00,  0.00, 0.00, 16.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.61, 800.91, 807.35, -0.01, 0.00, 807.35, 73.40, 73.40, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 18.50, 0.00, 37.00,  0.00, 0.00, 18.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.62, 800.91, 807.35, -0.01, 0.00, 807.35, 73.40, 73.40, -0.00, 0.00
1000000, 100.00, 100.00, 8.00, 0.00, 0.79, 0.09, 0.00, 20.50, 0.00, 39.00,  0.00, 0.00, 20.50, 0.00, -0.00, -18.50, 0.00, -0.00, 907.62, 800.91, 807.35, -0.01, 0.00, 807.35, 73.40, 73.40, -0.00, 0.00
41305, 4.13, 100.00, 10.00, 0.00, 0.79, 1.57, 0.00, 0.00, 0.00, 1.00,  0.00, 0.00, 0.00, 0.00, 0.00, -1.00, 0.00, 0.00, 607.23, 373.77, 368.77, 367.51, 0.00, -30.42, 40.47, 3.34, -0.00, 40.34
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.19, 0.00, -0.00, 0.00, 3.00,  0.00, 0.00, 0.00, 0.00, -0.00, -3.00, 0.00, -0.00, 978.52, 13.03, 22.60, -0.00, 0.00, 22.60, 2.48, 2.48, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.13, 0.00, -0.00, 0.00, 5.00,  0.00, 0.00, -0.00, 0.00, -0.00, -5.00, 0.00, -0.00, 974.11, 53.42, 62.78, -0.00, 0.00, 62.78, 6.89, 6.89, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.12, 0.00, 0.00, 0.00, 7.00,  0.00, 0.00, -0.00, 0.00, -0.00, -7.00, 0.00, -0.00, 967.49, 114.04, 123.05, -0.00, 0.00, 123.05, 13.51, 13.51, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 0.00, 0.00, 9.00,  0.00, 0.00, -0.00, 0.00, -0.00, -9.00, 0.00, -0.00, 958.67, 194.88, 203.41, -0.00, 0.00, 203.41, 22.33, 22.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 11.00,  0.00, 0.00, -0.00, 0.00, -0.00, -11.00, 0.00, -0.00, 947.65, 295.94, 303.86, -0.00, 0.00, 303.86, 33.35, 33.35, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 0.00, 0.00, 13.00,  0.00, 0.00, -0.00, 0.00, -0.00, -13.00, 0.00, -0.00, 934.42, 417.20, 424.40, -0.00, 0.00, 424.40, 46.58, 46.58, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 15.00,  0.00, 0.00, -0.00, 0.00, -0.00, -15.00, 0.00, -0.00, 918.98, 558.67, 565.03, -0.00, 0.00, 565.03, 62.02, 62.02, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, -0.00, 0.00, 17.00,  0.00, 0.00, -0.00, 0.00, -0.00, -17.00, 0.00, -0.00, 901.35, 720.36, 725.75, -0.00, 0.00, 725.75, 79.66, 79.66, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 1.40, 0.00, 19.00,  0.00, 0.00, 1.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.40, 777.48, -0.00, 0.00, 777.48, 85.33, 85.33, -0.00, 0.00
1000000, 100.00, 100.00, 10.00, 0.00, 0.79, 0.11, 0.00, 3.40, 0.00, 21.00,  0.00, 0.00, 3.40, 0.00, -0.00, -17.60, 0.00, -0.00, 895.67, 772.40, 777.48, -0.00, 0.00, 777.48, 85.33, 85.33, -0.00, 0.00
