step        alpha       action      reward        Q[s+0]      Q[s+1]      Q[s+2]
49000      16.000000     1     0.037376     247.063934     247.071669     247.068015
50000      16.000000     1     0.037187     247.063934     247.071669     247.068015
51000      16.000000     1     0.036981     247.063934     247.071669     247.068015
52000      16.000000     1     0.036760     247.063934     247.071670     247.068015
53000      16.000000     1     0.036526     247.063934     247.071670     247.068015
54000      16.000000     1     0.036279     247.063934     247.071671     247.068015
55000      16.000000     1     0.036021     247.063934     247.071671     247.068015
56000      16.000000     1     0.035752     247.063934     247.071671     247.068015
57000      16.000000     1     0.035473     247.063934     247.071672     247.068015
58000      16.000000     1     0.035185     247.063934     247.071672     247.068015
59000      16.000000     1     0.034889     247.063934     247.071672     247.068015
60000      16.000000     1     0.034586     247.063934     247.071673     247.068015
61000      16.000000     1     0.034276     247.063934     247.071673     247.068015
62000      16.000000     1     0.033959     247.063934     247.071673     247.068015
63000      16.000000     1     0.033636     247.063934     247.071674     247.068015
64000      16.000000     1     0.033309     247.063934     247.071674     247.068015
65000      16.000000     1     0.032976     247.063934     247.071674     247.068015
66000      16.000000     1     0.032639     247.063934     247.071675     247.068015
67000      16.000000     1     0.032298     247.063934     247.071675     247.068015
68000      16.000000     1     0.031954     247.063934     247.071675     247.068015
69000      16.000000     1     0.031606     247.063934     247.071676     247.068015
70000      16.000000     1     0.031255     247.063934     247.071676     247.068015
71000      16.000000     1     0.030902     247.063934     247.071676     247.068015
72000      16.000000     1     0.030547     247.063934     247.071677     247.068015
73000      16.000000     0     0.030190     247.063934     247.071677     247.068015
74000      14.000000     2     0.029828     247.050182     247.050022     247.054990
75000      16.000000     1     0.029468     247.063934     247.071677     247.068015
76000      16.000000     1     0.029106     247.063934     247.071677     247.068015
77000      16.000000     1     0.028742     247.063934     247.071677     247.068015
78000      16.000000     1     0.028378     247.063934     247.071678     247.068015
79000      16.000000     1     0.028012     247.063934     247.071678     247.068015
80000      16.000000     0     0.027646     247.063934     247.071678     247.068015
81000      14.000000     2     0.027277     247.050182     247.050022     247.054990
82000      16.000000     1     0.026908     247.063935     247.071678     247.068015
83000      16.000000     1     0.026537     247.063935     247.071679     247.068015
84000      16.000000     1     0.026164     247.063935     247.071679     247.068015
85000      16.000000     1     0.025790     247.063935     247.071679     247.068015
86000      16.000000     1     0.025414     247.063935     247.071679     247.068015
87000      16.000000     1     0.025036     247.063935     247.071680     247.068015
88000      16.000000     1     0.024657     247.063935     247.071680     247.068015
89000      16.000000     1     0.024275     247.063935     247.071680     247.068015
90000      16.000000     1     0.023892     247.063935     247.071680     247.068015
91000      16.000000     1     0.023507     247.063935     247.071681     247.068015
92000      16.000000     1     0.023119     247.063935     247.071681     247.068015
93000      16.000000     1     0.022730     247.063935     247.071681     247.068015
94000      16.000000     1     0.022339     247.063935     247.071681     247.068015
95000      16.000000     1     0.021946     247.063935     247.071681     247.068015
96000      16.000000     1     0.021551     247.063935     247.071682     247.068015
97000      16.000000     1     0.021154     247.063935     247.071682     247.068015
98000      16.000000     1     0.020756     247.063935     247.071682     247.068015
99000      16.000000     1     0.020356     247.063935     247.071682     247.068015
100000      16.000000     1     0.019955     247.063935     247.071682     247.068015
101000      16.000000     1     0.019552     247.063935     247.071683     247.068015
102000      16.000000     1     0.019148     247.063935     247.071683     247.068015
103000      16.000000     1     0.018743     247.063935     247.071683     247.068015
104000      16.000000     1     0.018337     247.063935     247.071683     247.068015
105000      16.000000     1     0.017930     247.063935     247.071683     247.068015
106000      16.000000     1     0.017523     247.063935     247.071684     247.068015
107000      16.000000     1     0.017115     247.063935     247.071684     247.068015
108000      16.000000     1     0.016707     247.063935     247.071684     247.068015
109000      16.000000     1     0.016298     247.063935     247.071684     247.068015
110000      16.000000     1     0.015889     247.063935     247.071684     247.068015
111000      16.000000     1     0.015481     247.063935     247.071684     247.068015
112000      16.000000     1     0.015072     247.063935     247.071685     247.068015
113000      16.000000     1     0.014664     247.063935     247.071685     247.068015
114000      16.000000     1     0.014257     247.063935     247.071685     247.068015
115000      16.000000     1     0.013850     247.063935     247.071685     247.068015
116000      16.000000     1     0.013445     247.063935     247.071685     247.068015
117000      16.000000     1     0.013040     247.063935     247.071685     247.068015
118000      16.000000     1     0.012636     247.063935     247.071685     247.068015
119000      16.000000     1     0.012234     247.063935     247.071686     247.068015
120000      16.000000     1     0.011833     247.063935     247.071686     247.068015
121000      16.000000     1     0.011434     247.063935     247.071686     247.068015
122000      16.000000     1     0.011036     247.063935     247.071686     247.068015
123000      16.000000     1     0.010641     247.063935     247.071686     247.068015
124000      16.000000     1     0.010247     247.063935     247.071686     247.068015
125000      16.000000     1     0.009856     247.063935     247.071686     247.068015
126000      16.000000     1     0.009468     247.063935     247.071686     247.068015
127000      16.000000     1     0.009082     247.063935     247.071686     247.068015
128000      16.000000     1     0.008698     247.063935     247.071687     247.068015
129000      16.000000     1     0.008318     247.063935     247.071687     247.068015
130000      16.000000     1     0.007941     247.063935     247.071687     247.068015
131000      16.000000     1     0.007567     247.063935     247.071687     247.068015
132000      16.000000     1     0.007196     247.063935     247.071687     247.068015
133000      16.000000     1     0.006830     247.063935     247.071687     247.068015
134000      16.000000     1     0.006467     247.063935     247.071687     247.068015
135000      16.000000     1     0.006109     247.063935     247.071687     247.068015
136000      16.000000     1     0.005755     247.063935     247.071687     247.068015
137000      16.000000     0     0.005406     247.063935     247.071687     247.068015
138000      14.000000     2     0.005054     247.050182     247.050022     247.054991
139000      16.000000     1     0.004713     247.063935     247.071687     247.068015
140000      16.000000     1     0.004378     247.063935     247.071687     247.068015
141000      16.000000     1     0.004049     247.063935     247.071687     247.068015
142000      16.000000     1     0.003726     247.063935     247.071687     247.068015
143000      16.000000     1     0.003411     247.063935     247.071687     247.068015
144000      16.000000     1     0.003102     247.063935     247.071687     247.068015
145000      16.000000     1     0.002802     247.063935     247.071687     247.068015
146000      16.000000     1     0.002511     247.063935     247.071687     247.068015
147000      16.000000     2     0.002228     247.063935     247.071687     247.068015
148000      18.000000     0     0.001964     247.103094     247.075534     247.102201
149000      16.000000     1     0.001704     247.063935     247.071687     247.068015
150000      16.000000     1     0.001456     247.063935     247.071687     247.068015
151000      16.000000     1     0.001220     247.063935     247.071687     247.068015
152000      16.000000     0     0.000998     247.063935     247.071687     247.068015
153000      14.000000     2     0.000750     247.050182     247.050022     247.054991
154000      16.000000     1     0.000554     247.063935     247.071687     247.068015
155000      16.000000     1     0.000375     247.063935     247.071687     247.068015
156000      16.000000     1     0.000216     247.063935     247.071687     247.068015
157000      16.000000     1     0.000077     247.063935     247.071687     247.068015
158000      16.000000     1     0.000000     247.063935     247.071687     247.068015
159000      16.000000     1     0.000000     247.063935     247.071687     247.068015
160000      16.000000     1     0.000000     247.063935     247.071687     247.068015
161000      16.000000     1     0.000000     247.063935     247.071687     247.068015
162000      16.000000     1     0.000002     247.063935     247.071687     247.068015
163000      16.000000     1     0.000032     247.063935     247.071687     247.068015
164000      16.000000     1     0.000099     247.063935     247.071687     247.068015
165000      16.000000     1     0.000207     247.063935     247.071687     247.068015
166000      16.000000     1     0.000360     247.063935     247.071687     247.068015
167000      16.000000     1     0.000561     247.063935     247.071687     247.068015
168000      16.000000     1     0.000815     247.063935     247.071687     247.068015
169000      16.000000     1     0.001125     247.063935     247.071687     247.068015
170000      16.000000     1     0.001496     247.063935     247.071687     247.068015
171000      16.000000     1     0.001933     247.063935     247.071687     247.068015
172000      16.000000     1     0.002439     247.063935     247.071687     247.068015
173000      16.000000     1     0.003020     247.063935     247.071687     247.068015
174000      16.000000     1     0.003678     247.063935     247.071687     247.068015
175000      16.000000     1     0.004419     247.063935     247.071688     247.068015
176000      16.000000     1     0.005246     247.063935     247.071688     247.068015
177000      16.000000     1     0.006161     247.063935     247.071688     247.068015
178000      16.000000     1     0.007166     247.063935     247.071688     247.068015
179000      16.000000     1     0.008265     247.063935     247.071688     247.068015
180000      16.000000     1     0.009456     247.063935     247.071688     247.068015
181000      16.000000     1     0.010738     247.063935     247.071688     247.068015
182000      16.000000     1     0.012112     247.063935     247.071688     247.068015
183000      16.000000     1     0.013572     247.063935     247.071688     247.068015
184000      16.000000     1     0.015115     247.063935     247.071688     247.068015
185000      16.000000     1     0.016734     247.063935     247.071688     247.068015
186000      16.000000     1     0.018423     247.063935     247.071689     247.068015
187000      16.000000     1     0.020173     247.063935     247.071689     247.068015
188000      16.000000     1     0.021974     247.063935     247.071689     247.068015
189000      16.000000     1     0.023817     247.063935     247.071689     247.068015
190000      16.000000     1     0.025691     247.063935     247.071689     247.068015
191000      16.000000     1     0.027584     247.063935     247.071690     247.068015
192000      16.000000     1     0.029485     247.063935     247.071690     247.068015
193000      16.000000     1     0.031383     247.063935     247.071690     247.068015
194000      16.000000     1     0.033267     247.063935     247.071691     247.068015
195000      16.000000     1     0.035127     247.063935     247.071691     247.068015
196000      16.000000     1     0.036953     247.063935     247.071691     247.068015
197000      16.000000     1     0.038738     247.063935     247.071692     247.068015
198000      16.000000     1     0.040472     247.063935     247.071692     247.068015
199000      16.000000     1     0.042151     247.063935     247.071692     247.068015
200000      16.000000     1     0.043769     247.063935     247.071693     247.068015
201000      16.000000     1     0.045322     247.063935     247.071693     247.068015
202000      16.000000     1     0.046807     247.063935     247.071694     247.068015
203000      16.000000     1     0.048221     247.063935     247.071694     247.068015
204000      16.000000     1     0.049564     247.063935     247.071695     247.068015
205000      16.000000     1     0.050834     247.063935     247.071695     247.068015
206000      16.000000     1     0.052033     247.063935     247.071696     247.068015
207000      16.000000     1     0.053162     247.063935     247.071696     247.068015
208000      16.000000     1     0.054221     247.063935     247.071697     247.068015
209000      16.000000     1     0.055212     247.063935     247.071697     247.068015
210000      16.000000     1     0.056138     247.063935     247.071698     247.068015
211000      16.000000     1     0.057001     247.063935     247.071698     247.068015
212000      16.000000     1     0.057804     247.063935     247.071699     247.068015
213000      16.000000     1     0.058549     247.063935     247.071700     247.068015
214000      16.000000     1     0.059239     247.063935     247.071700     247.068015
215000      16.000000     1     0.059876     247.063935     247.071701     247.068015
216000      16.000000     1     0.060464     247.063935     247.071701     247.068015
217000      16.000000     1     0.061006     247.063935     247.071702     247.068015
218000      16.000000     1     0.061503     247.063935     247.071703     247.068015
219000      16.000000     1     0.061959     247.063935     247.071703     247.068015
220000      16.000000     1     0.062375     247.063935     247.071704     247.068015
221000      16.000000     1     0.062756     247.063935     247.071704     247.068015
222000      16.000000     1     0.063102     247.063935     247.071705     247.068015
223000      16.000000     1     0.063416     247.063935     247.071706     247.068015
224000      16.000000     1     0.063700     247.063935     247.071706     247.068015
225000      16.000000     1     0.063957     247.063935     247.071707     247.068015
226000      16.000000     1     0.064187     247.063935     247.071708     247.068015
227000      16.000000     1     0.064393     247.063935     247.071708     247.068015
228000      16.000000     1     0.064578     247.063935     247.071709     247.068015
229000      16.000000     1     0.064741     247.063935     247.071710     247.068015
230000      16.000000     1     0.064885     247.063935     247.071710     247.068015
231000      16.000000     1     0.065011     247.063935     247.071711     247.068015
232000      16.000000     1     0.065122     247.063935     247.071711     247.068015
233000      16.000000     1     0.065217     247.063935     247.071712     247.068015
234000      16.000000     1     0.065298     247.063935     247.071713     247.068015
235000      16.000000     1     0.065367     247.063935     247.071713     247.068015
236000      16.000000     1     0.065425     247.063935     247.071714     247.068015
237000      16.000000     1     0.065473     247.063935     247.071715     247.068015
238000      16.000000     1     0.065512     247.063935     247.071715     247.068015
239000      16.000000     1     0.065542     247.063935     247.071716     247.068015
240000      16.000000     1     0.065566     247.063935     247.071717     247.068015
241000      16.000000     1     0.065583     247.063935     247.071717     247.068015
242000      16.000000     1     0.065596     247.063935     247.071718     247.068015
243000      16.000000     1     0.065604     247.063935     247.071719     247.068015
244000      16.000000     1     0.065609     247.063935     247.071719     247.068015
245000      16.000000     1     0.065612     247.063935     247.071720     247.068015
246000      16.000000     1     0.065614     247.063935     247.071721     247.068015
247000      16.000000     1     0.065615     247.063935     247.071721     247.068015
248000      16.000000     1     0.065617     247.063935     247.071722     247.068015
249000      16.000000     1     0.065620     247.063935     247.071723     247.068015
250000      16.000000     1     0.065626     247.063935     247.071723     247.068015
251000      16.000000     1     0.065635     247.063935     247.071724     247.068015
252000      16.000000     1     0.065648     247.063935     247.071725     247.068015
253000      16.000000     1     0.065667     247.063935     247.071725     247.068015
254000      16.000000     1     0.065693     247.063935     247.071726     247.068015
255000      16.000000     1     0.065726     247.063935     247.071727     247.068015
256000      16.000000     1     0.065768     247.063935     247.071727     247.068015
257000      16.000000     1     0.065820     247.063935     247.071728     247.068015
258000      16.000000     1     0.065884     247.063935     247.071728     247.068015
259000      16.000000     1     0.065960     247.063935     247.071729     247.068015
260000      16.000000     1     0.066051     247.063935     247.071730     247.068015
261000      16.000000     1     0.066158     247.063935     247.071730     247.068015
262000      16.000000     1     0.066282     247.063935     247.071731     247.068015
263000      16.000000     1     0.066425     247.063935     247.071732     247.068015
264000      16.000000     1     0.066590     247.063935     247.071732     247.068015
265000      16.000000     1     0.066777     247.063935     247.071733     247.068015
266000      16.000000     1     0.066990     247.063935     247.071734     247.068015
267000      16.000000     1     0.067231     247.063935     247.071734     247.068015
268000      16.000000     2     0.067501     247.063935     247.071735     247.068015
269000      18.000000     0     0.067858     247.103094     247.075534     247.102201
270000      16.000000     1     0.068201     247.063935     247.071735     247.068016
271000      16.000000     1     0.068582     247.063935     247.071736     247.068016
272000      16.000000     1     0.069004     247.063935     247.071736     247.068016
273000      16.000000     1     0.069471     247.063935     247.071737     247.068016
274000      16.000000     1     0.069985     247.063935     247.071738     247.068016
275000      16.000000     1     0.070552     247.063935     247.071739     247.068016
276000      16.000000     1     0.071174     247.063935     247.071739     247.068016
277000      16.000000     1     0.071855     247.063935     247.071740     247.068016
278000      16.000000     1     0.072599     247.063935     247.071741     247.068016
279000      16.000000     1     0.073411     247.063935     247.071741     247.068016
280000      16.000000     1     0.074294     247.063935     247.071742     247.068016
281000      16.000000     1     0.075253     247.063935     247.071743     247.068016
282000      16.000000     1     0.076293     247.063935     247.071744     247.068016
283000      16.000000     1     0.077416     247.063935     247.071744     247.068016
284000      16.000000     1     0.078628     247.063935     247.071745     247.068016
285000      16.000000     1     0.079932     247.063935     247.071746     247.068016
286000      16.000000     1     0.081331     247.063935     247.071747     247.068016
287000      16.000000     1     0.082829     247.063935     247.071748     247.068016
288000      16.000000     1     0.084428     247.063935     247.071748     247.068016
289000      16.000000     1     0.086131     247.063935     247.071749     247.068016
290000      16.000000     1     0.087939     247.063935     247.071750     247.068016
291000      16.000000     1     0.089852     247.063935     247.071751     247.068016
292000      16.000000     1     0.091872     247.063935     247.071752     247.068016
293000      16.000000     1     0.093996     247.063935     247.071753     247.068016
294000      16.000000     1     0.096224     247.063935     247.071754     247.068016
295000      16.000000     1     0.098542     247.063935     247.071755     247.068016
296000      16.000000     1     0.100925     247.063935     247.071756     247.068016
297000      16.000000     1     0.103370     247.063935     247.071757     247.068016
298000      16.000000     1     0.105872     247.063935     247.071758     247.068016
299000      16.000000     1     0.108428     247.063935     247.071759     247.068016
300000      16.000000     2     0.111035     247.063935     247.071760     247.068016
301000      18.000000     0     0.113866     247.103094     247.075534     247.102201
302000      16.000000     1     0.116569     247.063935     247.071760     247.068018
303000      16.000000     1     0.119310     247.063935     247.071761     247.068018
304000      16.000000     1     0.122085     247.063935     247.071762     247.068018
305000      16.000000     1     0.124891     247.063935     247.071763     247.068018
306000      16.000000     1     0.127725     247.063935     247.071765     247.068018
307000      16.000000     1     0.130586     247.063935     247.071766     247.068018
308000      16.000000     1     0.133470     247.063935     247.071767     247.068018
309000      16.000000     1     0.136376     247.063935     247.071769     247.068018
310000      16.000000     1     0.139303     247.063935     247.071770     247.068018
311000      16.000000     1     0.142251     247.063935     247.071771     247.068018
312000      16.000000     1     0.145219     247.063935     247.071773     247.068018
313000      16.000000     1     0.148208     247.063935     247.071774     247.068018
314000      16.000000     1     0.151219     247.063935     247.071776     247.068018
315000      16.000000     1     0.154253     247.063935     247.071777     247.068018
316000      16.000000     1     0.157313     247.063935     247.071779     247.068018
317000      16.000000     0     0.160401     247.063935     247.071780     247.068018
318000      14.000000     2     0.162893     247.050182     247.050022     247.054991
319000      16.000000     1     0.166035     247.063936     247.071780     247.068018
320000      16.000000     1     0.169223     247.063936     247.071782     247.068018
321000      16.000000     1     0.172463     247.063936     247.071784     247.068018
322000      16.000000     1     0.175757     247.063936     247.071785     247.068018
323000      16.000000     1     0.179114     247.063936     247.071787     247.068018
324000      16.000000     1     0.182537     247.063936     247.071789     247.068018
325000      16.000000     1     0.186036     247.063936     247.071791     247.068018
326000      16.000000     1     0.189615     247.063936     247.071793     247.068018
327000      16.000000     1     0.193284     247.063936     247.071794     247.068018
328000      16.000000     1     0.197049     247.063936     247.071796     247.068018
329000      16.000000     1     0.200921     247.063936     247.071798     247.068018
330000      16.000000     1     0.204907     247.063936     247.071800     247.068018
331000      16.000000     1     0.209017     247.063936     247.071802     247.068018
332000      16.000000     1     0.213260     247.063936     247.071805     247.068018
333000      16.000000     1     0.217646     247.063936     247.071807     247.068018
334000      16.000000     1     0.222185     247.063936     247.071809     247.068018
335000      16.000000     0     0.226887     247.063936     247.071811     247.068018
336000      14.000000     2     0.230734     247.050182     247.050022     247.054993
337000      16.000000     1     0.235759     247.063938     247.071811     247.068018
338000      16.000000     1     0.240992     247.063938     247.071813     247.068018
339000      16.000000     1     0.246438     247.063938     247.071816     247.068018
340000      16.000000     1     0.252104     247.063938     247.071818     247.068018
341000      16.000000     1     0.257995     247.063938     247.071821     247.068018
342000      16.000000     1     0.264114     247.063938     247.071823     247.068018
343000      16.000000     1     0.270463     247.063938     247.071826     247.068018
344000      16.000000     1     0.277038     247.063938     247.071829     247.068018
345000      16.000000     1     0.283836     247.063938     247.071831     247.068018
346000      16.000000     1     0.290849     247.063938     247.071834     247.068018
347000      16.000000     1     0.298065     247.063938     247.071837     247.068018
348000      16.000000     1     0.305471     247.063938     247.071840     247.068018
349000      16.000000     1     0.313049     247.063938     247.071843     247.068018
350000      16.000000     1     0.320779     247.063938     247.071846     247.068018
351000      16.000000     1     0.328637     247.063938     247.071850     247.068018
352000      16.000000     1     0.336596     247.063938     247.071853     247.068018
353000      16.000000     1     0.344628     247.063938     247.071856     247.068018
354000      16.000000     1     0.352702     247.063938     247.071860     247.068018
355000      16.000000     1     0.360785     247.063938     247.071863     247.068018
356000      16.000000     1     0.368844     247.063938     247.071867     247.068018
357000      16.000000     1     0.376844     247.063938     247.071870     247.068018
358000      16.000000     1     0.384750     247.063938     247.071874     247.068018
359000      16.000000     1     0.392529     247.063938     247.071878     247.068018
360000      16.000000     1     0.400148     247.063938     247.071882     247.068018
361000      16.000000     0     0.407573     247.063938     247.071886     247.068018
362000      14.000000     2     0.413277     247.050182     247.050022     247.054995
363000      16.000000     1     0.420312     247.063942     247.071886     247.068018
364000      16.000000     1     0.427079     247.063942     247.071890     247.068018
365000      16.000000     1     0.433551     247.063942     247.071894     247.068018
366000      16.000000     1     0.439704     247.063942     247.071899     247.068018
367000      16.000000     1     0.445519     247.063942     247.071903     247.068018
368000      16.000000     1     0.450980     247.063942     247.071908     247.068018
369000      16.000000     1     0.456076     247.063942     247.071912     247.068018
370000      16.000000     1     0.460801     247.063942     247.071917     247.068018
371000      16.000000     1     0.465151     247.063942     247.071921     247.068018
372000      16.000000     1     0.469128     247.063942     247.071926     247.068018
373000      16.000000     1     0.472738     247.063942     247.071931     247.068018
374000      16.000000     1     0.475988     247.063942     247.071935     247.068018
375000      16.000000     1     0.478890     247.063942     247.071940     247.068018
376000      16.000000     1     0.481459     247.063942     247.071945     247.068018
377000      16.000000     1     0.483712     247.063942     247.071950     247.068018
378000      16.000000     1     0.485667     247.063942     247.071955     247.068018
379000      16.000000     1     0.487344     247.063942     247.071959     247.068018
380000      16.000000     1     0.488766     247.063942     247.071964     247.068018
381000      16.000000     1     0.489953     247.063942     247.071969     247.068018
382000      16.000000     1     0.490928     247.063942     247.071974     247.068018
383000      16.000000     1     0.491713     247.063942     247.071979     247.068018
384000      16.000000     1     0.492329     247.063942     247.071984     247.068018
385000      16.000000     2     0.492797     247.063942     247.071989     247.068018
386000      18.000000     0     0.493134     247.103095     247.075534     247.102201
387000      16.000000     1     0.493366     247.063942     247.071989     247.068023
388000      16.000000     1     0.493508     247.063942     247.071994     247.068023
389000      16.000000     1     0.493574     247.063942     247.071999     247.068023
390000      16.000000     1     0.493579     247.063942     247.072004     247.068023
391000      16.000000     1     0.493537     247.063942     247.072009     247.068023
392000      16.000000     1     0.493460     247.063942     247.072013     247.068023
393000      16.000000     1     0.493357     247.063942     247.072018     247.068023
394000      16.000000     1     0.493238     247.063942     247.072023     247.068023
395000      16.000000     1     0.493110     247.063942     247.072028     247.068023
396000      16.000000     1     0.492981     247.063942     247.072033     247.068023
397000      16.000000     1     0.492855     247.063942     247.072038     247.068023
398000      16.000000     1     0.492738     247.063942     247.072043     247.068023
399000      16.000000     0     0.492633     247.063942     247.072048     247.068023
400000      14.000000     0     0.492643     247.050182     247.050022     247.055000
401000      12.000000     2     0.492689     246.944748     246.957722     246.989571
402000      14.000000     2     0.492702     247.050186     247.050022     247.055000
403000      16.000000     1     0.492627     247.063947     247.072048     247.068023
404000      16.000000     1     0.492576     247.063947     247.072053     247.068023
405000      16.000000     1     0.492550     247.063947     247.072058     247.068023
406000      16.000000     1     0.492547     247.063947     247.072063     247.068023
407000      16.000000     1     0.492568     247.063947     247.072068     247.068023
408000      16.000000     1     0.492611     247.063947     247.072073     247.068023
409000      16.000000     1     0.492677     247.063947     247.072077     247.068023
410000      16.000000     1     0.492763     247.063947     247.072082     247.068023
411000      16.000000     1     0.492870     247.063947     247.072087     247.068023
412000      16.000000     1     0.492995     247.063947     247.072092     247.068023
413000      16.000000     1     0.493139     247.063947     247.072097     247.068023
414000      16.000000     1     0.493274     247.063947     247.072102     247.068023
415000      16.000000     1     0.493358     247.063947     247.072107     247.068023
416000      16.000000     1     0.493394     247.063947     247.072112     247.068023
417000      16.000000     1     0.493389     247.063947     247.072117     247.068023
418000      16.000000     1     0.493345     247.063947     247.072122     247.068023
419000      16.000000     1     0.493268     247.063947     247.072127     247.068023
420000      16.000000     1     0.493161     247.063947     247.072132     247.068023
421000      16.000000     1     0.493028     247.063947     247.072137     247.068023
422000      16.000000     1     0.492871     247.063947     247.072142     247.068023
423000      16.000000     1     0.492692     247.063947     247.072146     247.068023
424000      16.000000     1     0.492495     247.063947     247.072151     247.068023
425000      16.000000     0     0.492281     247.063947     247.072156     247.068023
426000      14.000000     2     0.492023     247.050186     247.050022     247.055005
427000      16.000000     1     0.491783     247.063952     247.072156     247.068023
428000      16.000000     1     0.491531     247.063952     247.072161     247.068023
429000      16.000000     1     0.491269     247.063952     247.072166     247.068023
430000      16.000000     1     0.490997     247.063952     247.072171     247.068023
431000      16.000000     1     0.490716     247.063952     247.072176     247.068023
432000      16.000000     1     0.490428     247.063952     247.072181     247.068023
433000      16.000000     1     0.490133     247.063952     247.072186     247.068023
434000      16.000000     1     0.489832     247.063952     247.072191     247.068023
435000      16.000000     1     0.489525     247.063952     247.072196     247.068023
436000      16.000000     1     0.489215     247.063952     247.072200     247.068023
437000      16.000000     1     0.488900     247.063952     247.072205     247.068023
438000      16.000000     1     0.488581     247.063952     247.072210     247.068023
439000      16.000000     1     0.488260     247.063952     247.072215     247.068023
440000      16.000000     1     0.487937     247.063952     247.072220     247.068023
441000      16.000000     1     0.487611     247.063952     247.072225     247.068023
442000      16.000000     1     0.487284     247.063952     247.072230     247.068023
443000      16.000000     1     0.486956     247.063952     247.072235     247.068023
444000      16.000000     1     0.486627     247.063952     247.072239     247.068023
445000      16.000000     1     0.486298     247.063952     247.072244     247.068023
446000      16.000000     1     0.485969     247.063952     247.072249     247.068023
447000      16.000000     1     0.485641     247.063952     247.072254     247.068023
448000      16.000000     1     0.485314     247.063952     247.072259     247.068023
449000      16.000000     1     0.484989     247.063952     247.072264     247.068023
450000      16.000000     1     0.484666     247.063952     247.072269     247.068023
451000      16.000000     1     0.484346     247.063952     247.072273     247.068023
452000      16.000000     1     0.484028     247.063952     247.072278     247.068023
453000      16.000000     1     0.483715     247.063952     247.072283     247.068023
454000      16.000000     1     0.483406     247.063952     247.072288     247.068023
455000      16.000000     1     0.483102     247.063952     247.072293     247.068023
456000      16.000000     1     0.482805     247.063952     247.072298     247.068023
457000      16.000000     1     0.482514     247.063952     247.072302     247.068023
458000      16.000000     1     0.482231     247.063952     247.072307     247.068023
459000      16.000000     1     0.481958     247.063952     247.072312     247.068023
460000      16.000000     1     0.481694     247.063952     247.072317     247.068023
461000      16.000000     1     0.481442     247.063952     247.072322     247.068023
462000      16.000000     1     0.481204     247.063952     247.072327     247.068023
463000      16.000000     1     0.480981     247.063952     247.072331     247.068023
