Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vrelx,Vrely,F_vinc,Tension,Lift,Drag,Stability
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 30.71, 38.00, 0.00, -7.29, -0.00, 264.49, 724.28, 814.60, 105.90, 1
1000000, 100.00, 100.00, 14.00, 0.79, 1.42, 0.00, 32.71, 40.00, 0.00, -7.29, -0.00, 264.47, 724.30, 814.62, 105.90, 1
83811, 8.38, 100.00, 16.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.58, 405.97, 56.21, 0
210973, 21.10, 100.00, 16.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -38.66, 104.97, 14.53, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.37, 0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 760.57, 224.79, 318.52, 44.10, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 360.63, 628.05, 717.55, 99.35, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 1.65, 8.00, 0.00, -6.35, -0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 3.65, 10.00, 0.00, -6.35, -0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 5.65, 12.00, 0.00, -6.35, -0.00, 277.47, 712.23, 801.63, 110.99, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 7.65, 14.00, 0.00, -6.35, -0.00, 277.46, 712.24, 801.64, 111.00, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 9.65, 16.00, 0.00, -6.35, -0.00, 277.45, 712.25, 801.65, 111.00, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 11.65, 18.00, 0.00, -6.35, -0.00, 277.43, 712.26, 801.66, 111.00, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 13.65, 20.00, 0.00, -6.35, -0.00, 277.42, 712.28, 801.68, 111.00, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 15.65, 22.00, 0.00, -6.35, -0.00, 277.40, 712.30, 801.69, 111.00, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 17.65, 24.00, 0.00, -6.35, -0.00, 277.38, 712.31, 801.71, 111.01, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 19.65, 26.00, 0.00, -6.35, -0.00, 277.36, 712.33, 801.73, 111.01, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 21.65, 28.00, 0.00, -6.35, -0.00, 277.34, 712.36, 801.75, 111.01, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 23.65, 30.00, 0.00, -6.35, -0.00, 277.31, 712.38, 801.78, 111.02, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 25.65, 32.00, 0.00, -6.35, -0.00, 277.28, 712.40, 801.80, 111.02, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 27.65, 34.00, 0.00, -6.35, -0.00, 277.26, 712.43, 801.83, 111.02, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 29.65, 36.00, 0.00, -6.35, -0.00, 277.23, 712.46, 801.86, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 31.65, 38.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.88, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.79, 1.41, 0.00, 33.65, 40.00, 0.00, -6.35, -0.00, 277.16, 712.52, 801.92, 111.03, 1
86737, 8.67, 100.00, 18.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.49, 405.54, 56.49, 0
247568, 24.76, 100.00, 18.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -25.97, 100.87, 14.05, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.38, 0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 736.06, 249.54, 343.03, 47.78, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 305.72, 683.57, 772.92, 107.66, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 1.89, 8.00, 0.00, -6.11, -0.00, 278.70, 711.09, 800.40, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 3.89, 10.00, 0.00, -6.11, -0.00, 278.71, 711.09, 800.39, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 5.89, 12.00, 0.00, -6.11, -0.00, 278.69, 711.10, 800.40, 111.48, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 7.89, 14.00, 0.00, -6.11, -0.00, 278.68, 711.11, 800.42, 111.49, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 9.89, 16.00, 0.00, -6.11, -0.00, 278.67, 711.12, 800.43, 111.49, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 11.89, 18.00, 0.00, -6.11, -0.00, 278.65, 711.14, 800.44, 111.49, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 13.89, 20.00, 0.00, -6.11, -0.00, 278.63, 711.15, 800.46, 111.49, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 15.89, 22.00, 0.00, -6.11, -0.00, 278.61, 711.17, 800.48, 111.50, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 17.89, 24.00, 0.00, -6.11, -0.00, 278.59, 711.19, 800.50, 111.50, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 19.89, 26.00, 0.00, -6.11, -0.00, 278.57, 711.21, 800.52, 111.50, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 21.89, 28.00, 0.00, -6.11, -0.00, 278.54, 711.24, 800.55, 111.50, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 23.89, 30.00, 0.00, -6.11, -0.00, 278.51, 711.26, 800.57, 111.51, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 25.89, 32.00, 0.00, -6.11, -0.00, 278.48, 711.29, 800.60, 111.51, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 27.89, 34.00, 0.00, -6.11, -0.00, 278.45, 711.32, 800.63, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 29.89, 36.00, 0.00, -6.11, -0.00, 278.42, 711.35, 800.66, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 31.89, 38.00, 0.00, -6.11, -0.00, 278.38, 711.38, 800.69, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.79, 1.41, 0.00, 33.89, 40.00, 0.00, -6.11, -0.00, 278.35, 711.42, 800.73, 111.53, 1
83811, 8.38, 100.00, 19.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -393.58, 405.97, 56.21, 0
210973, 21.10, 100.00, 19.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -38.66, 104.97, 14.53, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.37, 0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 760.57, 224.79, 318.52, 44.10, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 360.63, 628.05, 717.55, 99.35, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 1.65, 8.00, 0.00, -6.35, -0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 3.65, 10.00, 0.00, -6.35, -0.00, 277.48, 712.22, 801.62, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 5.65, 12.00, 0.00, -6.35, -0.00, 277.47, 712.23, 801.63, 110.99, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 7.65, 14.00, 0.00, -6.35, -0.00, 277.46, 712.24, 801.64, 111.00, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 9.65, 16.00, 0.00, -6.35, -0.00, 277.45, 712.25, 801.65, 111.00, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 11.65, 18.00, 0.00, -6.35, -0.00, 277.43, 712.26, 801.66, 111.00, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 13.65, 20.00, 0.00, -6.35, -0.00, 277.42, 712.28, 801.68, 111.00, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 15.65, 22.00, 0.00, -6.35, -0.00, 277.40, 712.30, 801.69, 111.00, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 17.65, 24.00, 0.00, -6.35, -0.00, 277.38, 712.31, 801.71, 111.01, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 19.65, 26.00, 0.00, -6.35, -0.00, 277.36, 712.33, 801.73, 111.01, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 21.65, 28.00, 0.00, -6.35, -0.00, 277.34, 712.36, 801.75, 111.01, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 23.65, 30.00, 0.00, -6.35, -0.00, 277.31, 712.38, 801.78, 111.02, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 25.65, 32.00, 0.00, -6.35, -0.00, 277.28, 712.40, 801.80, 111.02, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 27.65, 34.00, 0.00, -6.35, -0.00, 277.26, 712.43, 801.83, 111.02, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 29.65, 36.00, 0.00, -6.35, -0.00, 277.23, 712.46, 801.86, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 31.65, 38.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.88, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.79, 1.41, 0.00, 33.65, 40.00, 0.00, -6.35, -0.00, 277.16, 712.52, 801.92, 111.03, 1
82087, 8.21, 100.00, 20.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, -395.23, 405.03, 77.32, 0
172978, 17.30, 100.00, 20.00, 0.79, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -50.82, 109.31, 20.87, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.28, 0.00, 0.00, 4.00, 0.00, -4.00, -0.00, 809.57, 178.98, 269.53, 51.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 478.07, 515.46, 607.25, 115.93, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 1.41, 8.00, 0.00, -6.59, -0.00, 348.63, 647.57, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 3.41, 10.00, 0.00, -6.59, -0.00, 348.63, 647.56, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 5.41, 12.00, 0.00, -6.59, -0.00, 348.63, 647.57, 730.47, 139.45, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 7.41, 14.00, 0.00, -6.59, -0.00, 348.62, 647.57, 730.48, 139.46, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 9.41, 16.00, 0.00, -6.59, -0.00, 348.61, 647.58, 730.49, 139.46, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 11.41, 18.00, 0.00, -6.59, -0.00, 348.60, 647.59, 730.50, 139.46, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 13.41, 20.00, 0.00, -6.59, -0.00, 348.59, 647.60, 730.51, 139.46, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 15.41, 22.00, 0.00, -6.59, -0.00, 348.58, 647.61, 730.52, 139.46, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 17.41, 24.00, 0.00, -6.59, -0.00, 348.56, 647.62, 730.53, 139.47, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 19.41, 26.00, 0.00, -6.59, -0.00, 348.55, 647.64, 730.54, 139.47, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 21.41, 28.00, 0.00, -6.59, -0.00, 348.53, 647.65, 730.56, 139.47, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 23.41, 30.00, 0.00, -6.59, -0.00, 348.51, 647.67, 730.57, 139.47, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 25.41, 32.00, 0.00, -6.59, -0.00, 348.49, 647.69, 730.59, 139.48, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 27.41, 34.00, 0.00, -6.59, -0.00, 348.47, 647.70, 730.61, 139.48, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 29.41, 36.00, 0.00, -6.59, -0.00, 348.45, 647.72, 730.63, 139.48, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 31.41, 38.00, 0.00, -6.59, -0.00, 348.43, 647.74, 730.65, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.79, 1.35, 0.00, 33.41, 40.00, 0.00, -6.59, -0.00, 348.41, 647.76, 730.67, 139.49, 1
