step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
162000,16.000000,0,0.169052,354.147143,353.954757,353.949908
163000,14.000000,2,0.168657,353.740608,353.847713,354.114602
164000,16.000000,0,0.168263,354.147156,353.954757,353.949908
165000,14.000000,2,0.167877,353.740608,353.847713,354.114622
166000,16.000000,0,0.167493,354.147170,353.954757,353.949908
167000,14.000000,2,0.167115,353.740608,353.847713,354.114642
168000,16.000000,0,0.166744,354.147183,353.954757,353.949908
169000,14.000000,2,0.166375,353.740608,353.847713,354.114662
170000,16.000000,0,0.166016,354.147197,353.954757,353.949908
171000,14.000000,2,0.165657,353.740608,353.847713,354.114682
172000,16.000000,0,0.165312,354.147210,353.954757,353.949908
173000,14.000000,2,0.164965,353.740608,353.847713,354.114702
174000,16.000000,0,0.164636,354.147224,353.954757,353.949908
175000,14.000000,2,0.164301,353.740608,353.847713,354.114722
176000,16.000000,0,0.163989,354.147237,353.954757,353.949908
177000,14.000000,2,0.163668,353.740608,353.847713,354.114741
178000,16.000000,0,0.163376,354.147250,353.954757,353.949908
179000,14.000000,2,0.163071,353.740608,353.847713,354.114761
180000,16.000000,0,0.162800,354.147263,353.954757,353.949908
181000,14.000000,2,0.162513,353.740608,353.847713,354.114780
182000,16.000000,0,0.162267,354.147276,353.954757,353.949908
183000,14.000000,2,0.162001,353.740608,353.847713,354.114800
184000,16.000000,0,0.161784,354.147289,353.954757,353.949908
185000,14.000000,2,0.161541,353.740608,353.847713,354.114819
186000,16.000000,0,0.161357,354.147302,353.954757,353.949908
187000,14.000000,2,0.161141,353.740608,353.847713,354.114839
188000,16.000000,0,0.160995,354.147315,353.954757,353.949908
189000,14.000000,2,0.160811,353.740608,353.847713,354.114858
190000,16.000000,0,0.160709,354.147328,353.954757,353.949908
191000,14.000000,2,0.160562,353.740608,353.847713,354.114877
192000,16.000000,0,0.160512,354.147341,353.954757,353.949908
193000,14.000000,2,0.160407,353.740608,353.847713,354.114897
194000,16.000000,0,0.160416,354.147353,353.954757,353.949908
195000,14.000000,2,0.160360,353.740608,353.847713,354.114916
196000,16.000000,0,0.160439,354.147366,353.954757,353.949908
197000,14.000000,2,0.160440,353.740608,353.847713,354.114935
198000,16.000000,0,0.160598,354.147379,353.954757,353.949908
199000,14.000000,2,0.160665,353.740608,353.847713,354.114955
200000,16.000000,0,0.160913,354.147392,353.954757,353.949908
201000,14.000000,2,0.161054,353.740608,353.847713,354.114974
202000,16.000000,0,0.161405,354.147405,353.954757,353.949908
203000,14.000000,2,0.161629,353.740608,353.847713,354.114993
204000,16.000000,0,0.162094,354.147417,353.954757,353.949908
205000,14.000000,2,0.162410,353.740608,353.847713,354.115013
206000,16.000000,0,0.162999,354.147430,353.954757,353.949908
207000,14.000000,2,0.163414,353.740608,353.847713,354.115032
208000,16.000000,0,0.164136,354.147444,353.954757,353.949908
209000,14.000000,2,0.164656,353.740608,353.847713,354.115052
210000,16.000000,0,0.165516,354.147457,353.954757,353.949908
211000,14.000000,2,0.166143,353.740608,353.847713,354.115071
212000,16.000000,0,0.167140,354.147470,353.954757,353.949908
213000,14.000000,2,0.167872,353.740608,353.847713,354.115091
214000,16.000000,0,0.169002,354.147483,353.954757,353.949908
215000,14.000000,2,0.169832,353.740608,353.847713,354.115111
216000,16.000000,0,0.171082,354.147497,353.954757,353.949908
217000,14.000000,2,0.171998,353.740608,353.847713,354.115132
218000,16.000000,0,0.173349,354.147511,353.954757,353.949908
219000,14.000000,2,0.174335,353.740608,353.847713,354.115152
220000,16.000000,0,0.175763,354.147525,353.954757,353.949908
221000,14.000000,2,0.176797,353.740608,353.847713,354.115173
222000,16.000000,0,0.178273,354.147539,353.954757,353.949908
223000,14.000000,2,0.179331,353.740608,353.847713,354.115194
224000,16.000000,0,0.180822,354.147554,353.954757,353.949908
225000,14.000000,2,0.181880,353.740608,353.847713,354.115215
226000,16.000000,0,0.183355,354.147569,353.954757,353.949908
227000,14.000000,2,0.184389,353.740608,353.847713,354.115236
228000,16.000000,0,0.185817,354.147584,353.954757,353.949908
229000,14.000000,2,0.186805,353.740608,353.847713,354.115258
230000,16.000000,0,0.188160,354.147599,353.954757,353.949908
231000,14.000000,2,0.189085,353.740608,353.847713,354.115280
