episode,epsilon,Alpha,steps,return
398,0.900000,0.010000,417643,50.387712
399,0.900000,0.010000,368367,66.760887
400,0.900000,0.010000,635923,145.903627
401,0.900000,0.010000,2000001,209.746518
402,0.900000,0.010000,2000001,209.479296
403,0.900000,0.010000,1035053,205.843984
404,0.900000,0.010000,956133,225.831530
405,0.900000,0.010000,1030028,206.575534
406,0.900000,0.010000,561480,117.622924
407,0.900000,0.010000,331947,65.675236
408,0.900000,0.010000,469596,103.773785
409,0.900000,0.010000,1014466,241.410009
410,0.900000,0.010000,488640,106.767460
411,0.900000,0.010000,891101,179.054545
412,0.900000,0.010000,412213,88.170710
413,0.900000,0.010000,881973,177.538425
414,0.900000,0.010000,716098,160.593432
415,0.900000,0.010000,577931,124.601686
416,0.900000,0.010000,840707,169.587768
417,0.900000,0.010000,529656,111.470896
418,0.900000,0.010000,2000001,358.553973
419,0.900000,0.010000,2000001,357.130935
420,0.900000,0.010000,2000001,357.136907
421,0.900000,0.010000,2000001,357.399948
422,0.900000,0.010000,2000001,360.383920
423,0.900000,0.010000,2000001,363.141576
424,0.900000,0.010000,2000001,362.720304
425,0.900000,0.010000,2000001,358.727303
426,0.900000,0.010000,2000001,360.871620
427,0.900000,0.010000,2000001,361.738279
428,0.900000,0.010000,2000001,357.371990
429,0.900000,0.010000,2000001,360.302426
430,0.900000,0.010000,2000001,360.305528
431,0.900000,0.010000,2000001,363.380304
432,0.900000,0.010000,2000001,362.952435
433,0.900000,0.010000,2000001,362.527651
434,0.900000,0.010000,2000001,362.650902
435,0.900000,0.010000,2000001,358.020763
436,0.900000,0.010000,2000001,361.371867
437,0.900000,0.010000,2000001,363.262894
438,0.900000,0.010000,2000001,360.307699
439,0.900000,0.010000,2000001,360.367999
440,0.900000,0.010000,2000001,360.354795
441,0.900000,0.010000,2000001,362.789714
442,0.900000,0.010000,2000001,363.630330
443,0.900000,0.010000,2000001,363.612260
444,0.900000,0.010000,2000001,363.016192
445,0.900000,0.010000,2000001,356.730557
446,0.900000,0.010000,2000001,362.557863
447,0.900000,0.010000,2000001,363.100359
448,0.900000,0.010000,2000001,363.232140
449,0.900000,0.010000,2000001,363.644888
450,0.900000,0.010000,2000001,363.114787
451,0.900000,0.010000,2000001,356.876470
452,0.900000,0.010000,2000001,362.646510
453,0.900000,0.010000,2000001,360.001004
454,0.900000,0.010000,2000001,362.523855
455,0.900000,0.010000,2000001,363.157602
456,0.900000,0.010000,2000001,363.209991
457,0.900000,0.010000,2000001,363.642668
458,0.900000,0.010000,2000001,363.071209
459,0.900000,0.010000,2000001,356.989750
460,0.900000,0.010000,2000001,362.613169
461,0.900000,0.010000,2000001,363.140125
462,0.900000,0.010000,2000001,356.175490
463,0.900000,0.010000,2000001,357.227562
464,0.900000,0.010000,2000001,356.123350
465,0.900000,0.010000,521945,110.198923
466,0.900000,0.010000,521202,110.195211
467,0.900000,0.010000,2000001,358.088889
468,0.900000,0.010000,2000001,360.998652
469,0.900000,0.010000,2000001,356.758113
470,0.900000,0.010000,2000001,349.855871
471,0.900000,0.010000,2000001,357.067425
472,0.900000,0.010000,2000001,350.058262
473,0.900000,0.010000,2000001,362.497406
474,0.900000,0.010000,2000001,362.003053
475,0.900000,0.010000,2000001,356.924588
476,0.900000,0.010000,2000001,349.683138
477,0.900000,0.010000,2000001,356.895681
478,0.900000,0.010000,2000001,357.706966
479,0.900000,0.010000,2000001,362.759144
480,0.900000,0.010000,2000001,363.237093
481,0.900000,0.010000,2000001,363.169520
482,0.900000,0.010000,2000001,362.715524
483,0.900000,0.010000,2000001,358.165727
484,0.900000,0.010000,2000001,363.284366
485,0.900000,0.010000,2000001,359.657416
486,0.900000,0.010000,2000001,362.262959
487,0.900000,0.010000,2000001,362.384225
488,0.900000,0.010000,2000001,359.982924
489,0.900000,0.010000,2000001,361.055861
490,0.900000,0.010000,2000001,358.532415
491,0.900000,0.010000,2000001,359.823344
492,0.900000,0.010000,2000001,362.313715
493,0.900000,0.010000,2000001,358.063993
494,0.900000,0.010000,2000001,360.471585
495,0.900000,0.010000,2000001,362.820222
496,0.900000,0.010000,2000001,356.308168
497,0.900000,0.010000,2000001,349.775355
498,0.900000,0.010000,2000001,356.674413
499,0.900000,0.010000,2000001,363.378726
500,0.900000,0.010000,2000001,362.572302
501,0.900000,0.010000,2000001,360.258554
502,0.900000,0.010000,2000001,359.218789
503,0.900000,0.010000,2000001,358.626220
504,0.900000,0.010000,2000001,357.255974
505,0.900000,0.010000,2000001,357.319888
506,0.900000,0.010000,2000001,356.973358
507,0.900000,0.010000,2000001,358.747433
508,0.900000,0.010000,2000001,357.205106
509,0.900000,0.010000,2000001,360.755109
510,0.900000,0.010000,2000001,357.373687
511,0.900000,0.010000,2000001,357.289652
512,0.900000,0.010000,2000001,358.563214
513,0.900000,0.010000,2000001,357.337798
514,0.900000,0.010000,2000001,356.661700
515,0.900000,0.010000,2000001,357.734120
516,0.900000,0.010000,2000001,358.736626
517,0.900000,0.010000,2000001,359.689111
518,0.900000,0.010000,2000001,358.640007
519,0.900000,0.010000,2000001,360.102943
520,0.900000,0.010000,2000001,360.315489
521,0.900000,0.010000,2000001,362.722073
522,0.900000,0.010000,2000001,363.236879
523,0.900000,0.010000,2000001,360.276175
524,0.900000,0.010000,2000001,357.184723
525,0.900000,0.010000,2000001,358.713419
526,0.900000,0.010000,2000001,360.331089
527,0.900000,0.010000,2000001,362.773903
528,0.900000,0.010000,2000001,363.151478
529,0.900000,0.010000,2000001,360.302258
530,0.900000,0.010000,2000001,357.276801
531,0.900000,0.010000,2000001,358.612408
532,0.900000,0.010000,2000001,360.330716
533,0.900000,0.010000,2000001,362.797189
534,0.900000,0.010000,2000001,363.188066
535,0.900000,0.010000,2000001,363.619849
536,0.900000,0.010000,2000001,363.190578
537,0.900000,0.010000,2000001,363.188626
538,0.900000,0.010000,2000001,363.613152
539,0.900000,0.010000,2000001,363.110864
540,0.900000,0.010000,2000001,356.693303
541,0.900000,0.010000,2000001,350.022670
542,0.900000,0.010000,2000001,356.743298
543,0.900000,0.010000,2000001,359.748591
544,0.900000,0.010000,2000001,357.231727
545,0.900000,0.010000,2000001,359.137064
546,0.900000,0.010000,511104,107.481593
547,0.900000,0.010000,2000001,357.473250
548,0.900000,0.010000,2000001,357.167946
549,0.900000,0.010000,2000001,358.663078
550,0.900000,0.010000,2000001,359.794206
551,0.900000,0.010000,2000001,357.307728
552,0.900000,0.010000,2000001,358.458497
553,0.900000,0.010000,2000001,357.295899
554,0.900000,0.010000,2000001,357.291937
555,0.900000,0.010000,2000001,357.398969
556,0.900000,0.010000,2000001,361.509412
557,0.900000,0.010000,2000001,362.315697
558,0.900000,0.010000,2000001,362.792720
559,0.900000,0.010000,2000001,360.281294
560,0.900000,0.010000,2000001,356.017891
561,0.900000,0.010000,2000001,358.735659
562,0.900000,0.010000,2000001,357.253883
563,0.900000,0.010000,2000001,357.145877
564,0.900000,0.010000,2000001,357.361040
565,0.900000,0.010000,2000001,360.179448
566,0.900000,0.010000,2000001,363.170775
567,0.900000,0.010000,2000001,363.121882
568,0.900000,0.010000,2000001,362.638043
569,0.900000,0.010000,2000001,356.359687
570,0.900000,0.010000,2000001,350.168271
571,0.900000,0.010000,2000001,350.104636
572,0.900000,0.010000,2000001,356.509400
573,0.900000,0.010000,2000001,363.177312
574,0.900000,0.010000,2000001,362.487591
575,0.900000,0.010000,2000001,356.944853
576,0.900000,0.010000,2000001,363.145570
577,0.900000,0.010000,2000001,363.225593
578,0.900000,0.010000,2000001,363.212459
579,0.900000,0.010000,2000001,362.712569
580,0.900000,0.010000,2000001,360.291770
581,0.900000,0.010000,2000001,358.601242
582,0.900000,0.010000,2000001,357.277303
583,0.900000,0.010000,2000001,360.386735
584,0.900000,0.010000,2000001,358.528071
585,0.900000,0.010000,2000001,357.178878
586,0.900000,0.010000,2000001,356.254968
587,0.900000,0.010000,2000001,357.341227
588,0.900000,0.010000,2000001,357.475550
589,0.900000,0.010000,2000001,357.207487
590,0.900000,0.010000,2000001,358.618873
591,0.900000,0.010000,2000001,357.126363
592,0.900000,0.010000,2000001,356.169660
593,0.900000,0.010000,569142,121.377422
594,0.900000,0.010000,489671,102.549530
595,0.900000,0.010000,2000001,358.350446
596,0.900000,0.010000,2000001,360.481330
597,0.900000,0.010000,2000001,363.206105
598,0.900000,0.010000,2000001,363.607532
599,0.900000,0.010000,2000001,361.489981
600,0.900000,0.010000,2000001,360.382047
601,0.900000,0.010000,2000001,362.752117
602,0.900000,0.010000,2000001,360.376233
603,0.900000,0.010000,2000001,361.373573
604,0.900000,0.010000,2000001,357.745635
605,0.900000,0.010000,2000001,349.614307
606,0.900000,0.010000,2000001,356.589068
607,0.900000,0.010000,2000001,353.751956
608,0.900000,0.010000,2000001,349.649015
609,0.900000,0.010000,2000001,350.020792
610,0.900000,0.010000,2000001,356.837303
611,0.900000,0.010000,2000001,356.653116
612,0.900000,0.010000,2000001,360.319457
613,0.900000,0.010000,2000001,357.087422
614,0.900000,0.010000,2000001,356.684679
615,0.900000,0.010000,2000001,358.075977
616,0.900000,0.010000,2000001,356.283146
617,0.900000,0.010000,521885,110.056278
618,0.900000,0.010000,2000001,358.174598
619,0.900000,0.010000,2000001,357.827273
620,0.900000,0.010000,2000001,360.618568
621,0.900000,0.010000,2000001,362.661922
622,0.900000,0.010000,2000001,359.861251
623,0.900000,0.010000,2000001,359.212089
624,0.900000,0.010000,2000001,358.039950
625,0.900000,0.010000,2000001,350.316177
626,0.900000,0.010000,2000001,360.346165
627,0.900000,0.010000,2000001,357.394225
628,0.900000,0.010000,2000001,357.205460
629,0.900000,0.010000,2000001,349.964203
630,0.900000,0.010000,2000001,356.771921
631,0.900000,0.010000,2000001,356.643637
632,0.900000,0.010000,2000001,358.397797
633,0.900000,0.010000,2000001,349.769033
634,0.900000,0.010000,2000001,356.579602
635,0.900000,0.010000,2000001,355.614792
636,0.900000,0.010000,2000001,350.420876
637,0.900000,0.010000,2000001,356.737454
638,0.900000,0.010000,2000001,363.132375
639,0.900000,0.010000,2000001,363.228853
640,0.900000,0.010000,2000001,360.035055
641,0.900000,0.010000,2000001,360.306704
642,0.900000,0.010000,600988,125.087257
643,0.900000,0.010000,2000001,360.216529
644,0.900000,0.010000,2000001,360.330482
645,0.900000,0.010000,2000001,358.270008
646,0.900000,0.010000,2000001,357.387503
647,0.900000,0.010000,2000001,363.612541
648,0.900000,0.010000,2000001,360.270662
649,0.900000,0.010000,2000001,363.697263
650,0.900000,0.010000,2000001,363.005851
651,0.900000,0.010000,2000001,363.220378
652,0.900000,0.010000,2000001,363.680619
653,0.900000,0.010000,2000001,363.148426
654,0.900000,0.010000,2000001,363.193274
