episode,alpha_idx,action_0,action_1,action_2
5480,10,351.975746,351.225563,353.540854
5480,11,352.221987,351.173222,353.972065
5480,12,353.286027,351.856963,350.396965
5480,13,353.942670,351.961168,352.849111
5480,14,353.730736,353.092114,353.358081
5480,15,353.437121,350.735606,0.000000

5520,0,0.000000,352.176980,354.648501
5520,1,347.783225,347.928396,351.191388
5520,2,345.108774,350.064490,350.040387
5520,3,347.260966,349.005763,348.435547
5520,4,350.501752,349.331157,350.466815
5520,5,345.555479,346.504648,346.514698
5520,6,335.619905,341.399376,343.911362
5520,7,338.201007,341.399206,341.939323
5520,8,346.745986,342.241290,349.529447
5520,9,349.536104,348.223890,350.863891
5520,10,351.857960,351.682262,353.678703
5520,11,352.480598,351.389380,353.630167
5520,12,352.590301,351.426056,353.650536
5520,13,352.369599,351.335287,354.273959
5520,14,353.507377,350.448870,354.413987
5520,15,353.332226,351.229433,0.000000

5560,0,0.000000,352.176980,354.648501
5560,1,347.783225,347.928396,351.191388
5560,2,345.108774,350.064490,350.040387
5560,3,347.260966,349.005763,348.435547
5560,4,350.501752,349.331157,350.466815
5560,5,345.555479,346.504648,346.514698
5560,6,335.619905,341.399376,343.911362
5560,7,338.201007,341.399206,342.017025
5560,8,346.699717,342.241290,349.779522
5560,9,349.533348,348.316783,353.690380
5560,10,353.011608,352.177255,353.742371
5560,11,351.873063,350.216980,353.153394
5560,12,352.637675,352.058195,353.286855
5560,13,351.765711,350.311924,353.640316
5560,14,353.290601,353.428407,353.980175
5560,15,352.770071,350.723836,0.000000

5600,0,0.000000,352.176980,354.648501
5600,1,347.783225,347.928396,351.191388
5600,2,345.108774,350.064490,350.040387
5600,3,347.260966,349.005763,348.435547
5600,4,350.501752,349.331157,350.466815
5600,5,345.555479,346.504648,346.514698
5600,6,335.619905,341.399376,343.911362
5600,7,338.201007,341.399206,342.017025
5600,8,346.699717,342.241290,350.141179
5600,9,349.593292,349.009472,353.242898
5600,10,353.008516,352.336269,350.844123
5600,11,352.926110,352.484711,354.691073
5600,12,353.346952,351.409011,352.938734
5600,13,353.635298,351.609919,350.566360
5600,14,353.979026,352.503901,352.912185
5600,15,353.322945,350.006543,0.000000

5640,0,0.000000,352.176980,354.648501
5640,1,347.783225,347.928396,351.191388
5640,2,345.108774,350.064490,350.040387
5640,3,347.260966,349.005763,348.435547
5640,4,350.501752,349.331157,350.466815
5640,5,345.555479,346.504648,346.514698
5640,6,335.619905,341.399376,343.951673
5640,7,338.434823,341.465660,344.908571
5640,8,345.027630,344.466876,346.533204
5640,9,349.707103,344.647640,352.805798
5640,10,352.067187,351.935351,354.171957
5640,11,354.127435,352.363650,353.018533
5640,12,351.413590,349.963855,353.470083
5640,13,351.764503,350.378567,352.567918
5640,14,350.872358,351.143135,353.336939
5640,15,353.298264,352.110794,0.000000

5680,0,0.000000,352.176980,354.648501
5680,1,347.783225,347.928396,351.191388
5680,2,345.108774,350.064490,350.040387
5680,3,347.260966,349.005763,348.435547
5680,4,350.501752,349.331157,350.466815
5680,5,345.555479,346.504648,346.514698
5680,6,335.619905,341.399376,343.951673
5680,7,338.434823,341.465660,344.928235
5680,8,345.029540,344.570846,350.919311
5680,9,349.693692,350.081209,353.247436
5680,10,352.340120,352.409347,353.038121
5680,11,349.530345,351.992319,351.744257
5680,12,352.041288,349.606901,349.230233
5680,13,352.299319,351.735492,351.403280
5680,14,352.717377,351.585305,352.613543
5680,15,353.352625,352.016814,0.000000

5720,0,0.000000,352.176980,354.648501
5720,1,347.783225,347.928396,351.191388
5720,2,345.108774,350.064490,350.040387
5720,3,347.260966,349.005763,348.435547
5720,4,350.501752,349.331157,350.466815
5720,5,345.555479,346.504648,346.514698
5720,6,335.619905,341.399376,343.994036
5720,7,338.548070,341.465660,346.742246
5720,8,345.294175,346.293169,350.500806
5720,9,349.755840,350.001823,351.345391
5720,10,351.058832,348.459581,350.477819
5720,11,348.397006,351.100128,353.206081
5720,12,352.390855,351.120070,353.040366
5720,13,353.863346,352.416982,351.996503
5720,14,352.946546,351.599684,352.622879
5720,15,353.349342,352.016814,0.000000

5760,0,0.000000,352.176980,354.648501
5760,1,347.783225,347.928396,351.191388
5760,2,345.108774,350.064490,350.040387
5760,3,347.260966,349.005763,348.435547
5760,4,350.501752,349.331157,350.466815
5760,5,345.555479,346.504648,346.514698
5760,6,335.619905,341.399376,344.060474
5760,7,338.661339,341.560649,347.625248
5760,8,345.565780,347.102063,350.616002
5760,9,350.520828,348.710991,349.555826
5760,10,351.588073,353.611522,351.891332
5760,11,350.901505,351.819481,352.505283
5760,12,349.007142,350.734681,350.345785
5760,13,353.282272,352.913876,352.680394
5760,14,353.062628,347.215546,350.578327
5760,15,353.681746,351.425850,0.000000

5800,0,0.000000,352.176980,354.648501
5800,1,347.783225,347.928396,351.191388
5800,2,345.108774,350.064490,350.040387
5800,3,347.260966,349.005763,348.435547
5800,4,350.501752,349.331157,350.466815
5800,5,345.555479,346.504648,346.514698
5800,6,335.619905,341.399376,344.098598
5800,7,338.717803,341.560649,348.199639
5800,8,345.996754,347.791521,350.704328
5800,9,350.493640,349.130124,351.895766
5800,10,351.465712,351.892481,352.050148
5800,11,350.823148,351.033974,351.589251
5800,12,350.768103,349.387489,348.437534
5800,13,352.005631,350.736269,348.078472
5800,14,351.799592,351.595249,350.302677
5800,15,352.453327,350.319928,0.000000

5840,0,0.000000,352.176980,354.648501
5840,1,347.783225,347.928396,351.191388
5840,2,345.108774,350.064490,350.040387
5840,3,347.260966,349.005763,348.435547
5840,4,350.501752,349.331157,350.466815
5840,5,345.555479,346.504648,346.492481
5840,6,335.730266,341.399376,344.803897
5840,7,339.528071,336.256560,348.341843
5840,8,341.814443,345.368753,348.666606
5840,9,348.988879,347.239420,350.999112
5840,10,350.895080,351.440328,351.506517
5840,11,349.270062,347.215264,350.099763
5840,12,350.625984,353.295999,351.620623
5840,13,352.370733,350.228608,350.462414
5840,14,351.832620,352.704682,350.963950
5840,15,352.433179,350.342516,0.000000

5880,0,0.000000,352.176980,354.648501
5880,1,347.783225,347.928396,351.191388
5880,2,345.108774,350.064490,350.040387
5880,3,347.260966,349.005763,348.435547
5880,4,350.501752,349.331157,350.466815
5880,5,345.555479,346.504648,346.492481
5880,6,335.730266,341.399376,344.849169
5880,7,339.582472,336.256560,349.253846
5880,8,345.504048,347.379678,350.098640
5880,9,348.205164,347.787423,351.047546
5880,10,349.039796,350.028257,351.198776
5880,11,349.859689,348.588983,351.789997
5880,12,349.028556,350.224320,352.250883
5880,13,348.641304,351.004833,350.860755
5880,14,352.309865,351.358156,350.818282
5880,15,353.188493,352.130233,0.000000

5920,0,0.000000,352.176980,354.648501
5920,1,347.783225,347.928396,351.191388
5920,2,345.108774,350.064490,350.040387
5920,3,347.260966,349.005763,348.435547
5920,4,350.501752,349.331157,350.466815
5920,5,345.555479,346.504648,346.492481
5920,6,335.730266,341.399376,344.849169
5920,7,339.582472,336.256560,349.253846
5920,8,345.504048,347.379678,350.121658
5920,9,348.246543,347.787423,351.109570
5920,10,349.663292,350.283007,351.423571
5920,11,350.303698,348.483391,351.451932
5920,12,351.192327,350.412913,352.496706
5920,13,350.240756,351.062229,352.545913
5920,14,351.488739,350.883304,349.398063
5920,15,352.934174,350.768464,0.000000

5960,0,0.000000,352.176980,354.648501
5960,1,347.783225,347.928396,351.191388
5960,2,345.108774,350.064490,350.040387
5960,3,347.260966,349.005763,348.435547
5960,4,350.501752,349.331157,350.466815
5960,5,345.555479,346.504648,346.492481
5960,6,335.730266,341.399376,344.849169
5960,7,339.582472,336.256560,349.253846
5960,8,345.504048,347.379678,350.121658
5960,9,348.246543,347.893527,351.311779
5960,10,350.121286,350.622474,351.929795
5960,11,350.642527,349.294838,351.869264
5960,12,350.220476,348.641029,352.693871
5960,13,352.173726,349.135820,352.933872
5960,14,351.465255,350.551960,353.340171
5960,15,349.791446,352.441167,0.000000

6000,0,0.000000,352.176980,354.648501
6000,1,347.783225,347.928396,351.191388
6000,2,345.108774,350.064490,350.040387
6000,3,347.260966,349.005763,348.435547
6000,4,350.501752,349.331157,350.466815
6000,5,345.555479,346.504648,346.492481
6000,6,335.730266,341.399376,344.849169
6000,7,339.582472,336.256560,349.253846
6000,8,345.504048,347.379678,350.199043
6000,9,348.348103,348.007272,351.832534
6000,10,350.768009,351.527932,352.224390
6000,11,349.471071,350.672700,352.309328
6000,12,349.804993,350.669416,352.332916
6000,13,351.258409,350.749595,352.332774
6000,14,351.131904,349.867026,352.945989
6000,15,349.403816,352.071700,0.000000

6040,0,0.000000,352.176980,354.648501
6040,1,347.783225,347.928396,351.191388
6040,2,345.108774,350.064490,350.040387
6040,3,347.260966,349.005763,348.435547
6040,4,350.501752,349.331157,350.466815
6040,5,345.555479,346.504648,346.492481
6040,6,335.730266,341.399376,344.849169
6040,7,339.582472,336.256560,349.253846
6040,8,345.504048,347.414783,350.891155
6040,9,349.249824,349.291010,352.215239
6040,10,350.403603,349.066496,352.583658
6040,11,350.049251,351.870079,352.555122
6040,12,349.886570,350.829521,352.917631
6040,13,349.411226,350.764983,351.986566
6040,14,353.060771,351.776354,349.442859
6040,15,352.275119,349.653510,0.000000

6080,0,0.000000,352.176980,354.648501
6080,1,347.783225,347.928396,351.191388
6080,2,345.108774,350.064490,350.040387
6080,3,347.260966,349.005763,348.435547
6080,4,350.501752,349.331157,350.466815
6080,5,345.555479,346.504648,346.492481
6080,6,335.730266,341.399376,344.849169
6080,7,339.582472,336.388421,349.319840
6080,8,345.568433,347.529375,351.377459
6080,9,350.135909,350.547053,351.524851
6080,10,349.514333,347.968014,352.313302
6080,11,351.667371,349.723966,351.207522
6080,12,353.009964,351.215784,352.126698
6080,13,351.809851,350.044895,349.184437
6080,14,352.662572,351.543700,351.134957
6080,15,352.547517,351.948865,0.000000

6120,0,0.000000,352.176980,354.648501
6120,1,347.783225,347.928396,351.191388
6120,2,345.108774,350.064490,350.040387
6120,3,347.260966,349.005763,348.435547
6120,4,350.501752,349.331157,350.466815
6120,5,345.555479,346.504648,346.492481
6120,6,335.730266,341.399376,344.898984
6120,7,339.637131,336.388421,349.661298
6120,8,346.044149,347.819708,350.994386
6120,9,349.474140,348.074686,351.196090
6120,10,349.184059,348.450891,351.432897
6120,11,351.374778,351.566294,352.148080
6120,12,350.179538,350.118527,352.635792
6120,13,350.983213,352.059932,352.995421
6120,14,349.465187,351.644870,350.746425
6120,15,353.048199,351.410962,0.000000

6160,0,0.000000,352.176980,354.648501
6160,1,347.783225,347.928396,351.191388
6160,2,345.108774,350.064490,350.040387
6160,3,347.260966,349.005763,348.435547
6160,4,350.501752,349.331157,350.466815
6160,5,345.555479,346.504648,346.492481
6160,6,335.730266,341.399376,344.898984
6160,7,339.637131,336.388421,349.661298
6160,8,346.044149,347.819708,350.994386
6160,9,349.474140,348.074686,351.242885
6160,10,349.353577,348.631221,352.483848
6160,11,351.746765,349.806415,351.715726
6160,12,353.118678,351.262271,352.343194
6160,13,352.773992,349.394031,350.831508
6160,14,352.433575,351.879779,350.809847
6160,15,352.431270,350.699297,0.000000

6200,0,0.000000,352.176980,354.648501
6200,1,347.783225,347.928396,351.191388
6200,2,345.108774,350.064490,350.040387
6200,3,347.260966,349.005763,348.435547
6200,4,350.501752,349.331157,350.466815
6200,5,345.555479,346.504648,346.492481
6200,6,335.730266,341.399376,344.949393
6200,7,339.691334,336.388421,349.782447
6200,8,346.883956,348.644336,347.303253
6200,9,350.755454,349.411055,348.817520
6200,10,351.220643,350.486335,350.170663
6200,11,352.117492,350.283565,351.102344
6200,12,352.002223,351.079337,352.547426
6200,13,352.595452,350.690367,350.407095
6200,14,352.379789,351.684605,351.303931
6200,15,353.559296,352.712687,0.000000

6240,0,0.000000,352.176980,354.648501
6240,1,347.783225,347.928396,351.191388
6240,2,345.108774,350.064490,350.040387
6240,3,347.260966,349.005763,348.435547
6240,4,350.501752,349.331157,350.466815
6240,5,345.555479,346.504648,346.492481
6240,6,335.730266,341.399376,345.222744
6240,7,340.123426,337.129609,347.506089
6240,8,342.667215,344.303064,345.307536
6240,9,346.875538,346.592857,348.037984
6240,10,349.423082,349.834931,352.158390
6240,11,351.322361,351.578336,352.558469
6240,12,351.384516,350.199072,352.896840
6240,13,351.993024,351.335902,353.419277
6240,14,349.938700,351.185946,352.608637
6240,15,353.621182,351.247712,0.000000

6280,0,0.000000,352.176980,354.648501
6280,1,347.783225,347.928396,351.191388
6280,2,345.108774,350.064490,350.040387
6280,3,347.260966,349.005763,348.435547
6280,4,350.501752,349.331157,350.466815
6280,5,345.555479,346.504648,346.492481
6280,6,335.730266,341.399376,345.222744
6280,7,340.123426,337.129609,347.506089
6280,8,342.667215,344.303064,345.395252
6280,9,346.848102,346.592857,350.186292
6280,10,349.541566,348.000676,350.930957
6280,11,351.223343,352.759550,354.143557
6280,12,354.049029,352.161026,352.175521
6280,13,350.558576,352.167074,352.449138
6280,14,352.446804,350.684400,349.654386
6280,15,352.842552,351.312384,0.000000

6320,0,0.000000,352.176980,354.648501
6320,1,347.783225,347.928396,351.191388
6320,2,345.108774,350.064490,350.040387
6320,3,347.260966,349.005763,348.435547
6320,4,350.501752,349.331157,350.466815
6320,5,345.555479,346.504648,346.492481
6320,6,335.730266,341.399376,345.222744
6320,7,340.123426,337.129609,347.487296
6320,8,342.717399,344.303064,345.558537
6320,9,346.784707,346.635984,351.076002
6320,10,349.911478,349.715239,352.766720
6320,11,351.448033,350.789208,353.298841
6320,12,352.610048,352.185289,350.208918
6320,13,353.763439,350.585606,351.424925
6320,14,353.517420,351.009435,351.813425
6320,15,353.192629,350.864970,0.000000

6360,0,0.000000,352.176980,354.648501
6360,1,347.783225,347.928396,351.191388
6360,2,345.108774,350.064490,350.040387
6360,3,347.260966,349.005763,348.435547
6360,4,350.501752,349.331157,350.466815
6360,5,345.555479,346.504648,346.492481
6360,6,335.730266,341.399376,345.222744
6360,7,340.123426,337.129609,347.481078
6360,8,342.863825,344.404970,349.033688
6360,9,347.698049,347.423362,351.584799
6360,10,346.866375,351.090679,352.495468
6360,11,350.130306,351.382923,352.948991
6360,12,350.203856,351.895712,350.036458
6360,13,353.584196,352.257909,352.862809
6360,14,353.272045,351.516908,352.570477
6360,15,352.940794,349.749105,0.000000

6400,0,0.000000,352.176980,354.648501
6400,1,347.783225,347.928396,351.191388
6400,2,345.108774,350.064490,350.040387
6400,3,347.260966,349.005763,348.435547
6400,4,350.501752,349.331157,350.466815
6400,5,345.555479,346.504648,346.492481
6400,6,335.730266,341.399376,345.222744
6400,7,340.123426,337.129609,347.481078
6400,8,342.863825,344.404970,349.060019
6400,9,347.711782,347.423362,351.608236
6400,10,346.923795,351.121467,352.874339
6400,11,351.230199,352.088645,353.259861
6400,12,352.363682,351.782528,353.255410
6400,13,349.769756,350.528096,351.434497
6400,14,353.107176,351.609954,352.516606
6400,15,353.169812,351.930379,0.000000

6440,0,0.000000,352.176980,354.648501
6440,1,347.783225,347.928396,351.191388
6440,2,345.108774,350.064490,350.040387
6440,3,347.260966,349.005763,348.435547
6440,4,350.501752,349.331157,350.466815
6440,5,345.555479,346.504648,346.492481
6440,6,335.730266,341.399376,345.222744
6440,7,340.123426,337.129609,347.481078
6440,8,342.863825,344.404970,349.148265
6440,9,347.758051,347.467599,352.024831
6440,10,348.294672,351.611304,353.312741
6440,11,352.225100,350.134447,351.777444
6440,12,353.529998,352.277057,350.373340
6440,13,353.717992,352.726467,351.178691
6440,14,353.484322,351.468106,352.179736
6440,15,352.360605,349.529180,0.000000

6480,0,0.000000,352.176980,354.648501
6480,1,347.783225,347.928396,351.191388
6480,2,345.108774,350.064490,350.040387
6480,3,347.260966,349.005763,348.435547
6480,4,350.501752,349.331157,350.466815
6480,5,345.555479,346.504648,346.492481
6480,6,335.730266,341.399376,345.222744
6480,7,340.123426,337.129609,347.481078
6480,8,342.863825,344.462213,350.175858
6480,9,348.413684,348.976528,352.369512
6480,10,351.169569,353.447461,351.557880
6480,11,350.650318,348.802106,350.554865
6480,12,353.126919,352.944049,352.532325
6480,13,353.587435,351.212411,352.142347
6480,14,353.518563,350.925646,351.768709
6480,15,352.534796,348.726720,0.000000

6520,0,0.000000,352.176980,354.648501
6520,1,347.783225,347.928396,351.191388
6520,2,345.108774,350.064490,350.040387
6520,3,347.260966,349.005763,348.435547
6520,4,350.501752,349.331157,350.466815
6520,5,345.555479,346.504648,346.492481
6520,6,335.730266,341.399376,345.222744
6520,7,340.123426,337.129609,347.481078
6520,8,342.863825,344.594160,350.986849
6520,9,349.128308,350.129513,352.408428
6520,10,351.259097,351.961805,352.479537
6520,11,350.236698,348.839670,352.329857
6520,12,352.658297,352.851620,354.286664
6520,13,350.735271,351.874584,352.663094
6520,14,353.095273,349.649406,350.879731
6520,15,352.712975,350.679349,0.000000

6560,0,0.000000,352.176980,354.648501
6560,1,347.783225,347.928396,351.191388
6560,2,345.108774,350.064490,350.040387
6560,3,347.260966,349.005763,348.435547
6560,4,350.501752,349.331157,350.466815
6560,5,345.555479,346.504648,346.492481
6560,6,335.730266,341.399376,345.222744
6560,7,340.123426,337.129609,347.556563
6560,8,342.960527,344.663017,351.444851
6560,9,349.657389,350.772159,352.598815
6560,10,351.230536,351.668074,352.910241
6560,11,349.681408,351.318925,352.693413
6560,12,352.547591,352.630539,353.492219
6560,13,349.987894,350.618254,351.898155
6560,14,353.048902,352.158607,350.446997
6560,15,352.824379,350.247679,0.000000

6600,0,0.000000,352.176980,354.648501
6600,1,347.783225,347.928396,351.191388
6600,2,345.108774,350.064490,350.040387
6600,3,347.260966,349.005763,348.435547
6600,4,350.501752,349.331157,350.466815
6600,5,345.555479,346.504648,346.492481
6600,6,335.730266,341.399376,345.222744
6600,7,340.123426,337.129609,347.566955
6600,8,343.008054,344.795096,351.199365
6600,9,350.229838,352.539530,352.800452
6600,10,351.292493,351.392084,352.506395
6600,11,349.368825,350.505020,352.778567
6600,12,352.391913,352.414835,352.933877
6600,13,351.992923,350.668561,353.364243
6600,14,350.678084,352.063664,350.013390
6600,15,353.513256,351.750164,0.000000

6640,0,0.000000,352.176980,354.648501
6640,1,347.783225,347.928396,351.191388
6640,2,345.108774,350.064490,350.040387
6640,3,347.260966,349.005763,348.435547
6640,4,350.501752,349.331157,350.466815
6640,5,345.555479,346.504648,346.492481
6640,6,335.730266,341.399376,345.222744
6640,7,340.123426,337.129609,347.566955
6640,8,343.008054,344.862149,351.897438
6640,9,350.758668,349.967270,352.493295
6640,10,352.503167,351.797310,351.859278
6640,11,351.666296,350.097774,350.204867
6640,12,352.572208,353.162964,354.489882
6640,13,354.454386,352.521629,352.299745
6640,14,351.729029,352.817058,351.660248
6640,15,351.401618,348.634253,0.000000

6680,0,0.000000,352.176980,354.648501
6680,1,347.783225,347.928396,351.191388
6680,2,345.108774,350.064490,350.040387
6680,3,347.260966,349.005763,348.435547
6680,4,350.501752,349.331157,350.466815
6680,5,345.555479,346.504648,346.492481
6680,6,335.730266,341.399376,345.222744
6680,7,340.123426,337.237846,347.810759
6680,8,344.236182,340.030193,350.719720
6680,9,349.576826,348.102588,353.388385
6680,10,352.159565,350.970327,353.835623
6680,11,351.241633,353.142472,354.163779
6680,12,350.591885,353.296403,351.818426
6680,13,353.575688,350.892307,349.847661
6680,14,352.756820,351.213698,351.108492
6680,15,349.940974,350.815553,0.000000

6720,0,0.000000,352.176980,354.648501
6720,1,347.783225,347.928396,351.191388
6720,2,345.108774,350.064490,350.040387
6720,3,347.260966,349.005763,348.435547
6720,4,350.501752,349.331157,350.466815
6720,5,345.555479,346.504648,346.492481
6720,6,335.730266,341.399376,345.222744
6720,7,340.123426,337.237846,347.882332
6720,8,344.311500,340.257128,351.920006
6720,9,350.298241,350.257343,353.061279
6720,10,351.049415,349.981544,352.226531
6720,11,353.271945,351.273475,352.397725
6720,12,353.514616,352.154834,353.065520
6720,13,353.454809,349.458690,350.655956
6720,14,352.537120,350.572849,350.233111
6720,15,352.444898,351.087798,0.000000

6760,0,0.000000,352.176980,354.648501
6760,1,347.783225,347.928396,351.191388
6760,2,345.108774,350.064490,350.040387
6760,3,347.260966,349.005763,348.435547
6760,4,350.501752,349.331157,350.466815
6760,5,345.555479,346.504648,346.492481
6760,6,335.730266,341.399376,345.222744
6760,7,340.123426,337.237846,347.882332
6760,8,344.311500,340.257128,352.021093
6760,9,350.440961,350.316447,353.054407
6760,10,352.202705,351.634409,352.765708
6760,11,352.030722,351.149124,352.935357
6760,12,351.591999,350.986534,353.244674
6760,13,352.659021,351.227486,353.019098
6760,14,351.044207,351.169939,352.689979
6760,15,351.619536,349.569107,0.000000

6800,0,0.000000,352.176980,354.648501
6800,1,347.783225,347.928396,351.191388
6800,2,345.108774,350.064490,350.040387
6800,3,347.260966,349.005763,348.435547
6800,4,350.501752,349.331157,350.466815
6800,5,345.555479,346.504648,346.492481
6800,6,335.730266,341.399376,345.290457
6800,7,340.229259,337.474160,349.053718
6800,8,345.584350,344.088765,351.421040
6800,9,350.769041,349.087214,352.049771
6800,10,351.717973,351.219101,352.946773
6800,11,350.868386,349.484594,353.211526
6800,12,351.857259,350.812258,353.022923
6800,13,350.817841,348.652707,350.702568
6800,14,351.251491,352.579847,354.043005
6800,15,353.942631,352.818101,0.000000

6840,0,0.000000,352.176980,354.648501
6840,1,347.783225,347.928396,351.191388
6840,2,345.108774,350.064490,350.040387
6840,3,347.260966,349.005763,348.435547
6840,4,350.501752,349.331157,350.466815
6840,5,345.555479,346.504648,346.492481
6840,6,335.730266,341.399376,345.377168
6840,7,340.333785,337.625015,349.741628
6840,8,346.771637,346.166956,351.165931
6840,9,349.155391,349.150297,352.229289
6840,10,350.895359,350.002088,352.053939
6840,11,351.334694,350.396460,351.575286
6840,12,350.143434,348.403659,352.200486
6840,13,351.540944,349.800921,354.274690
6840,14,353.508322,353.351685,351.477435
6840,15,355.028749,353.317636,0.000000

6880,0,0.000000,352.176980,354.648501
6880,1,347.783225,347.928396,351.191388
6880,2,345.108774,350.064490,350.040387
6880,3,347.260966,349.005763,348.435547
6880,4,350.501752,349.331157,350.466815
6880,5,345.555479,346.504648,346.492481
6880,6,335.730266,341.399376,345.377168
6880,7,340.333785,337.625015,349.741628
6880,8,346.771637,346.166956,351.190983
6880,9,349.199033,349.279365,352.334371
6880,10,351.560207,351.185920,352.767896
6880,11,349.484623,350.403561,352.099123
6880,12,352.182663,350.435786,349.222020
6880,13,352.604700,353.505718,351.102419
6880,14,352.654162,353.972157,352.231396
6880,15,353.428838,352.709493,0.000000

6920,0,0.000000,352.176980,354.648501
6920,1,347.783225,347.928396,351.191388
6920,2,345.108774,350.064490,350.040387
6920,3,347.260966,349.005763,348.435547
6920,4,350.501752,349.331157,350.466815
6920,5,345.555479,346.504648,346.492481
6920,6,335.730266,341.399376,345.426887
6920,7,340.385979,337.750363,350.287687
6920,8,347.486729,347.587016,351.971613
6920,9,349.161103,351.343923,351.876739
6920,10,349.537619,350.315262,352.131932
6920,11,349.521302,350.595207,352.640987
6920,12,351.275055,350.343025,353.198203
6920,13,349.617600,352.576755,352.349556
6920,14,353.333638,352.220655,351.863384
6920,15,353.999956,353.630706,0.000000

6960,0,0.000000,352.176980,354.648501
6960,1,347.783225,347.928396,351.191388
6960,2,345.108774,350.064490,350.040387
6960,3,347.260966,349.005763,348.435547
6960,4,350.501752,349.331157,350.466815
6960,5,345.555479,346.504648,346.492481
6960,6,335.730266,341.399376,345.426887
6960,7,340.385979,337.750363,350.287687
6960,8,347.486729,347.587016,351.971613
6960,9,349.161103,351.366480,352.069861
6960,10,350.502872,350.995309,352.524733
6960,11,349.961926,351.149656,352.925986
6960,12,352.248196,351.606435,352.750098
6960,13,350.769671,349.446030,352.952681
6960,14,352.620784,350.916132,353.148164
6960,15,353.911278,353.381167,0.000000

7000,0,0.000000,352.176980,354.648501
7000,1,347.783225,347.928396,351.191388
7000,2,345.108774,350.064490,350.040387
7000,3,347.260966,349.005763,348.435547
7000,4,350.501752,349.331157,350.466815
7000,5,345.555479,346.504648,346.492481
7000,6,335.730266,341.399376,345.535430
7000,7,340.490703,338.288663,350.843581
7000,8,348.910488,349.432764,350.662778
7000,9,350.668787,349.228558,348.538576
7000,10,349.067370,350.350303,352.553674
7000,11,350.682878,349.508591,351.575293
7000,12,352.813782,350.954724,351.142156
7000,13,353.031350,351.526948,351.953552
7000,14,353.727734,352.836894,353.684914
7000,15,354.007621,349.845097,0.000000

7040,0,0.000000,352.176980,354.648501
7040,1,347.783225,347.928396,351.191388
7040,2,345.108774,350.064490,350.040387
7040,3,347.260966,349.005763,348.435547
7040,4,350.501752,349.331157,350.466815
7040,5,345.555479,346.504648,346.492481
7040,6,335.730266,341.399376,345.787965
7040,7,340.804316,339.018249,349.331834
7040,8,349.286356,348.520870,350.191922
7040,9,346.992581,347.000081,352.184081
7040,10,351.158413,351.198755,352.770980
7040,11,350.418450,351.897223,352.402487
7040,12,349.073459,350.000317,352.377012
7040,13,352.027148,352.070539,350.475840
7040,14,354.031053,353.098538,351.219465
7040,15,353.996279,351.766604,0.000000

7080,0,0.000000,352.176980,354.648501
7080,1,347.783225,347.928396,351.191388
7080,2,345.108774,350.064490,350.040387
7080,3,347.260966,342.538580,348.458144
7080,4,350.476055,349.331157,350.466815
7080,5,345.607008,346.577008,346.492481
7080,6,335.840089,341.396049,346.422544
7080,7,341.718562,341.316028,349.642845
7080,8,348.806814,348.137381,350.692247
7080,9,348.377307,349.530500,351.463538
7080,10,347.891643,348.986902,351.864434
7080,11,351.016841,352.772205,353.342100
7080,12,349.927313,350.413126,352.898452
7080,13,352.388187,352.357818,353.893164
7080,14,350.333275,350.861538,352.133474
7080,15,353.465750,351.800222,0.000000

7120,0,0.000000,352.176980,354.648501
7120,1,347.783225,347.928396,351.191388
7120,2,345.108774,350.064490,350.040387
7120,3,347.260966,342.538580,348.458144
7120,4,350.476055,349.331157,350.466815
7120,5,345.607008,346.577008,346.492481
7120,6,335.840089,341.396049,346.422544
7120,7,341.718562,341.316028,349.642845
7120,8,348.806814,348.137381,350.701494
7120,9,348.402012,349.530500,351.517145
7120,10,348.115460,349.383086,353.160583
7120,11,350.686615,351.671369,353.454682
7120,12,351.223261,351.682358,353.331117
7120,13,352.303406,352.713094,349.920569
7120,14,353.514800,350.885090,351.661339
7120,15,353.138341,351.092213,0.000000

7160,0,0.000000,352.176980,354.648501
7160,1,347.783225,347.928396,351.191388
7160,2,345.108774,350.064490,350.040387
7160,3,347.260966,342.538580,348.458144
7160,4,350.476055,349.331157,350.466815
7160,5,345.607008,346.577008,346.492481
7160,6,335.840089,341.396049,346.422544
7160,7,341.718562,341.316028,349.642845
7160,8,348.806814,348.137381,350.723185
7160,9,348.451541,349.601794,348.612973
7160,10,349.444980,350.886050,353.234037
7160,11,350.231926,351.900137,353.905052
7160,12,350.980612,352.927534,353.872120
7160,13,351.793910,352.662875,353.247472
7160,14,352.397390,351.845883,349.711403
7160,15,353.237208,351.245223,0.000000

7200,0,0.000000,352.176980,354.648501
7200,1,347.783225,347.928396,351.191388
7200,2,345.108774,350.064490,350.040387
7200,3,347.260966,342.538580,348.458144
7200,4,350.476055,349.331157,350.466815
7200,5,345.607008,346.577008,346.492481
7200,6,335.840089,341.396049,346.422544
7200,7,341.718562,341.316028,349.642845
7200,8,348.806814,348.137381,350.678815
7200,9,348.547690,349.668062,348.764282
7200,10,349.439720,350.966186,353.655406
7200,11,351.538228,350.599671,354.237095
7200,12,353.558984,352.653424,354.553664
7200,13,354.624623,351.869066,352.415471
7200,14,350.794887,349.431072,351.148052
7200,15,353.076409,351.004258,0.000000

7240,0,0.000000,352.176980,354.648501
7240,1,347.783225,347.928396,351.191388
