step,alpha,action,reward,Q[s+0],Q[s+1],Q[s+2]
150000,19.000000,1,0.170698,352.693878,352.870469,352.683050
151000,19.000000,1,0.170311,352.693878,352.870486,352.683050
152000,19.000000,1,0.169929,352.693878,352.870503,352.683050
153000,19.000000,2,0.169552,352.693878,352.870501,352.683050
154000,20.000000,0,0.169187,352.750165,352.355957,0.000000
155000,19.000000,1,0.168819,352.693878,352.870501,352.683074
156000,19.000000,1,0.168458,352.693878,352.870518,352.683074
157000,19.000000,1,0.168102,352.693878,352.870535,352.683074
158000,19.000000,1,0.167753,352.693878,352.870552,352.683074
159000,19.000000,1,0.167411,352.693878,352.870569,352.683074
160000,19.000000,0,0.167075,352.693878,352.870568,352.683074
161000,18.000000,2,0.166752,352.682935,352.676497,352.703002
162000,19.000000,1,0.166434,352.693896,352.870568,352.683074
163000,19.000000,1,0.166124,352.693896,352.870584,352.683074
164000,19.000000,1,0.165823,352.693896,352.870601,352.683074
165000,19.000000,1,0.165532,352.693896,352.870618,352.683074
166000,19.000000,1,0.165252,352.693896,352.870634,352.683074
167000,19.000000,1,0.164983,352.693896,352.870651,352.683074
168000,19.000000,1,0.164725,352.693896,352.870667,352.683074
169000,19.000000,1,0.164481,352.693896,352.870684,352.683074
170000,19.000000,1,0.164251,352.693896,352.870700,352.683074
171000,19.000000,1,0.164035,352.693896,352.870716,352.683074
172000,19.000000,1,0.163836,352.693896,352.870733,352.683074
173000,19.000000,1,0.163654,352.693896,352.870749,352.683074
174000,19.000000,1,0.163491,352.693896,352.870766,352.683074
175000,19.000000,1,0.163348,352.693896,352.870782,352.683074
176000,19.000000,1,0.163228,352.693896,352.870798,352.683074
177000,19.000000,1,0.163131,352.693896,352.870815,352.683074
178000,19.000000,1,0.163060,352.693896,352.870831,352.683074
179000,19.000000,1,0.163017,352.693896,352.870847,352.683074
180000,19.000000,1,0.163004,352.693896,352.870864,352.683074
181000,19.000000,1,0.163023,352.693896,352.870880,352.683074
182000,19.000000,1,0.163077,352.693896,352.870896,352.683074
183000,19.000000,1,0.163169,352.693896,352.870912,352.683074
184000,19.000000,1,0.163301,352.693896,352.870929,352.683074
185000,19.000000,1,0.163476,352.693896,352.870945,352.683074
186000,19.000000,1,0.163697,352.693896,352.870961,352.683074
187000,19.000000,0,0.163967,352.693896,352.870960,352.683074
188000,18.000000,2,0.164343,352.682935,352.676497,352.703036
189000,19.000000,0,0.164723,352.693913,352.870960,352.683074
190000,18.000000,2,0.165225,352.682935,352.676497,352.703051
191000,19.000000,1,0.165726,352.693931,352.870960,352.683074
192000,19.000000,1,0.166287,352.693931,352.870977,352.683074
193000,19.000000,1,0.166911,352.693931,352.870993,352.683074
194000,19.000000,1,0.167596,352.693931,352.871010,352.683074
195000,19.000000,1,0.168344,352.693931,352.871027,352.683074
196000,19.000000,1,0.169154,352.693931,352.871044,352.683074
197000,19.000000,1,0.170025,352.693931,352.871060,352.683074
198000,19.000000,1,0.170954,352.693931,352.871077,352.683074
199000,19.000000,1,0.171939,352.693931,352.871095,352.683074
200000,19.000000,1,0.172975,352.693931,352.871112,352.683074
201000,19.000000,2,0.174059,352.693931,352.871110,352.683074
