Iter,TotTime,m_block,Alpha,Theta0,Theta_fin,V_theta_fin,V_block_fin,Wind_x,Wind_y,Vrelx,Vrely,F_vinc,Tension,Lift,Drag,Stability
69252, 6.93, 100.00, 8.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.00, 393.04, 396.69, 36.06, 0
71080, 7.11, 100.00, 8.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.00, 393.74, 397.51, 36.14, 0
25214, 2.52, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, 427.64, 437.84, 48.06, 0
38799, 3.88, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -108.64, 147.39, 16.18, 0
1000000, 100.00, 100.00, 10.00, 0.00, 1.36, -0.04, -0.00, 4.00, 0.00, -3.54, -0.10, 921.08, 61.30, 157.59, 17.30, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.43, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 623.86, 360.52, 452.44, 49.66, 0
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, 0.00, 0.00, 8.00, 0.00, -8.00, -0.01, 277.36, 708.98, 804.02, 88.25, 0
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 1.79, 10.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 3.79, 12.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 5.79, 14.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 7.79, 16.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 9.79, 18.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 11.79, 20.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 13.79, 22.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 15.79, 24.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
1000000, 100.00, 100.00, 10.00, 0.00, 1.45, -0.00, 17.79, 26.00, 0.00, -8.21, -0.00, 232.09, 754.64, 847.00, 92.96, 1
49802, 4.98, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, -28.00, 0.00, 981.00, 392.38, 396.56, 43.52, 0
51388, 5.14, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 30.00, 0.00, -30.00, 0.00, 981.00, 387.94, 391.70, 42.99, 0
52923, 5.29, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 981.00, 385.19, 388.60, 42.65, 0
54411, 5.44, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 981.00, 383.90, 387.06, 42.48, 0
55851, 5.59, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 981.00, 383.74, 386.74, 42.45, 0
57248, 5.72, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.00, 384.37, 387.28, 42.51, 0
58605, 5.86, 100.00, 10.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.00, 385.47, 388.36, 42.63, 0
24644, 2.46, 100.00, 12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, 415.28, 425.07, 47.23, 0
39849, 3.98, 100.00, 12.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -95.88, 137.87, 15.32, 0
1000000, 100.00, 100.00, 12.00, 0.00, 1.37, 0.00, 0.00, 4.00, 0.00, -4.01, -0.00, 857.70, 125.72, 221.40, 24.60, 0
1000000, 100.00, 100.00, 12.00, 0.00, 1.44, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 586.10, 398.55, 496.75, 55.19, 0
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 0.17, 8.00, 0.00, -7.83, -0.00, 234.32, 752.53, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 2.17, 10.00, 0.00, -7.83, -0.00, 234.33, 752.53, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 4.17, 12.00, 0.00, -7.83, -0.00, 234.32, 752.53, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 6.17, 14.00, 0.00, -7.83, -0.00, 234.32, 752.53, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 8.17, 16.00, 0.00, -7.83, -0.00, 234.32, 752.53, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 10.17, 18.00, 0.00, -7.83, -0.00, 234.32, 752.54, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 12.17, 20.00, 0.00, -7.83, -0.00, 234.32, 752.54, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 14.17, 22.00, 0.00, -7.83, -0.00, 234.32, 752.54, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 16.17, 24.00, 0.00, -7.83, -0.00, 234.32, 752.54, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 18.17, 26.00, 0.00, -7.83, -0.00, 234.32, 752.54, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 20.17, 28.00, 0.00, -7.83, -0.00, 234.32, 752.54, 844.76, 93.86, 1
1000000, 100.00, 100.00, 12.00, 0.00, 1.45, -0.00, 22.17, 30.00, 0.00, -7.83, -0.00, 234.32, 752.54, 844.76, 93.86, 1
49914, 4.99, 100.00, 12.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, -32.00, 0.00, 981.00, 385.75, 389.67, 43.30, 0
51239, 5.12, 100.00, 12.00, 0.00, 0.00, 0.00, 0.00, 34.00, 0.00, -34.00, 0.00, 981.00, 384.37, 388.05, 43.12, 0
52517, 5.25, 100.00, 12.00, 0.00, 0.00, 0.00, 0.00, 36.00, 0.00, -36.00, 0.00, 981.00, 384.05, 387.56, 43.06, 0
53756, 5.38, 100.00, 12.00, 0.00, 0.00, 0.00, 0.00, 38.00, 0.00, -38.00, 0.00, 981.00, 384.46, 387.89, 43.10, 0
54954, 5.50, 100.00, 12.00, 0.00, 0.00, 0.00, 0.00, 40.00, 0.00, -40.00, 0.00, 981.00, 385.36, 388.75, 43.19, 0
22766, 2.28, 100.00, 14.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, 429.89, 439.35, 57.12, 0
39544, 3.95, 100.00, 14.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -76.55, 124.54, 16.19, 0
1000000, 100.00, 100.00, 14.00, 0.00, 1.36, -0.00, 0.00, 4.00, 0.00, -4.00, -0.00, 834.03, 150.35, 245.05, 31.86, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 524.97, 461.52, 551.87, 71.74, 0
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 0.71, 8.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 2.71, 10.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 4.71, 12.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 6.71, 14.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 8.71, 16.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 10.71, 18.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 12.71, 20.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 14.71, 22.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 16.71, 24.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 18.71, 26.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 20.71, 28.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 22.71, 30.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 24.71, 32.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 26.71, 34.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 28.71, 36.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 30.71, 38.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
1000000, 100.00, 100.00, 14.00, 0.00, 1.42, -0.00, 32.71, 40.00, 0.00, -7.29, -0.00, 264.42, 724.34, 814.66, 105.91, 1
20812, 2.08, 100.00, 16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, 413.03, 421.72, 58.39, 0
48943, 4.89, 100.00, 16.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -38.47, 104.89, 14.52, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.37, -0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 760.53, 224.81, 318.55, 44.11, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 360.57, 628.13, 717.62, 99.36, 0
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 1.65, 8.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 3.65, 10.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 5.65, 12.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 7.65, 14.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 9.65, 16.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 11.65, 18.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 13.65, 20.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 15.65, 22.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 17.65, 24.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 19.65, 26.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 21.65, 28.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 23.65, 30.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 25.65, 32.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 27.65, 34.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 29.65, 36.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 31.65, 38.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 16.00, 0.00, 1.41, -0.00, 33.65, 40.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
20360, 2.04, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, 407.53, 416.00, 57.94, 0
57227, 5.72, 100.00, 18.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -25.73, 100.81, 14.04, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.38, -0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 736.02, 249.57, 343.06, 47.78, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 306.15, 683.16, 772.51, 107.60, 0
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 1.89, 8.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 3.89, 10.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 5.89, 12.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 7.89, 14.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 9.89, 16.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 11.89, 18.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 13.89, 20.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 15.89, 22.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 17.89, 24.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 19.89, 26.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 21.89, 28.00, 0.00, -6.11, -0.00, 278.41, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 23.89, 30.00, 0.00, -6.11, -0.00, 278.40, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 25.89, 32.00, 0.00, -6.11, -0.00, 278.40, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 27.89, 34.00, 0.00, -6.11, -0.00, 278.40, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 29.89, 36.00, 0.00, -6.11, -0.00, 278.40, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 31.89, 38.00, 0.00, -6.11, -0.00, 278.40, 711.37, 800.67, 111.52, 1
1000000, 100.00, 100.00, 18.00, 0.00, 1.41, -0.00, 33.89, 40.00, 0.00, -6.11, -0.00, 278.40, 711.37, 800.67, 111.52, 1
20812, 2.08, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, 413.03, 421.72, 58.39, 0
48943, 4.89, 100.00, 19.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -38.47, 104.89, 14.52, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.37, -0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 760.53, 224.81, 318.55, 44.11, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, 0.00, 0.00, 6.00, 0.00, -6.00, -0.01, 360.57, 628.13, 717.62, 99.36, 0
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 1.65, 8.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 3.65, 10.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 5.65, 12.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 7.65, 14.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 9.65, 16.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 11.65, 18.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 13.65, 20.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 15.65, 22.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 17.65, 24.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 19.65, 26.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 21.65, 28.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 23.65, 30.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 25.65, 32.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 27.65, 34.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 29.65, 36.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 31.65, 38.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
1000000, 100.00, 100.00, 19.00, 0.00, 1.41, -0.00, 33.65, 40.00, 0.00, -6.35, -0.00, 277.19, 712.49, 801.89, 111.03, 1
19449, 1.94, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 981.00, 441.99, 445.46, 85.04, 0
36438, 3.64, 100.00, 20.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00, -2.00, 0.00, 981.00, -50.68, 109.24, 20.86, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.28, 0.00, -0.00, 4.00, 0.00, -4.00, -0.00, 809.49, 179.02, 269.58, 51.47, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, 0.00, 0.00, 6.00, 0.00, -6.01, -0.03, 468.96, 524.53, 608.08, 116.09, 0
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 1.41, 8.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 3.41, 10.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 5.41, 12.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 7.41, 14.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 9.41, 16.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 11.41, 18.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 13.41, 20.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 15.41, 22.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 17.41, 24.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 19.41, 26.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 21.41, 28.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 23.41, 30.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 25.41, 32.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 27.41, 34.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 29.41, 36.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 31.41, 38.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
1000000, 100.00, 100.00, 20.00, 0.00, 1.35, -0.00, 33.41, 40.00, 0.00, -6.59, -0.00, 348.40, 647.77, 730.68, 139.49, 1
